"",BBK01.PQ1489,BBK01.PQ1489_FLAGS
"",Lending to domestic enterprises and self-employed persons / Manufacturing sector / Total / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:29:20,
1968-10,0.371,
1969-01,0.378,
1969-04,0.393,
1969-07,0.381,
1969-10,0.484,
1970-01,0.521,
1970-04,0.555,
1970-07,0.549,
1970-10,0.612,
1971-01,0.601,
1971-04,0.640,
1971-07,0.705,
1971-10,0.804,
1972-01,0.769,
1972-04,0.847,
1972-07,0.877,
1972-10,0.908,
1973-01,0.911,
1973-04,0.913,
1973-07,0.915,
1973-10,1.029,
1974-01,1.012,
1974-04,1.171,
1974-07,1.197,
1974-10,1.363,
1975-01,1.323,
1975-04,1.320,
1975-07,1.295,
1975-10,1.241,
1976-01,1.285,
1976-04,1.348,
1976-07,1.405,
1976-10,1.538,
1977-01,1.612,
1977-04,1.863,
1977-07,1.562,
1977-10,1.641,
1978-01,1.597,
1978-04,1.693,
1978-07,1.773,
1978-10,1.775,
1979-01,1.930,
1979-04,1.945,
1979-07,2.048,
1979-10,2.023,
1980-01,1.843,
1980-04,2.003,
1980-07,1.842,
1980-10,2.318,
1981-01,2.214,
1981-04,2.363,
1981-07,2.130,
1981-10,2.154,
1982-01,2.126,
1982-04,2.173,
1982-07,2.233,
1982-10,2.306,
1983-01,2.051,
1983-04,2.145,
1983-07,2.175,
1983-10,2.267,
1984-01,2.315,
1984-04,2.264,
1984-07,2.257,
1984-10,2.295,
1985-01,2.488,
1985-04,2.547,
1985-07,2.405,
1985-10,2.571,
1986-01,2.722,
1986-04,2.730,
1986-07,2.451,
1986-10,2.570,
1987-01,2.398,
1987-04,2.392,
1987-07,2.452,
1987-10,2.427,
1988-01,2.275,
1988-04,2.454,
1988-07,2.304,
1988-10,2.515,
1989-01,2.440,
1989-04,2.696,
1989-07,2.809,
1989-10,3.041,
1990-01,3.190,
1990-04,4.131,
1990-07,4.142,
1990-10,4.373,
1991-01,4.170,
1991-04,4.740,
1991-07,4.608,
1991-10,4.591,
1992-01,4.411,
1992-04,4.226,
1992-07,4.114,
1992-10,4.430,
1993-01,4.353,
1993-04,4.591,
1993-07,4.522,
1993-10,4.533,
1994-01,4.413,
1994-04,4.408,
1994-07,4.478,
1994-10,4.349,
1995-01,4.494,
1995-04,4.509,
1995-07,4.514,
1995-10,4.413,
1996-01,4.831,
1996-04,5.016,
1996-07,4.561,
1996-10,4.403,
1997-01,4.486,
1997-04,4.560,
1997-07,4.623,
1997-10,4.705,
1998-01,5.061,
1998-04,4.907,
1998-07,4.839,
1998-10,5.467,
1999-01,5.481,
1999-04,6.056,
1999-07,6.031,
1999-10,6.024,
2000-01,6.134,
2000-04,6.439,
2000-07,6.908,
2000-10,6.831,
2001-01,6.777,
2001-04,6.321,
2001-07,5.804,
2001-10,5.518,
2002-01,5.309,
2002-04,5.036,
2002-07,4.728,
2002-10,4.836,
2003-01,4.336,
2003-04,4.474,
2003-07,4.143,
2003-10,4.122,
2004-01,4.108,
2004-04,4.406,
2004-07,3.938,
2004-10,3.868,
2005-01,4.043,
2005-04,3.674,
2005-07,3.617,
2005-10,3.510,
2006-01,3.628,
2006-04,3.721,
2006-07,3.949,
2006-10,3.658,
2007-01,4.033,
2007-04,4.028,
2007-07,4.089,
2007-10,4.437,
2008-01,4.762,
2008-04,4.837,
2008-07,4.963,
2008-10,4.939,
2009-01,4.543,
2009-04,4.384,
2009-07,4.121,
2009-10,3.735,
2010-01,3.658,
2010-04,3.640,
2010-07,3.416,
2010-10,3.233,
2011-01,3.342,
2011-04,3.336,
2011-07,3.344,
2011-10,3.320,
2012-01,3.462,
2012-04,3.648,
2012-07,3.464,
2012-10,3.537,
2013-01,3.581,
2013-04,3.612,
2013-07,3.540,
2013-10,3.595,
2014-01,3.617,
2014-04,3.554,
2014-07,3.452,
2014-10,3.221,
