"",BBK01.OUA139,BBK01.OUA139_FLAGS
"",Savings deposits of domestic households / Savings bonds / Total / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:31:56,
1968-12,0.183,
1969-01,0.224,
1969-02,0.249,
1969-03,0.266,
1969-04,0.282,
1969-05,0.294,
1969-06,0.304,
1969-07,0.325,
1969-08,0.339,
1969-09,0.352,
1969-10,0.364,
1969-11,0.374,
1969-12,0.388,
1970-01,0.409,
1970-02,0.431,
1970-03,0.441,
1970-04,0.461,
1970-05,0.470,
1970-06,0.480,
1970-07,0.493,
1970-08,0.502,
1970-09,0.511,
1970-10,0.520,
1970-11,0.530,
1970-12,0.550,
1971-01,0.593,
1971-02,0.617,
1971-03,0.636,
1971-04,0.653,
1971-05,0.666,
1971-06,0.642,
1971-07,0.659,
1971-08,0.673,
1971-09,0.686,
1971-10,0.704,
1971-11,0.721,
1971-12,0.754,
1972-01,0.799,
1972-02,0.839,
1972-03,0.875,
1972-04,0.891,
1972-05,0.902,
1972-06,0.919,
1972-07,0.955,
1972-08,0.982,
1972-09,1.004,
1972-10,1.027,
1972-11,1.050,
1972-12,1.075,
1973-01,1.156,
1973-02,1.212,
1973-03,1.262,
1973-04,1.292,
1973-05,1.321,
1973-06,1.347,
1973-07,1.405,
1973-08,1.456,
1973-09,1.495,
1973-10,1.531,
1973-11,1.577,
1973-12,1.625,
1974-01,1.711,
1974-02,1.714,
1974-03,1.731,
1974-04,1.757,
1974-05,1.746,
1974-06,1.837,
1974-07,1.891,
1974-08,1.932,
1974-09,1.960,
1974-10,2.009,
1974-11,2.056,
1974-12,2.196,
1975-01,2.425,
1975-02,2.555,
1975-03,2.648,
1975-04,2.779,
1975-05,2.865,
1975-06,2.919,
1975-07,3.007,
1975-08,2.995,
1975-09,3.051,
1975-10,3.073,
1975-11,3.123,
1975-12,3.196,
1976-01,3.417,
1976-02,3.527,
1976-03,3.718,
1976-04,3.806,
1976-05,3.827,
1976-06,3.883,
1976-07,3.945,
1976-08,4.023,
1976-09,4.117,
