"",BBK01.OUH020,BBK01.OUH020_FLAGS
1970-08,0.214,
1970-09,0.213,
1970-10,0.215,
1970-11,0.214,
1970-12,0.217,
1971-01,0.213,
1971-02,0.216,
1971-03,0.215,
1971-04,0.210,
1971-05,0.205,
1971-06,0.205,
1971-07,0.205,
1971-08,0.203,
1971-09,0.202,
1971-10,0.202,
1971-11,0.200,
1971-12,0.197,
1972-01,0.175,
1972-02,0.168,
1972-03,0.161,
1972-04,0.158,
1972-05,0.148,
1972-06,0.147,
1972-07,0.136,
1972-08,0.127,
1972-09,0.124,
1972-10,0.121,
1972-11,0.120,
1972-12,0.117,
1973-01,0.116,
1973-02,0.105,
1973-03,0.103,
1973-04,0.100,
1973-05,0.094,
1973-06,0.090,
1973-07,0.085,
1973-08,0.082,
1973-09,0.080,
1973-10,0.081,
1973-11,0.080,
1973-12,0.083,
1974-01,0.083,
1974-02,0.084,
1974-03,0.085,
1974-04,0.085,
1974-05,0.084,
1974-06,0.085,
1974-07,0.083,
1974-08,0.085,
1974-09,0.084,
1974-10,0.084,
1974-11,0.081,
1974-12,0.085,
1975-01,0.083,
1975-02,0.087,
1975-03,0.089,
1975-04,0.089,
1975-05,0.095,
1975-06,0.119,
1975-07,0.128,
1975-08,0.144,
1975-09,0.156,
1975-10,0.166,
1975-11,0.177,
1975-12,0.180,
1976-01,0.181,
1976-02,0.212,
1976-03,0.224,
1976-04,0.225,
1976-05,0.227,
1976-06,0.232,
1976-07,0.238,
1976-08,0.228,
1976-09,0.238,
1976-10,0.242,
1976-11,0.266,
1976-12,0.270,
1977-01,0.270,
1977-02,0.273,
1977-03,0.276,
1977-04,0.291,
1977-05,0.311,
1977-06,0.325,
1977-07,0.329,
1977-08,0.360,
1977-09,0.381,
1977-10,0.393,
1977-11,0.444,
1977-12,0.473,
1978-01,0.480,
1978-02,0.486,
1978-03,0.488,
1978-04,0.487,
1978-05,0.497,
1978-06,0.522,
1978-07,0.513,
1978-08,0.518,
1978-09,0.526,
1978-10,0.537,
1978-11,0.551,
1978-12,0.623,
1979-01,0.633,
1979-02,0.638,
1979-03,0.697,
1979-04,0.696,
1979-05,0.697,
1979-06,0.697,
1979-07,0.678,
1979-08,0.677,
1979-09,0.684,
1979-10,0.683,
1979-11,0.730,
1979-12,0.748,
1980-01,0.820,
1980-02,0.826,
1980-03,0.836,
1980-04,0.864,
1980-05,0.867,
1980-06,0.863,
1980-07,0.865,
1980-08,0.867,
1980-09,0.861,
1980-10,0.885,
1980-11,0.889,
1980-12,0.930,
1981-01,0.920,
1981-02,0.922,
1981-03,0.940,
1981-04,0.950,
1981-05,0.944,
1981-06,0.953,
1981-07,0.951,
1981-08,0.944,
1981-09,0.925,
1981-10,0.932,
1981-11,0.923,
1981-12,0.872,
1982-01,0.879,
1982-02,0.882,
1982-03,0.909,
1982-04,0.912,
1982-05,0.903,
1982-06,0.917,
1982-07,0.911,
1982-08,0.930,
1982-09,0.887,
1982-10,0.903,
1982-11,0.902,
1982-12,0.879,
1983-01,0.887,
1983-02,0.882,
1983-03,0.884,
1983-04,0.872,
1983-05,0.857,
1983-06,0.856,
1983-07,0.817,
1983-08,0.814,
1983-09,0.821,
1983-10,0.844,
1983-11,0.843,
1983-12,0.854,
1984-01,0.881,
1984-02,0.884,
1984-03,0.868,
1984-04,0.850,
1984-05,0.852,
1984-06,0.852,
1984-07,0.850,
1984-08,0.880,
1984-09,0.929,
1984-10,0.926,
1984-11,0.950,
1984-12,0.966,
1985-01,0.955,
1985-02,0.960,
1985-03,0.981,
1985-04,0.950,
1985-05,0.988,
1985-06,0.989,
1985-07,1.015,
1985-08,1.016,
1985-09,1.037,
1985-10,1.018,
1985-11,1.034,
1985-12,1.034,
1986-01,1.034,
1986-02,1.036,
1986-03,1.039,
1986-04,1.065,
1986-05,1.091,
1986-06,0.882,
1986-07,0.875,
1986-08,0.890,
1986-09,0.919,
1986-10,0.943,
1986-11,0.947,
1986-12,0.924,
1987-01,0.918,
1987-02,0.949,
1987-03,0.999,
1987-04,0.985,
1987-05,0.964,
1987-06,0.982,
1987-07,1.005,
1987-08,1.013,
1987-09,1.017,
1987-10,1.015,
1987-11,1.026,
1987-12,1.043,
1988-01,1.062,
1988-02,1.047,
1988-03,1.088,
1988-04,1.110,
1988-05,1.117,
1988-06,1.129,
1988-07,1.150,
1988-08,1.147,
1988-09,1.161,
1988-10,1.258,
1988-11,1.401,
1988-12,1.453,
1989-01,1.438,
1989-02,1.462,
1989-03,1.487,
1989-04,1.528,
1989-05,1.489,
1989-06,1.502,
1989-07,1.621,
1989-08,1.697,
1989-09,1.865,
1989-10,1.880,
1989-11,1.961,
1989-12,1.938,
1990-01,1.872,
1990-02,1.849,
1990-03,1.791,
1990-04,1.838,
1990-05,1.872,
1990-06,1.907,
1990-07,1.968,
1990-08,2.079,
1990-09,2.196,
1990-10,2.230,
1990-11,2.224,
1990-12,2.232,
1991-01,2.197,
1991-02,2.268,
1991-03,2.350,
1991-04,2.356,
1991-05,2.525,
1991-06,2.560,
1991-07,2.602,
1991-08,2.573,
1991-09,2.574,
1991-10,2.610,
1991-11,2.644,
1991-12,2.691,
1992-01,2.727,
1992-02,2.950,
1992-03,2.958,
1992-04,2.991,
1992-05,2.994,
1992-06,3.262,
1992-07,3.381,
1992-08,3.366,
1992-09,3.513,
1992-10,4.149,
1992-11,4.157,
1992-12,4.223,
1993-01,4.881,
1993-02,5.363,
1993-03,5.426,
1993-04,5.739,
1993-05,5.682,
1993-06,5.561,
1993-07,5.952,
1993-08,5.915,
1993-09,5.931,
1993-10,6.567,
1993-11,6.545,
1993-12,6.755,
1994-01,6.476,
1994-02,6.708,
1994-03,6.821,
1994-04,6.881,
1994-05,6.971,
1994-06,7.019,
1994-07,7.105,
1994-08,7.123,
1994-09,7.167,
1994-10,7.187,
1994-11,7.157,
1994-12,7.083,
1995-01,6.978,
1995-02,6.938,
1995-03,6.881,
1995-04,6.871,
1995-05,6.845,
1995-06,6.831,
1995-07,6.892,
1995-08,6.897,
1995-09,6.924,
1995-10,6.940,
1995-11,7.153,
1995-12,7.227,
1996-01,7.195,
1996-02,7.377,
1996-03,7.441,
1996-04,7.409,
1996-05,7.427,
1996-06,7.512,
1996-07,7.548,
1996-08,7.566,
1996-09,7.701,
1996-10,7.702,
1996-11,7.759,
1996-12,8.050,
1997-01,7.935,
1997-02,8.055,
1997-03,8.138,
1997-04,8.139,
1997-05,8.223,
1997-06,8.393,
1997-07,8.523,
1997-08,8.617,
1997-09,8.749,
1997-10,8.871,
1997-11,8.848,
1997-12,8.980,
1998-01,8.950,
1998-02,8.742,
1998-03,8.967,
1998-04,9.029,
1998-05,9.162,
1998-06,9.380,
1998-07,9.590,
1998-08,9.641,
1998-09,9.643,
1998-10,9.669,
1998-11,9.930,
1998-12,10.379,
1999-01,9.971,
1999-02,10.497,
1999-03,10.892,
1999-04,10.982,
1999-05,11.394,
1999-06,11.793,
1999-07,11.889,
1999-08,12.100,
1999-09,12.312,
1999-10,12.384,
1999-11,12.523,
1999-12,12.660,
2000-01,12.899,
2000-02,13.136,
2000-03,13.512,
2000-04,13.439,
2000-05,13.702,
2000-06,14.113,
2000-07,14.663,
2000-08,15.002,
2000-09,15.312,
2000-10,15.718,
2000-11,16.020,
2000-12,16.336,
2001-01,17.325,
2001-02,18.015,
2001-03,18.718,
2001-04,18.911,
2001-05,19.464,
2001-06,20.247,
2001-07,20.665,
2001-08,20.420,
2001-09,20.671,
2001-10,21.062,
2001-11,21.265,
2001-12,21.471,
2002-01,21.703,
2002-02,21.580,
2002-03,21.579,
2002-04,21.512,
2002-05,21.756,
2002-06,20.672,
2002-07,20.494,
2002-08,20.517,
2002-09,19.541,
2002-10,19.535,
2002-11,19.273,
2002-12,18.986,
2003-01,18.770,
2003-02,18.594,
2003-03,18.373,
2003-04,18.478,
2003-05,18.244,
2003-06,18.229,
2003-07,18.172,
2003-08,18.686,
2003-09,18.912,
2003-10,19.015,
2003-11,18.935,
2003-12,18.516,
2004-01,18.337,
2004-02,18.029,
2004-03,18.075,
2004-04,18.289,
2004-05,18.443,
2004-06,18.489,
2004-07,18.351,
2004-08,18.414,
2004-09,18.393,
2004-10,18.622,
2004-11,19.147,
2004-12,19.118,
2005-01,19.338,
2005-02,18.906,
2005-03,19.323,
2005-04,19.353,
2005-05,19.639,
2005-06,20.380,
2005-07,20.583,
2005-08,21.035,
2005-09,21.389,
2005-10,21.856,
2005-11,21.906,
2005-12,22.401,
2006-01,22.295,
2006-02,22.900,
2006-03,23.386,
2006-04,23.446,
2006-05,23.598,
2006-06,23.847,
2006-07,23.094,
2006-08,23.117,
2006-09,23.649,
2006-10,24.213,
2006-11,24.511,
2006-12,25.318,
2007-01,25.074,
2007-02,25.411,
2007-03,25.552,
2007-04,25.643,
2007-05,25.934,
2007-06,26.451,
2007-07,26.041,
2007-08,25.713,
2007-09,25.634,
2007-10,25.616,
2007-11,25.305,
2007-12,24.713,
2008-01,23.883,
2008-02,23.935,
2008-03,23.949,
2008-04,24.354,
2008-05,24.557,
2008-06,24.407,
2008-07,23.990,
2008-08,23.877,
2008-09,24.153,
2008-10,23.835,
2008-11,24.200,
2008-12,24.315,
2009-01,23.235,
2009-02,23.375,
2009-03,23.587,
2009-04,23.598,
2009-05,23.522,
2009-06,23.692,
2009-07,23.747,
2009-08,23.872,
2009-09,23.985,
2009-10,24.260,
2009-11,24.512,
2009-12,24.589,
2010-01,24.561,
2010-02,24.912,
2010-03,25.246,
2010-04,25.453,
2010-05,25.010,
2010-06,24.975,
2010-07,25.103,
2010-08,25.320,
2010-09,25.224,
2010-10,25.258,
2010-11,25.136,
2010-12,24.905,
2011-01,24.976,
2011-02,25.062,
2011-03,25.224,
2011-04,25.026,
2011-05,24.869,
2011-06,24.367,
2011-07,24.105,
2011-08,23.541,
2011-09,23.434,
2011-10,23.254,
2011-11,23.514,
2011-12,23.345,
2012-01,23.476,
2012-02,24.316,
2012-03,24.611,
2012-04,24.837,
2012-05,25.406,
2012-06,26.057,
2012-07,26.192,
2012-08,26.282,
2012-09,26.677,
2012-10,26.936,
2012-11,27.392,
2012-12,27.508,
2013-01,28.319,
2013-02,28.418,
2013-03,28.638,
2013-04,28.652,
2013-05,29.037,
2013-06,29.489,
2013-07,30.013,
2013-08,30.503,
2013-09,30.670,
2013-10,30.936,
2013-11,31.015,
2013-12,31.228,
2014-01,31.579,
2014-02,31.923,
2014-03,32.311,
2014-04,32.667,
2014-05,33.200,
2014-06,33.257,
2014-07,33.433,
2014-08,33.601,
2014-09,33.776,
2014-10,34.163,
2014-11,34.597,
2014-12,34.894,Provisional value
