"",BBK01.QUV420,BBK01.QUV420_FLAGS
"",Banks in Germany: Long-term liabilities to foreign non- banks / Emerging market econ. and devel. count. / All curr.,
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:07:50,
2001-12,10.934,
2002-01,10.949,
2002-02,11.632,
2002-03,11.708,
2002-04,11.669,
2002-05,11.568,
2002-06,12.280,
2002-07,12.392,
2002-08,13.597,
2002-09,13.424,
2002-10,15.279,
2002-11,14.257,
2002-12,15.083,
2003-01,14.919,
2003-02,15.005,
2003-03,14.844,
2003-04,14.743,
2003-05,13.784,
2003-06,13.288,
2003-07,11.979,
2003-08,12.234,
2003-09,12.025,
2003-10,12.054,
2003-11,11.953,
2003-12,13.462,
2004-01,14.400,
2004-02,13.784,
2004-03,13.651,
2004-04,13.964,
2004-05,13.822,
2004-06,13.840,
2004-07,13.858,
2004-08,13.850,
2004-09,16.525,
2004-10,16.635,
2004-11,16.804,
2004-12,16.180,
2005-01,17.125,
2005-02,17.023,
2005-03,17.024,
2005-04,17.053,
2005-05,17.279,
2005-06,18.298,
2005-07,18.103,
2005-08,17.979,
2005-09,17.763,
2005-10,17.634,
2005-11,14.560,
2005-12,11.423,
2006-01,11.388,
2006-02,11.559,
2006-03,11.408,
2006-04,11.158,
2006-05,11.041,
2006-06,14.405,
2006-07,14.403,
2006-08,14.429,
2006-09,14.448,
2006-10,14.551,
2006-11,13.997,
2006-12,12.853,
2007-01,12.670,
2007-02,12.520,
2007-03,12.360,
2007-04,12.250,
2007-05,11.490,
2007-06,11.584,
2007-07,11.576,
2007-08,11.549,
2007-09,11.463,
2007-10,11.357,
2007-11,10.514,
2007-12,9.939,
2008-01,9.839,
2008-02,9.689,
2008-03,9.665,
2008-04,9.369,
2008-05,9.361,
2008-06,9.066,
2008-07,8.117,
2008-08,7.957,
2008-09,8.191,
2008-10,8.056,
2008-11,7.914,
2008-12,7.156,
2009-01,7.551,
2009-02,7.208,
2009-03,6.992,
2009-04,6.992,
2009-05,7.365,
2009-06,7.415,
2009-07,7.380,
2009-08,7.393,
2009-09,7.282,
2009-10,7.232,
2009-11,6.774,
2009-12,6.881,
2010-01,6.994,
2010-02,6.960,
2010-03,4.716,
2010-04,4.193,
2010-05,4.311,
2010-06,4.319,
2010-07,4.133,
2010-08,4.114,
2010-09,3.994,
2010-10,7.119,
2010-11,7.462,
2010-12,3.945,
2011-01,3.943,
2011-02,3.943,
2011-03,3.892,
2011-04,3.845,
2011-05,3.887,
2011-06,3.882,
2011-07,3.907,
2011-08,3.884,
2011-09,3.978,
2011-10,3.933,
2011-11,3.723,
2011-12,3.789,
2012-01,3.821,
2012-02,3.802,
2012-03,3.798,
2012-04,3.816,
2012-05,3.837,
2012-06,3.806,
2012-07,3.865,
2012-08,3.812,
2012-09,3.772,
2012-10,3.732,
2012-11,3.746,
2012-12,3.681,
2013-01,3.589,
2013-02,3.619,
2013-03,7.010,
2013-04,6.901,
2013-05,6.971,
2013-06,6.548,
2013-07,6.754,
2013-08,6.719,
2013-09,6.532,
2013-10,6.505,
2013-11,6.698,
2013-12,6.583,
2014-01,6.626,
2014-02,6.522,
2014-03,6.926,
2014-04,6.895,
2014-05,6.955,
2014-06,6.077,
2014-07,6.129,
2014-08,6.198,
2014-09,6.392,
2014-10,6.294,
2014-11,6.290,
2014-12,6.373,
