"",BBK01.OUL301,BBK01.OUL301_FLAGS
"",Time deposits of local government and local government associations / for more than one year up to and including two years / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:41,
1999-01,0.028,
1999-02,0.029,
1999-03,0.029,
1999-04,0.026,
1999-05,0.028,
1999-06,0.029,
1999-07,0.031,
1999-08,0.030,
1999-09,0.031,
1999-10,0.034,
1999-11,0.036,
1999-12,0.045,
2000-01,0.051,
2000-02,0.052,
2000-03,0.053,
2000-04,0.053,
2000-05,0.056,
2000-06,0.052,
2000-07,0.062,
2000-08,0.069,
2000-09,0.068,
2000-10,0.090,
2000-11,0.091,
2000-12,0.096,
2001-01,0.084,
2001-02,0.112,
2001-03,0.106,
2001-04,0.108,
2001-05,0.105,
2001-06,0.102,
2001-07,0.096,
2001-08,0.089,
2001-09,0.090,
2001-10,0.079,
2001-11,0.079,
2001-12,0.097,
2002-01,0.084,
2002-02,0.080,
2002-03,0.062,
2002-04,0.062,
2002-05,0.065,
2002-06,0.063,
2002-07,0.064,
2002-08,0.062,
2002-09,0.062,
2002-10,0.064,
2002-11,0.063,
2002-12,0.077,
2003-01,0.078,
2003-02,0.073,
2003-03,0.074,
2003-04,0.073,
2003-05,0.071,
2003-06,0.068,
2003-07,0.075,
2003-08,0.069,
2003-09,0.063,
2003-10,0.061,
2003-11,0.062,
2003-12,0.057,
2004-01,0.055,
2004-02,0.058,
2004-03,0.058,
2004-04,0.057,
2004-05,0.060,
2004-06,0.059,
2004-07,0.063,
2004-08,0.070,
2004-09,0.070,
2004-10,0.071,
2004-11,0.074,
2004-12,0.065,
2005-01,0.074,
2005-02,0.073,
2005-03,0.077,
2005-04,0.088,
2005-05,0.092,
2005-06,0.093,
2005-07,0.094,
2005-08,0.102,
2005-09,0.108,
2005-10,0.105,
2005-11,0.102,
2005-12,0.109,
2006-01,0.162,
2006-02,0.161,
2006-03,0.155,
2006-04,0.185,
2006-05,0.177,
2006-06,0.183,
2006-07,0.174,
2006-08,0.184,
2006-09,0.201,
2006-10,0.204,
2006-11,0.205,
2006-12,0.219,
2007-01,0.203,
2007-02,0.204,
2007-03,0.178,
2007-04,0.176,
2007-05,0.199,
2007-06,0.170,
2007-07,0.186,
2007-08,0.195,
2007-09,0.176,
2007-10,0.168,
2007-11,0.175,
2007-12,0.170,
2008-01,0.174,
2008-02,0.176,
2008-03,0.146,
2008-04,0.124,
2008-05,0.124,
2008-06,0.134,
2008-07,0.133,
2008-08,0.135,
2008-09,0.126,
2008-10,0.133,
2008-11,0.141,
2008-12,0.143,
2009-01,0.148,
2009-02,0.151,
2009-03,0.156,
2009-04,0.152,
2009-05,0.158,
2009-06,0.142,
2009-07,0.152,
2009-08,0.144,
2009-09,0.141,
2009-10,0.136,
2009-11,0.121,
2009-12,0.108,
2010-01,0.090,
2010-02,0.093,
2010-03,0.095,
2010-04,0.099,
2010-05,0.098,
2010-06,0.094,
2010-07,0.098,
2010-08,0.098,
2010-09,0.096,
2010-10,0.092,
2010-11,0.090,
2010-12,0.102,
2011-01,0.103,
2011-02,0.119,
2011-03,0.112,
2011-04,0.113,
2011-05,0.126,
2011-06,0.132,
2011-07,0.133,
2011-08,0.132,
2011-09,0.135,
2011-10,0.136,
2011-11,0.138,
2011-12,0.130,
2012-01,0.134,
2012-02,0.131,
2012-03,0.121,
2012-04,0.121,
2012-05,0.125,
2012-06,0.126,
2012-07,0.124,
2012-08,0.123,
2012-09,0.123,
2012-10,0.129,
2012-11,0.134,
2012-12,0.142,
2013-01,0.128,
2013-02,0.129,
2013-03,0.123,
2013-04,0.134,
2013-05,0.158,
2013-06,0.154,
2013-07,0.161,
2013-08,0.166,
2013-09,0.166,
2013-10,0.166,
2013-11,0.175,
2013-12,0.184,
2014-01,0.188,
2014-02,0.193,
2014-03,0.196,
2014-04,0.185,
2014-05,0.199,
2014-06,0.206,
2014-07,0.212,
2014-08,0.216,
2014-09,0.216,
2014-10,0.218,
2014-11,0.206,
2014-12,0.206,Provisional value
