"",BBK01.QU1073,BBK01.QU1073_FLAGS
"","Banks in Germany: Claims on non-residents, total / Argentina / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:19:07,
1982-06,0.777,
1982-07,0.755,
1982-08,0.742,
1982-09,0.737,
1982-10,0.755,
1982-11,0.758,
1982-12,0.785,
1983-01,0.813,
1983-02,0.822,
1983-03,0.831,
1983-04,0.826,
1983-05,0.866,
1983-06,0.902,
1983-07,0.925,
1983-08,0.926,
1983-09,0.917,
1983-10,0.901,
1983-11,0.937,
1983-12,1.043,
1984-01,1.055,
1984-02,1.029,
1984-03,1.008,
1984-04,0.992,
1984-05,0.999,
1984-06,1.017,
1984-07,1.021,
1984-08,1.026,
1984-09,1.046,
1984-10,1.053,
1984-11,1.047,
1984-12,1.032,
1985-01,1.077,
1985-02,1.101,
1985-03,1.077,
1985-04,1.065,
1985-05,1.140,
1985-06,1.166,
1985-07,1.224,
1985-08,1.242,
1985-09,1.303,
1985-10,1.286,
1985-11,1.313,
1985-12,1.567,
1986-01,1.593,
1986-02,1.583,
1986-03,1.676,
1986-04,1.673,
1986-05,1.682,
1986-06,1.648,
1986-07,1.614,
1986-08,1.602,
1986-09,1.597,
1986-10,1.631,
1986-11,1.618,
1986-12,1.650,
1987-01,1.631,
1987-02,1.645,
1987-03,1.646,
1987-04,1.640,
1987-05,1.635,
1987-06,1.710,
1987-07,1.737,
1987-08,1.734,
1987-09,1.753,
1987-10,1.778,
1987-11,1.769,
1987-12,1.795,
1988-01,1.842,
1988-02,1.819,
1988-03,1.855,
1988-04,1.850,
1988-05,1.862,
1988-06,1.948,
1988-07,1.960,
1988-08,2.012,
1988-09,2.034,
1988-10,2.035,
1988-11,2.028,
1988-12,2.072,
1989-01,2.108,
1989-02,1.980,
1989-03,1.981,
1989-04,1.983,
1989-05,2.013,
1989-06,1.985,
1989-07,2.060,
1989-08,2.082,
1989-09,2.059,
1989-10,2.059,
1989-11,2.148,
1989-12,2.231,
1990-01,2.295,
1990-02,2.398,
1990-03,2.432,
1990-04,2.434,
1990-05,2.464,
1990-06,2.508,
1990-07,2.481,
1990-08,2.454,
1990-09,2.496,
1990-10,2.526,
1990-11,2.583,
1990-12,2.630,
1991-01,2.662,
1991-02,2.627,
1991-03,2.706,
1991-04,2.846,
1991-05,2.832,
1991-06,3.048,
1991-07,2.964,
1991-08,2.920,
1991-09,2.910,
1991-10,2.899,
1991-11,2.901,
1991-12,2.955,
1992-01,3.075,
1992-02,3.090,
1992-03,3.138,
1992-04,3.146,
1992-05,3.163,
1992-06,3.231,
1992-07,3.161,
1992-08,3.141,
1992-09,3.096,
1992-10,3.237,
1992-11,3.321,
1992-12,3.437,
1993-01,3.441,
1993-02,3.466,
1993-03,3.206,
1993-04,2.855,
1993-05,2.890,
1993-06,2.953,
1993-07,3.016,
1993-08,2.985,
1993-09,3.035,
1993-10,3.051,
1993-11,2.937,
1993-12,2.892,
1994-01,2.800,
1994-02,2.783,
1994-03,2.778,
1994-04,2.726,
1994-05,2.750,
1994-06,2.797,
1994-07,2.884,
1994-08,2.864,
1994-09,2.817,
1994-10,2.860,
1994-11,2.995,
1994-12,3.053,
1995-01,3.066,
1995-02,2.972,
1995-03,2.986,
1995-04,2.961,
1995-05,3.029,
1995-06,3.052,
1995-07,3.087,
1995-08,3.847,
1995-09,3.743,
1995-10,4.087,
1995-11,3.455,
1995-12,3.238,
1996-01,3.306,
1996-02,3.258,
1996-03,3.211,
1996-04,3.352,
1996-05,3.347,
1996-06,3.345,
1996-07,3.357,
1996-08,3.370,
1996-09,3.392,
1996-10,3.263,
1996-11,3.354,
1996-12,3.669,
1997-01,3.618,
1997-02,3.771,
1997-03,3.999,
1997-04,3.997,
1997-05,3.956,
1997-06,3.932,
1997-07,4.101,
1997-08,3.999,
1997-09,3.957,
1997-10,3.936,
1997-11,4.038,
1997-12,4.040,
1998-01,4.164,
1998-02,4.076,
1998-03,4.068,
1998-04,3.999,
1998-05,4.101,
1998-06,4.296,
1998-07,4.587,
1998-08,4.530,
1998-09,4.437,
1998-10,4.336,
1998-11,4.361,
1998-12,4.362,
1999-01,4.319,
1999-02,4.232,
1999-03,4.400,
1999-04,4.462,
1999-05,4.422,
1999-06,5.060,
1999-07,4.638,
1999-08,5.183,
1999-09,5.092,
1999-10,5.242,
1999-11,5.269,
1999-12,5.374,
2000-01,5.414,
2000-02,5.434,
2000-03,5.534,
2000-04,5.290,
2000-05,5.247,
2000-06,5.192,
2000-07,5.257,
2000-08,5.318,
2000-09,5.388,
2000-10,5.402,
2000-11,5.245,
2000-12,4.886,
2001-01,4.844,
2001-02,4.805,
2001-03,4.802,
2001-04,4.838,
2001-05,4.885,
2001-06,4.891,
2001-07,4.753,
2001-08,4.570,
2001-09,4.683,
2001-10,4.702,
2001-11,4.604,
2001-12,4.449,
2002-01,3.877,
2002-02,3.833,
2002-03,3.748,
2002-04,3.533,
2002-05,3.395,
2002-06,3.135,
2002-07,3.032,
2002-08,2.961,
2002-09,2.663,
2002-10,2.641,
2002-11,2.556,
2002-12,2.400,
2003-01,2.320,
2003-02,2.311,
2003-03,2.249,
2003-04,2.167,
2003-05,2.125,
2003-06,2.082,
2003-07,2.133,
2003-08,2.080,
2003-09,2.148,
2003-10,2.153,
2003-11,2.117,
2003-12,1.914,
2004-01,1.898,
2004-02,1.817,
2004-03,1.790,
2004-04,1.792,
2004-05,1.718,
2004-06,1.679,
2004-07,1.701,
2004-08,1.695,
2004-09,1.656,
2004-10,1.623,
2004-11,1.595,
2004-12,1.565,
2005-01,1.588,
2005-02,1.586,
2005-03,1.569,
2005-04,1.471,
2005-05,1.539,
2005-06,1.542,
2005-07,1.560,
2005-08,1.394,
2005-09,1.286,
2005-10,1.213,
2005-11,1.183,
2005-12,1.196,
2006-01,1.135,
2006-02,1.118,
2006-03,1.107,
2006-04,1.085,
2006-05,1.074,
2006-06,1.198,
2006-07,1.212,
2006-08,1.242,
2006-09,1.229,
2006-10,1.235,
2006-11,1.175,
2006-12,1.190,
2007-01,1.180,
2007-02,1.131,
2007-03,1.115,
2007-04,1.144,
2007-05,1.163,
2007-06,1.152,
2007-07,1.181,
2007-08,1.199,
2007-09,1.181,
2007-10,1.181,
2007-11,1.169,
2007-12,1.135,
2008-01,1.148,
2008-02,1.125,
2008-03,1.121,
2008-04,1.190,
2008-05,1.219,
2008-06,1.193,
2008-07,1.195,
2008-08,1.252,
2008-09,1.249,
2008-10,1.290,
2008-11,1.241,
2008-12,1.143,
2009-01,1.164,
2009-02,1.125,
2009-03,1.106,
2009-04,1.143,
2009-05,0.808,
2009-06,0.747,
2009-07,0.713,
2009-08,0.646,
2009-09,0.617,
2009-10,0.614,
2009-11,0.608,
2009-12,0.604,
2010-01,0.608,
2010-02,0.690,
2010-03,0.709,
2010-04,0.736,
2010-05,0.782,
2010-06,0.745,
2010-07,0.714,
2010-08,0.720,
2010-09,0.647,
2010-10,0.634,
2010-11,0.665,
2010-12,0.645,
2011-01,0.658,
2011-02,0.646,
2011-03,0.689,
2011-04,0.688,
2011-05,0.678,
2011-06,0.671,
2011-07,0.725,
2011-08,0.699,
2011-09,0.779,
2011-10,0.834,
2011-11,0.789,
2011-12,0.722,
2012-01,0.625,
2012-02,0.564,
2012-03,0.591,
2012-04,0.583,
2012-05,0.694,
2012-06,0.636,
2012-07,0.676,
2012-08,0.666,
2012-09,0.646,
2012-10,0.602,
2012-11,0.590,
2012-12,0.532,
2013-01,0.495,
2013-02,0.489,
2013-03,0.532,
2013-04,0.502,
2013-05,0.510,
2013-06,0.536,
2013-07,0.474,
2013-08,0.610,
2013-09,0.576,
2013-10,0.528,
2013-11,0.473,
2013-12,0.473,
2014-01,0.437,
2014-02,0.421,
2014-03,0.474,
2014-04,0.527,
2014-05,0.498,
2014-06,0.505,
2014-07,0.513,
2014-08,0.481,
2014-09,0.488,
2014-10,0.534,
2014-11,0.535,
2014-12,0.551,
