"",BBK01.RJ5534,BBK01.RJ5534_FLAGS
"",,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2014-04-30 10:13:08,
2008,422,
2009,1391,
2010,1442,
2011,2066,
2012,2048,
