"",BBK01.QUX402,BBK01.QUX402_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Côte d`Ivoire / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:14,
2002-03,0.242,
2002-04,0.241,
2002-05,0.241,
2002-06,0.241,
2002-07,0.234,
2002-08,0.191,
2002-09,0.201,
2002-10,0.201,
2002-11,0.199,
2002-12,0.195,
2003-01,0.195,
2003-02,0.195,
2003-03,0.204,
2003-04,0.202,
2003-05,0.199,
2003-06,0.198,
2003-07,0.444,
2003-08,0.478,
2003-09,0.810,
2003-10,0.807,
2003-11,0.602,
2003-12,0.538,
2004-01,0.480,
2004-02,0.451,
2004-03,0.355,
2004-04,0.346,
2004-05,0.329,
2004-06,0.262,
2004-07,0.254,
2004-08,0.244,
2004-09,0.243,
2004-10,0.231,
2004-11,0.221,
2004-12,0.210,
2005-01,0.253,
2005-02,0.226,
2005-03,0.250,
2005-04,0.260,
2005-05,0.303,
2005-06,0.300,
2005-07,0.289,
2005-08,0.296,
2005-09,0.300,
2005-10,0.287,
2005-11,0.323,
2005-12,0.320,
2006-01,0.282,
2006-02,0.324,
2006-03,0.253,
2006-04,0.276,
2006-05,0.331,
2006-06,0.242,
2006-07,0.296,
2006-08,0.259,
2006-09,0.263,
2006-10,0.276,
2006-11,0.281,
2006-12,0.289,
2007-01,0.277,
2007-02,0.285,
2007-03,0.305,
2007-04,0.246,
2007-05,0.233,
2007-06,0.222,
2007-07,0.222,
2007-08,0.222,
2007-09,0.226,
2007-10,0.231,
2007-11,0.253,
2007-12,0.277,
2008-01,0.260,
2008-02,0.239,
2008-03,0.235,
2008-04,0.204,
2008-05,0.183,
2008-06,0.186,
2008-07,0.184,
2008-08,0.186,
2008-09,0.187,
2008-10,0.199,
2008-11,0.215,
2008-12,0.213,
2009-01,0.210,
2009-02,0.201,
2009-03,0.191,
2009-04,0.183,
2009-05,0.182,
2009-06,0.185,
2009-07,0.184,
2009-08,0.011,
2009-09,0.012,
2009-10,0.012,
2009-11,0.007,
2009-12,0.005,
2010-01,0.004,
2010-02,0.004,
2010-03,0.006,
2010-04,0.010,
2010-05,0.008,
2010-06,0.007,
2010-07,0.015,
2010-08,0.012,
2010-09,0.017,
2010-10,0.011,
2010-11,0.019,
2010-12,0.011,
2011-01,0.008,
2011-02,0.007,
2011-03,0.009,
2011-04,0.008,
2011-05,0.003,
2011-06,0.004,
2011-07,0.003,
2011-08,0.005,
2011-09,0.005,
2011-10,0.006,
2011-11,0.006,
2011-12,0.005,
2012-01,0.005,
2012-02,0.004,
2012-03,0.021,
2012-04,0.021,
2012-05,0.020,
2012-06,0.019,
2012-07,0.021,
2012-08,0.020,
2012-09,0.019,
2012-10,0.019,
2012-11,0.023,
2012-12,0.028,
2013-01,0.031,
2013-02,0.037,
2013-03,0.143,
2013-04,0.040,
2013-05,0.049,
2013-06,0.057,
2013-07,0.061,
2013-08,0.063,
2013-09,0.057,
2013-10,0.055,
2013-11,0.053,
2013-12,0.056,
2014-01,0.048,
2014-02,0.046,
2014-03,0.045,
2014-04,0.041,
2014-05,0.047,
2014-06,0.039,
2014-07,0.052,
2014-08,0.040,
2014-09,0.030,
2014-10,0.015,
