"",BBK01.WX0246,BBK01.WX0246_FLAGS
"",Amounts outstanding of debt securities issued by residents / Other financial intermediaries,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-11 10:15:57,
2008-01,10936,
2008-02,14471,
2008-03,15138,
2008-04,16302,
2008-05,18743,
2008-06,19450,
2008-07,21127,
2008-08,48755,
2008-09,49821,
2008-10,53001,
2008-11,56488,
2008-12,90372,
2009-01,91043,
2009-02,107416,
2009-03,106452,
2009-04,111013,
2009-05,111367,
2009-06,114683,
2009-07,116102,
2009-08,116930,
2009-09,117248,
2009-10,118754,
2009-11,119697,
2009-12,117989,
2010-01,120367,
2010-02,122104,
2010-03,126573,
2010-04,127644,
2010-05,128388,
2010-06,129572,
2010-07,130879,
2010-08,133491,
2010-09,132870,
2010-10,134883,
2010-11,139100,
2010-12,138005,
2011-01,164013,"Corrected value, comment"
2011-02,171052,Corrected value
2011-03,170600,
2011-04,171994,
2011-05,172552,
2011-06,175634,
2011-07,175000,
2011-08,173327,
2011-09,169108,
2011-10,157811,
2011-11,154230,
2011-12,147606,
2012-01,144033,
2012-02,140677,
2012-03,137126,
2012-04,136155,
2012-05,133959,
2012-06,112784,
2012-07,110979,
2012-08,107554,
2012-09,104011,
2012-10,100911,
2012-11,103726,
2012-12,101182,
2013-01,97235,
2013-02,99097,
2013-03,100750,
2013-04,100190,
2013-05,98911,
2013-06,97726,
2013-07,98058,
2013-08,97360,
2013-09,95115,
2013-10,96732,
2013-11,96167,
2013-12,93225,
2014-01,91632,
2014-02,94290,
2014-03,95328,
2014-04,99786,
2014-05,99684,
2014-06,96563,
2014-07,96610,
2014-08,95919,
2014-09,96452,
2014-10,94788,
2014-11,92753,
2014-12,91188,
"",General: Excluding insurance corporations; including financial auxiliaries; revised figures from 2006 onwards,
