"",BBK01.OUC366,BBK01.OUC366_FLAGS
"",Bills issued by foreign non-banks / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:31,
1999-01,0.358,
1999-02,0.346,
1999-03,0.359,
1999-04,0.352,
1999-05,0.332,
1999-06,0.330,
1999-07,0.340,
1999-08,0.341,
1999-09,0.388,
1999-10,0.368,
1999-11,0.410,
1999-12,0.408,
2000-01,0.358,
2000-02,0.328,
2000-03,0.337,
2000-04,0.336,
2000-05,0.324,
2000-06,0.339,
2000-07,0.354,
2000-08,0.368,
2000-09,0.308,
2000-10,0.308,
2000-11,0.309,
2000-12,0.313,
2001-01,0.276,
2001-02,0.276,
2001-03,0.273,
2001-04,0.273,
2001-05,0.261,
2001-06,0.281,
2001-07,0.260,
2001-08,0.255,
2001-09,0.247,
2001-10,0.239,
2001-11,0.230,
2001-12,0.239,
2002-01,0.228,
2002-02,0.227,
2002-03,0.242,
2002-04,0.232,
2002-05,0.211,
2002-06,0.217,
2002-07,0.208,
2002-08,0.212,
2002-09,0.213,
2002-10,0.215,
2002-11,0.212,
2002-12,0.230,
2003-01,0.212,
2003-02,0.203,
2003-03,0.193,
2003-04,0.195,
2003-05,0.190,
2003-06,0.193,
2003-07,0.189,
2003-08,0.182,
2003-09,0.175,
2003-10,0.175,
2003-11,0.179,
2003-12,0.189,
2004-01,0.177,
2004-02,0.173,
2004-03,0.163,
2004-04,0.160,
2004-05,0.154,
2004-06,0.169,
2004-07,0.167,
2004-08,0.155,
2004-09,0.149,
2004-10,0.158,
2004-11,0.152,
2004-12,0.178,
2005-01,0.158,
2005-02,0.148,
2005-03,0.145,
2005-04,0.145,
2005-05,0.131,
2005-06,0.132,
2005-07,0.127,
2005-08,0.120,
2005-09,0.115,
2005-10,0.115,
2005-11,0.121,
2005-12,0.143,
2006-01,0.124,
2006-02,0.128,
2006-03,0.127,
2006-04,0.123,
2006-05,0.118,
2006-06,0.121,
2006-07,0.118,
2006-08,0.118,
2006-09,0.121,
2006-10,0.119,
2006-11,0.120,
2006-12,0.139,
2007-01,0.123,
2007-02,0.115,
2007-03,0.122,
2007-04,0.123,
2007-05,0.113,
2007-06,0.125,
2007-07,0.125,
2007-08,0.119,
2007-09,0.125,
2007-10,0.117,
2007-11,0.122,
2007-12,0.122,
2008-01,0.102,
2008-02,0.098,
2008-03,0.101,
2008-04,0.105,
2008-05,0.108,
2008-06,0.118,
2008-07,0.099,
2008-08,0.097,
2008-09,0.103,
2008-10,0.101,
2008-11,0.112,
2008-12,0.141,
2009-01,0.127,
2009-02,0.104,
2009-03,0.098,
2009-04,0.082,
2009-05,0.076,
2009-06,0.077,
2009-07,0.074,
2009-08,0.079,
2009-09,0.078,
2009-10,0.076,
2009-11,0.067,
2009-12,0.065,
2010-01,0.062,
2010-02,0.053,
2010-03,0.045,
2010-04,0.043,
2010-05,0.046,
2010-06,0.043,
2010-07,0.040,
2010-08,0.037,
2010-09,0.030,
2010-10,0.031,
2010-11,0.031,
2010-12,0.035,
2011-01,0.036,
2011-02,0.035,
2011-03,0.033,
2011-04,0.030,
2011-05,0.027,
2011-06,0.028,
2011-07,0.024,
2011-08,0.026,
2011-09,0.028,
2011-10,0.026,
2011-11,0.025,
2011-12,0.040,
2012-01,0.033,
2012-02,0.034,
2012-03,0.036,
2012-04,0.028,
2012-05,0.022,
2012-06,0.026,
2012-07,0.025,
2012-08,0.024,
2012-09,0.023,
2012-10,0.021,
2012-11,0.021,
2012-12,0.025,
2013-01,0.018,
2013-02,0.016,
2013-03,0.017,
2013-04,0.016,
2013-05,0.015,
2013-06,0.014,
2013-07,0.012,
2013-08,0.011,
2013-09,0.012,
2013-10,0.012,
2013-11,0.013,
2013-12,0.014,
2014-01,0.012,
2014-02,0.009,
2014-03,0.009,
2014-04,0.010,
2014-05,0.010,
2014-06,0.009,
2014-07,0.008,
2014-08,0.008,
2014-09,0.011,
2014-10,0.011,
2014-11,0.013,
2014-12,0.015,Provisional value
