"",BBK01.QX7568,BBK01.QX7568_FLAGS
"","All foreign subsidiaries: Claims on non-residents, total / Mexico / US dollars",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:21:00,
1995-01,0.445,
1995-02,0.446,
1995-03,0.417,
1995-04,0.395,
1995-05,0.437,
1995-06,0.380,
1995-07,0.337,
1995-08,0.361,
1995-09,0.393,
1995-10,0.386,
1995-11,0.376,
1995-12,0.382,
1996-01,0.474,
1996-02,0.574,
1996-03,0.448,
1996-04,0.438,
1996-05,0.502,
1996-06,0.522,
1996-07,0.590,
1996-08,0.502,
1996-09,0.440,
1996-10,0.450,
1996-11,0.434,
1996-12,0.467,
1997-01,0.492,
1997-02,0.501,
1997-03,0.535,
1997-04,0.465,
1997-05,0.535,
1997-06,0.522,
1997-07,0.622,
1997-08,0.568,
1997-09,0.592,
1997-10,0.547,
1997-11,0.533,
1997-12,0.502,
1998-01,0.534,
1998-02,0.544,
1998-03,0.514,
1998-04,0.499,
1998-05,0.519,
1998-06,0.592,
1998-07,0.616,
1998-08,0.508,
1998-09,0.460,
1998-10,0.526,
1998-11,0.512,
1998-12,0.481,
1999-01,0.403,
1999-02,0.386,
1999-03,0.439,
1999-04,0.268,
1999-05,0.278,
1999-06,0.660,
1999-07,0.545,
1999-08,0.495,
1999-09,0.477,
1999-10,0.487,
1999-11,0.545,
1999-12,0.497,
2000-01,0.576,
2000-02,0.459,
2000-03,0.527,
2000-04,0.511,
2000-05,0.512,
2000-06,0.522,
2000-07,0.459,
2000-08,0.461,
2000-09,0.471,
2000-10,0.520,
2000-11,0.664,
2000-12,0.520,
2001-01,0.424,
2001-02,0.425,
2001-03,0.458,
2001-04,0.454,
2001-05,0.427,
2001-06,0.504,
2001-07,0.547,
2001-08,0.492,
2001-09,0.461,
2001-10,0.501,
2001-11,0.519,
2001-12,0.624,
2002-01,0.674,
2002-02,0.645,
2002-03,0.626,
2002-04,0.461,
2002-05,0.384,
2002-06,0.342,
2002-07,0.336,
2002-08,0.323,
2002-09,0.293,
2002-10,0.288,
2002-11,0.294,
2002-12,0.322,
2003-01,0.327,
2003-02,0.330,
2003-03,0.308,
2003-04,0.249,
2003-05,0.200,
2003-06,0.277,
2003-07,0.243,
2003-08,0.255,
2003-09,0.245,
2003-10,0.230,
2003-11,0.213,
2003-12,0.236,
2004-01,0.240,
2004-02,0.223,
2004-03,0.190,
2004-04,0.172,
2004-05,0.175,
2004-06,0.194,
2004-07,0.175,
2004-08,0.167,
2004-09,0.145,
2004-10,0.135,
2004-11,0.127,
2004-12,0.125,
2005-01,0.134,
2005-02,0.156,
2005-03,0.169,
2005-04,0.155,
2005-05,0.192,
2005-06,0.213,
2005-07,0.299,
2005-08,0.281,
2005-09,0.329,
2005-10,0.339,
2005-11,0.335,
2005-12,0.337,
2006-01,0.323,
2006-02,0.345,
2006-03,0.348,
2006-04,0.338,
2006-05,0.293,
2006-06,0.331,
2006-07,0.320,
2006-08,0.320,
2006-09,0.301,
2006-10,0.298,
2006-11,0.349,
2006-12,0.270,
2007-01,0.242,
2007-02,0.216,
2007-03,0.212,
2007-04,0.218,
2007-05,0.241,
2007-06,0.228,
2007-07,0.210,
2007-08,0.199,
2007-09,0.195,
2007-10,0.179,
2007-11,0.201,
2007-12,0.178,
2008-01,0.158,
2008-02,0.161,
2008-03,0.158,
2008-04,0.156,
2008-05,0.155,
2008-06,0.152,
2008-07,0.151,
2008-08,0.213,
2008-09,0.214,
2008-10,0.217,
2008-11,0.216,
2008-12,0.160,
2009-01,0.166,
2009-02,0.164,
2009-03,0.152,
2009-04,0.151,
2009-05,0.150,
2009-06,0.133,
2009-07,0.147,
2009-08,0.228,
2009-09,0.186,
2009-10,0.182,
2009-11,0.186,
2009-12,0.193,
2010-01,0.195,
2010-02,0.225,
2010-03,0.212,
2010-04,0.194,
2010-05,0.161,
2010-06,0.255,
2010-07,0.242,
2010-08,0.236,
2010-09,0.234,
2010-10,0.287,
2010-11,0.250,
2010-12,0.240,
2011-01,0.232,
2011-02,0.230,
2011-03,0.181,
2011-04,0.170,
2011-05,0.192,
2011-06,0.203,
2011-07,0.186,
2011-08,0.179,
2011-09,0.188,
2011-10,0.181,
2011-11,0.170,
2011-12,0.181,
2012-01,0.195,
2012-02,0.184,
2012-03,0.192,
2012-04,0.190,
2012-05,0.196,
2012-06,0.190,
2012-07,0.184,
2012-08,0.205,
2012-09,0.223,
2012-10,0.216,
2012-11,0.196,
2012-12,0.191,
2013-01,0.206,
2013-02,0.203,
2013-03,0.180,
2013-04,0.171,
2013-05,0.180,
2013-06,0.165,
2013-07,0.166,
2013-08,0.264,
2013-09,0.269,
2013-10,0.252,
2013-11,0.234,
2013-12,0.246,
2014-01,0.239,
2014-02,0.256,
2014-03,0.255,
2014-04,0.244,
2014-05,0.263,
2014-06,0.264,
2014-07,0.322,
2014-08,0.239,
2014-09,0.238,
2014-10,0.130,
2014-11,0.120,
