"",BBK01.OU9865,BBK01.OU9865_FLAGS
"",Deposits and borrowing from domestic government / Total / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:48,
1999-01,0.585,
1999-02,0.576,
1999-03,0.571,
1999-04,0.555,
1999-05,0.550,
1999-06,0.534,
1999-07,0.535,
1999-08,0.534,
1999-09,0.528,
1999-10,0.528,
1999-11,0.525,
1999-12,0.835,
2000-01,0.553,
2000-02,0.541,
2000-03,0.553,
2000-04,0.484,
2000-05,0.539,
2000-06,0.526,
2000-07,0.527,
2000-08,0.521,
2000-09,0.533,
2000-10,0.516,
2000-11,0.498,
2000-12,0.542,
2001-01,0.512,
2001-02,0.509,
2001-03,0.515,
2001-04,0.420,
2001-05,0.394,
2001-06,0.385,
2001-07,0.379,
2001-08,0.380,
2001-09,0.364,
2001-10,0.366,
2001-11,0.376,
2001-12,0.381,
2002-01,0.352,
2002-02,0.373,
2002-03,0.359,
2002-04,0.345,
2002-05,0.332,
2002-06,0.336,
2002-07,0.336,
2002-08,0.334,
2002-09,0.323,
2002-10,0.320,
2002-11,0.319,
2002-12,0.331,
2003-01,0.316,
2003-02,0.325,
2003-03,0.320,
2003-04,0.282,
2003-05,0.283,
2003-06,0.287,
2003-07,0.290,
2003-08,0.288,
2003-09,0.292,
2003-10,0.288,
2003-11,0.257,
2003-12,0.299,
2004-01,0.282,
2004-02,0.282,
2004-03,0.274,
2004-04,0.255,
2004-05,0.255,
2004-06,0.251,
2004-07,0.249,
2004-08,0.225,
2004-09,0.231,
2004-10,0.223,
2004-11,0.221,
2004-12,0.251,
2005-01,0.239,
2005-02,0.240,
2005-03,0.252,
2005-04,0.252,
2005-05,0.246,
2005-06,0.261,
2005-07,0.239,
2005-08,0.233,
2005-09,0.239,
2005-10,0.231,
2005-11,0.232,
2005-12,0.253,
2006-01,0.236,
2006-02,0.237,
2006-03,0.242,
2006-04,0.238,
2006-05,0.239,
2006-06,0.235,
2006-07,0.229,
2006-08,0.226,
2006-09,0.213,
2006-10,0.185,
2006-11,0.182,
2006-12,0.215,
2007-01,0.193,
2007-02,0.192,
2007-03,0.197,
2007-04,0.192,
2007-05,0.184,
2007-06,0.183,
2007-07,0.181,
2007-08,0.180,
2007-09,0.190,
2007-10,0.188,
2007-11,0.188,
2007-12,0.221,
2008-01,0.190,
2008-02,0.200,
2008-03,0.197,
2008-04,0.193,
2008-05,0.192,
2008-06,0.182,
2008-07,0.181,
2008-08,0.178,
2008-09,0.177,
2008-10,0.177,
2008-11,0.170,
2008-12,0.181,
2009-01,0.189,
2009-02,0.189,
2009-03,0.192,
2009-04,0.196,
2009-05,0.213,
2009-06,0.226,
2009-07,0.214,
2009-08,0.214,
2009-09,0.218,
2009-10,0.214,
2009-11,0.216,
2009-12,0.233,
2010-01,0.239,
2010-02,0.232,
2010-03,0.232,
2010-04,0.241,
2010-05,0.233,
2010-06,0.240,
2010-07,0.248,
2010-08,0.256,
2010-09,0.258,
2010-10,0.261,
2010-11,0.262,
2010-12,0.269,
2011-01,0.274,
2011-02,0.278,
2011-03,0.280,
2011-04,0.282,
2011-05,0.283,
2011-06,0.289,
2011-07,0.291,
2011-08,0.298,
2011-09,0.304,
2011-10,0.303,
2011-11,0.309,
2011-12,0.312,
2012-01,0.311,
2012-02,0.306,
2012-03,0.311,
2012-04,0.309,
2012-05,0.307,
2012-06,0.307,
2012-07,0.306,
2012-08,0.309,
2012-09,0.307,
2012-10,0.308,
2012-11,0.311,
2012-12,0.329,
2013-01,0.354,
2013-02,0.331,
2013-03,0.331,
2013-04,0.327,
2013-05,0.329,
2013-06,0.330,
2013-07,0.332,
2013-08,0.336,
2013-09,0.336,
2013-10,0.337,
2013-11,0.337,
2013-12,0.333,
2014-01,0.333,
2014-02,0.336,
2014-03,0.340,
2014-04,0.350,
2014-05,0.352,
2014-06,0.354,
2014-07,0.354,
2014-08,0.353,
2014-09,0.354,
2014-10,0.356,
2014-11,0.356,
2014-12,0.376,Provisional value
