"",BBK01.QUV474,BBK01.QUV474_FLAGS
"",Banks in Germany: Claims on non-residents / Marshall Islands / Euro,
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:28:24,
2001-12,0.002,
2002-01,0.002,
2002-02,0.002,
2002-03,0.002,
2002-04,0.002,
2002-05,0.002,
2002-06,0.001,
2002-07,0.001,
2002-08,0.008,
2002-09,0.008,
2002-10,0.022,
2002-11,0.022,
2002-12,0.007,
2003-01,0.007,
2003-02,0.006,
2003-03,0.006,
2003-04,0.006,
2003-05,0.006,
2003-06,0.002,
2003-07,0.002,
2003-08,0.000,
2003-09,0.003,
2003-10,0.039,
2003-11,0.039,
2003-12,0.039,
2004-01,0.044,
2004-02,0.039,
2004-03,0.039,
2004-04,0.038,
2004-05,0.038,
2004-06,0.038,
2004-07,0.041,
2004-08,0.041,
2004-09,0.041,
2004-10,0.033,
2004-11,0.035,
2004-12,0.035,
2005-01,.,No value available
2005-02,0.041,
2005-03,0.040,
2005-04,0.040,
2005-05,0.041,
2005-06,0.060,
2005-07,0.060,
2005-08,0.062,
2005-09,0.083,
2005-10,0.056,
2005-11,0.056,
2005-12,0.060,
2006-01,0.059,
2006-02,0.059,
2006-03,0.060,
2006-04,0.060,
2006-05,0.070,
2006-06,0.087,
2006-07,0.087,
2006-08,0.087,
2006-09,0.116,
2006-10,0.116,
2006-11,0.115,
2006-12,0.117,
2007-01,0.124,
2007-02,0.128,
2007-03,0.077,
2007-04,0.077,
2007-05,0.077,
2007-06,0.076,
2007-07,0.076,
2007-08,0.076,
2007-09,0.075,
2007-10,0.078,
2007-11,0.073,
2007-12,0.049,
2008-01,0.049,
2008-02,0.049,
2008-03,0.049,
2008-04,0.046,
2008-05,0.045,
2008-06,0.046,
2008-07,0.043,
2008-08,0.042,
2008-09,0.039,
2008-10,0.039,
2008-11,0.039,
2008-12,0.039,
2009-01,0.039,
2009-02,0.044,
2009-03,0.042,
2009-04,0.041,
2009-05,0.040,
2009-06,0.027,
2009-07,0.027,
2009-08,0.027,
2009-09,0.028,
2009-10,0.027,
2009-11,0.026,
2009-12,0.027,
2010-01,0.026,
2010-02,0.026,
2010-03,0.026,
2010-04,0.025,
2010-05,0.024,
2010-06,0.025,
2010-07,0.024,
2010-08,0.023,
2010-09,0.022,
2010-10,0.022,
2010-11,0.022,
2010-12,0.022,
2011-01,0.022,
2011-02,0.024,
2011-03,0.039,
2011-04,0.002,
2011-05,0.000,
2011-06,0.001,
2011-07,0.001,
2011-08,0.001,
2011-09,0.000,
2011-10,0.034,
2011-11,0.036,
2011-12,0.036,
2012-01,0.036,
2012-02,0.037,
2012-03,0.038,
2012-04,0.038,
2012-05,0.039,
2012-06,0.039,
2012-07,0.039,
2012-08,0.038,
2012-09,0.038,
2012-10,0.069,
2012-11,0.070,
2012-12,0.070,
2013-01,0.063,
2013-02,0.063,
2013-03,0.063,
2013-04,0.062,
2013-05,0.062,
2013-06,0.061,
2013-07,0.065,
2013-08,0.065,
2013-09,0.065,
2013-10,0.064,
2013-11,0.071,
2013-12,0.071,
2014-01,0.071,
2014-02,0.070,
2014-03,0.070,
2014-04,0.070,
2014-05,0.070,
2014-06,0.070,
2014-07,0.069,
2014-08,0.069,
2014-09,0.079,
2014-10,0.079,
2014-11,0.069,
2014-12,0.048,
