"",BBDB1.A.DE.N.A.C.IFRS.B.A.K.E.E027.V25.A,BBDB1.A.DE.N.A.C.IFRS.B.A.K.E.E027.V25.A_FLAGS
"",Operating income (EBIT) as a percentage of revenues / First quartile / Non-financial listed groups / Germany / Total / Profitability,
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2014-12-15 13:13:54,
2005,3.12,
2006,3.83,
2007,4.18,
2008,2.48,
2009,0.25,
2010,3.13,
2011,2.69,
2012,1.75,
2013,1.83,
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. Quantile data are based on unweighted return on sales of the groups.",
