"",BBK01.WX0097,BBK01.WX0097_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 25.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:32,
2002-01,5.474,
2002-02,5.618,
2002-03,5.856,
2002-04,5.780,
2002-05,5.794,
2002-06,5.501,
2002-07,5.395,
2002-08,5.257,
2002-09,5.163,
2002-10,5.353,
2002-11,5.316,
2002-12,5.118,
2003-01,4.959,
2003-02,5.009,
2003-03,5.127,
2003-04,5.187,
2003-05,4.889,
2003-06,5.043,
2003-07,5.323,
2003-08,5.162,
2003-09,5.168,
2003-10,5.289,
2003-11,5.342,
2003-12,5.244,
2004-01,5.292,
2004-02,5.178,
2004-03,5.100,
2004-04,5.216,
2004-05,5.359,
2004-06,5.205,
2004-07,5.113,
2004-08,4.964,
2004-09,4.908,
2004-10,4.827,
2004-11,4.661,
2004-12,4.513,
2005-01,4.259,
2005-02,4.410,
2005-03,4.341,
2005-04,4.237,
2005-05,4.072,
2005-06,3.896,
2005-07,3.998,
2005-08,3.817,
2005-09,3.839,
2005-10,4.015,
2005-11,4.033,
2005-12,3.827,
2006-01,4.025,
2006-02,4.016,
2006-03,4.309,
2006-04,4.498,
2006-05,4.612,
2006-06,4.635,
2006-07,4.530,
2006-08,4.322,
2006-09,4.184,
2006-10,4.093,
2006-11,4.071,
2006-12,4.314,
2007-01,4.478,
2007-02,4.341,
2007-03,4.496,
2007-04,4.554,
2007-05,4.783,
2007-06,4.994,
2007-07,4.820,
2007-08,4.846,
2007-09,4.930,
2007-10,4.858,
2007-11,4.941,
2007-12,4.951,
2008-01,4.799,
2008-02,4.746,
2008-03,4.754,
2008-04,4.898,
2008-05,5.044,
2008-06,4.967,
2008-07,4.823,
2008-08,4.682,
2008-09,4.533,
2008-10,4.324,
2008-11,3.702,
2008-12,3.595,
2009-01,3.806,
2009-02,3.658,
2009-03,3.820,
2009-04,3.888,
2009-05,4.161,
2009-06,4.211,
2009-07,4.131,
2009-08,4.036,
2009-09,4.119,
2009-10,4.101,
2009-11,3.981,
2009-12,4.119,
2010-01,3.994,
2010-02,3.896,
2010-03,3.867,
2010-04,3.719,
2010-05,3.360,
2010-06,3.401,
2010-07,3.523,
2010-08,2.699,
2010-09,2.991,
2010-10,3.112,
2010-11,3.359,
2010-12,3.663,
2011-01,3.844,
2011-02,3.813,
2011-03,4.034,
2011-04,3.925,
2011-05,3.789,
2011-06,3.976,
2011-07,3.555,
2011-08,3.318,
2011-09,2.802,
2011-10,2.917,
2011-11,2.966,
2011-12,2.639,
2012-01,2.568,
2012-02,2.598,
2012-03,2.643,
2012-04,2.591,
2012-05,1.913,
2012-06,2.322,
2012-07,2.252,
2012-08,2.231,
2012-09,2.382,
2012-10,2.406,
2012-11,2.360,
2012-12,2.287,
2013-01,2.510,
2013-02,2.463,
2013-03,2.395,
2013-04,2.195,
2013-05,2.484,
2013-06,2.596,
2013-07,2.563,
2013-08,2.810,
2013-09,2.699,
2013-10,2.710,
2013-11,2.726,
2013-12,2.854,
2014-01,2.609,
2014-02,2.604,
2014-03,2.546,
2014-04,2.458,
2014-05,2.354,
2014-06,2.262,
2014-07,2.124,
2014-08,1.789,
2014-09,1.971,
2014-10,1.839,
2014-11,1.642,
2014-12,1.455,
2015-01,1.163,
