"",BBK01.QUK806,BBK01.QUK806_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks  / Switzerland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:36,
2002-03,21.299,
2002-04,20.355,
2002-05,22.245,
2002-06,23.248,
2002-07,19.516,
2002-08,19.905,
2002-09,20.501,
2002-10,20.477,
2002-11,20.822,
2002-12,20.054,
2003-01,19.929,
2003-02,19.230,
2003-03,18.171,
2003-04,17.184,
2003-05,17.923,
2003-06,16.291,
2003-07,17.960,
2003-08,18.435,
2003-09,18.346,
2003-10,21.307,
2003-11,18.043,
2003-12,18.052,
2004-01,21.909,
2004-02,17.974,
2004-03,18.044,
2004-04,19.077,
2004-05,17.347,
2004-06,15.493,
2004-07,15.504,
2004-08,15.500,
2004-09,15.127,
2004-10,16.517,
2004-11,14.354,
2004-12,14.221,
2005-01,14.865,
2005-02,14.667,
2005-03,15.323,
2005-04,15.141,
2005-05,15.211,
2005-06,14.442,
2005-07,13.500,
2005-08,15.273,
2005-09,14.170,
2005-10,15.030,
2005-11,15.108,
2005-12,14.227,
2006-01,14.494,
2006-02,13.902,
2006-03,14.567,
2006-04,12.802,
2006-05,14.844,
2006-06,13.866,
2006-07,13.638,
2006-08,14.778,
2006-09,16.071,
2006-10,17.321,
2006-11,16.784,
2006-12,17.824,
2007-01,16.544,
2007-02,18.688,
2007-03,18.045,
2007-04,17.382,
2007-05,16.730,
2007-06,17.373,
2007-07,17.251,
2007-08,14.410,
2007-09,15.142,
2007-10,15.380,
2007-11,15.480,
2007-12,14.868,
2008-01,17.155,
2008-02,16.513,
2008-03,16.294,
2008-04,14.556,
2008-05,14.955,
2008-06,15.721,
2008-07,17.395,
2008-08,16.401,
2008-09,18.200,
2008-10,19.187,
2008-11,18.979,
2008-12,16.828,
2009-01,17.570,
2009-02,15.900,
2009-03,15.719,
2009-04,14.810,
2009-05,14.900,
2009-06,13.845,
2009-07,13.008,
2009-08,12.538,
2009-09,13.035,
2009-10,11.688,
2009-11,12.425,
2009-12,13.338,
2010-01,14.034,
2010-02,13.887,
2010-03,13.464,
2010-04,16.098,
2010-05,17.472,
2010-06,16.474,
2010-07,14.646,
2010-08,14.427,
2010-09,13.954,
2010-10,13.315,
2010-11,15.246,
2010-12,14.156,
2011-01,13.057,
2011-02,16.906,
2011-03,15.312,
2011-04,16.598,
2011-05,18.418,
2011-06,13.543,
2011-07,16.084,
2011-08,20.742,
2011-09,20.861,
2011-10,16.198,
2011-11,17.277,
2011-12,12.955,
2012-01,12.956,
2012-02,12.408,
2012-03,12.791,
2012-04,11.963,
2012-05,15.547,
2012-06,17.200,
2012-07,25.986,
2012-08,26.894,
2012-09,24.369,
2012-10,21.470,
2012-11,15.883,
2012-12,21.021,
2013-01,17.956,
2013-02,23.282,
2013-03,24.190,
2013-04,17.567,
2013-05,17.413,
2013-06,23.388,
2013-07,17.429,
2013-08,27.204,
2013-09,26.393,
2013-10,27.379,
2013-11,23.826,
2013-12,23.245,
2014-01,29.577,
2014-02,31.025,
2014-03,29.550,
2014-04,31.224,
2014-05,33.218,
2014-06,32.648,
2014-07,33.091,
2014-08,36.078,
2014-09,33.725,
2014-10,31.485,
