"",BBK01.EU8230,BBK01.EU8230_FLAGS
"",External position of the Bundesbank up to 1998 / Reserve assets and other external assets,
unit,DM (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:52:51,
1948-12,497.487,
1949-01,0.000,
1949-02,0.000,
1949-03,610.483,
1949-04,0.000,
1949-05,0.000,
1949-06,677.973,
1949-07,0.000,
1949-08,0.000,
1949-09,501.066,
1949-10,0.000,
1949-11,0.000,
1949-12,477.035,
1950-01,215.765,
1950-02,240.307,
1950-03,439.200,
1950-04,280.699,
1950-05,301.662,
1950-06,612.016,
1950-07,399.830,
1950-08,429.996,
1950-09,780.743,
1950-10,435.109,
1950-11,327.738,
1950-12,588.497,
1951-01,366.596,
1951-02,372.732,
1951-03,674.394,
1951-04,450.959,
1951-05,536.856,
1951-06,984.748,
1951-07,736.260,
1951-08,914.190,
1951-09,1321.690,
1951-10,888.114,
1951-11,862.038,
1951-12,1113.082,
1952-01,748.020,
1952-02,712.230,
1952-03,1262.891,
1952-04,782.788,
1952-05,834.940,
1952-06,1847.809,
1952-07,1082.916,
1952-08,1160.633,
1952-09,2368.304,
1952-10,1333.449,
1952-11,1389.180,
1952-12,2625.995,
1953-01,1459.738,
1953-02,1534.898,
1953-03,2845.851,
1953-04,1686.752,
1953-05,1754.754,
1953-06,3247.215,
1953-07,1990.971,
1953-08,2140.268,
1953-09,3747.258,
1953-10,2325.355,
1953-11,2428.636,
1953-12,4280.024,
1954-01,2737.968,
1954-02,2841.760,
1954-03,4764.729,
1954-04,3084.113,
1954-05,3203.244,
1954-06,5136.438,
1954-07,3736.521,
1954-08,3879.683,
1954-09,5509.170,
1954-10,4078.575,
1954-11,4142.998,
1954-12,5851.224,
1955-01,4352.116,
1955-02,4519.820,
1955-03,6018.417,
1955-04,4547.430,
1955-05,4595.491,
1955-06,6236.738,
1955-07,4701.329,
1955-08,4779.045,
1955-09,6488.294,
1955-10,4879.258,
1955-11,4939.591,
1955-12,6782.287,
1956-01,6858.981,
1956-02,6956.637,
1956-03,7078.836,
1956-04,7243.472,
1956-05,7507.299,
1956-06,7886.166,
1956-07,8252.251,
1956-08,8440.918,
1956-09,8726.219,
1956-10,8982.887,
1956-11,9144.455,
1956-12,9371.469,
1957-01,9495.713,
1957-02,9712.501,
1957-03,9796.352,
1957-04,10125.624,
1957-05,10377.180,
1957-06,10636.916,
1957-07,11062.822,
1957-08,11904.409,
1957-09,12506.199,
1957-10,12476.033,
1957-11,12405.475,
1957-12,12258.734,
1958-01,12090.519,
1958-02,12029.675,
1958-03,12123.242,
1958-04,12259.757,
1958-05,12578.292,
1958-06,12770.026,
1958-07,13090.095,
1958-08,13296.657,
1958-09,13372.328,
1958-10,13472.030,
1958-11,13645.358,
1958-12,13852.942,
1959-01,13369.771,
1959-02,13204.113,
1959-03,12388.091,
1959-04,11966.786,
1959-05,12203.515,
1959-06,12151.874,
1959-07,12121.197,
1959-08,11879.356,
1959-09,11898.785,
1959-10,12048.082,
1959-11,12507.733,
1959-12,12864.615,
1960-01,12539.945,
1960-02,12689.753,
1960-03,13026.695,
1960-04,13599.853,
1960-05,14005.307,
1960-06,14898.023,
1960-07,15231.385,
1960-08,15630.193,
1960-09,16204.885,
1960-10,16687.544,
1960-11,16763.216,
1960-12,17054.652,
1961-01,16788.780,
1961-02,16928.363,
1961-03,16952.905,
1961-04,16142.507,
1961-05,16238.119,
1961-06,16511.660,
1961-07,16306.121,
1961-08,15832.153,
1961-09,15884.305,
1961-10,15421.074,
1961-11,15187.925,
1961-12,15937.991,
1962-01,14473.651,
1962-02,14445.530,
1962-03,14848.428,
1962-04,14663.851,
1962-05,14722.650,
1962-06,15208.377,
1962-07,15026.357,
1962-08,15079.020,
1962-09,15519.242,
1962-10,15643.486,
1962-11,15484.475,
1962-12,15419.541,
1963-01,15081.065,
1963-02,15126.059,
1963-03,15414.428,
1963-04,15427.210,
1963-05,15905.779,
1963-06,15921.118,
1963-07,16057.633,
1963-08,16117.454,
1963-09,16265.729,
1963-10,16321.459,
1963-11,16633.347,
1963-12,16745.832,
1964-01,16564.834,
1964-02,17001.478,
1964-03,16955.973,
1964-04,16643.573,
1964-05,16529.044,
1964-06,17148.730,
1964-07,16905.866,
1964-08,16808.209,
1964-09,16887.460,
1964-10,16740.207,
1964-11,16503.479,
1964-12,17131.346,
1965-01,16302.030,
1965-02,16494.787,
1965-03,16836.842,
1965-04,16757.591,
1965-05,16435.989,
1965-06,16244.254,
1965-07,16292.827,
1965-08,16085.754,
1965-09,16268.796,
1965-10,16344.468,
1965-11,16442.636,
1965-12,16437.011,
1966-01,16131.770,
1966-02,15998.834,
1966-03,15970.713,
1966-04,15790.227,
1966-05,15780.513,
1966-06,16215.622,
1966-07,16720.267,
1966-08,16659.423,
1966-09,16649.709,
1966-10,16991.763,
1966-11,17073.570,
1966-12,17379.834,
1967-01,16833.774,
1967-02,17210.596,
1967-03,17361.427,
1967-04,17280.643,
1967-05,16986.650,
1967-06,16898.197,
1967-07,17008.636,
1967-08,17064.367,
1967-09,17305.696,
1967-10,17416.135,
1967-11,17684.052,
1967-12,17586.907,
1968-01,17094.021,
1968-02,17804.717,
1968-03,18429.005,
1968-04,18403.440,
1968-05,18171.825,
1968-06,19131.520,
1968-07,19073.232,
1968-08,19226.109,
1968-09,19762.965,
1968-10,19471.529,
1968-11,23220.832,
1968-12,21313.202,
1969-01,18671.868,
1969-02,18371.229,
1969-03,17665.134,
1969-04,18999.095,
1969-05,24693.353,
1969-06,21659.858,
1969-07,21700.761,
1969-08,22867.529,
1969-09,25794.675,
1969-10,21078.519,
1969-11,17503.055,
1969-12,14210.335,
1970-01,14063.594,
1970-02,14464.447,
1970-03,14742.590,
1970-04,14982.386,
1970-05,15593.380,
1970-06,17457.550,
1970-07,19634.631,
1970-08,20173.021,
1970-09,22151.209,
1970-10,23258.156,
1970-11,26397.489,
1970-12,26500.218,
1971-01,27312.918,
1971-02,28935.823,
1971-03,30712.869,
1971-04,32429.020,
1971-05,36662.808,
1971-06,32551.271,
1971-07,33293.018,
1971-08,32883.067,
1971-09,33302.673,
1971-10,33683.845,
1971-11,33987.196,
1971-12,31812.155,
1972-01,32816.408,
1972-02,34099.137,
1972-03,34127.109,
1972-04,34217.762,
1972-05,34318.821,
1972-06,38825.710,
1972-07,42376.290,
1972-08,42075.539,
1972-09,41416.333,
1972-10,40984.813,
1972-11,40428.009,
1972-12,39567.609,
1973-01,39368.098,
1973-02,44183.455,
1973-03,48014.666,
1973-04,47518.529,
1973-05,46658.972,
1973-06,47812.907,
1973-07,50207.506,
1973-08,49189.622,
1973-09,51822.877,
1973-10,51340.399,
1973-11,50205.763,
1973-12,47273.214,
1974-01,45819.207,
1974-02,45622.056,
1974-03,46784.990,
1974-04,47977.610,
1974-05,48866.608,
1974-06,48516.071,
1974-07,48086.233,
1974-08,47266.856,
1974-09,46416.376,
1974-10,45634.951,
1974-11,46330.801,
1974-12,42662.552,
1975-01,43360.891,
1975-02,44381.409,
1975-03,44871.079,
1975-04,43888.044,
1975-05,43445.523,
1975-06,42833.431,
1975-07,42119.102,
1975-08,41798.827,
1975-09,41570.084,
1975-10,42126.039,
1975-11,41750.426,
1975-12,44184.429,
1976-01,44189.287,
1976-02,45177.964,
1976-03,49275.452,
1976-04,48807.339,
1976-05,47869.250,
1976-06,47438.720,
1976-07,46987.035,
1976-08,48646.981,
1976-09,49477.882,
1976-10,50519.472,
1976-11,49034.858,
1976-12,45251.040,
1977-01,44875.036,
1977-02,44968.061,
1977-03,45094.468,
1977-04,44877.462,
1977-05,45238.369,
1977-06,44534.692,
1977-07,45448.478,
1977-08,45329.617,
1977-09,44837.872,
1977-10,46043.867,
1977-11,47321.614,
1977-12,46132.145,
1978-01,47363.123,
1978-02,48491.544,
1978-03,48632.880,
1978-04,47689.662,
1978-05,46414.954,
1978-06,46819.934,
1978-07,47051.406,
1978-08,48974.783,
1978-09,50222.468,
1978-10,54204.435,
1978-11,57617.682,
1978-12,54815.992,
1979-01,53714.613,
1979-02,51756.409,
1979-03,50638.952,
1979-04,49971.047,
1979-05,47529.330,
1979-06,48797.454,
1979-07,49680.647,
1979-08,48344.220,
1979-09,52420.899,
1979-10,52546.159,
1979-11,48915.673,
1979-12,50093.439,
1980-01,48020.703,
1980-02,46013.564,
1980-03,44885.608,
1980-04,41620.646,
1980-05,41231.953,
1980-06,42165.905,
1980-07,42771.046,
1980-08,42864.716,
1980-09,41469.833,
1980-10,40390.476,
1980-11,41595.777,
1980-12,42440.760,
1981-01,42823.431,
1981-02,41527.435,
1981-03,44155.539,
1981-04,44148.069,
1981-05,46005.633,
1981-06,45186.505,
1981-07,44518.941,
1981-08,42352.821,
1981-09,42965.427,
1981-10,39694.452,
1981-11,39418.395,
1981-12,41058.768,
1982-01,40085.264,
1982-02,40278.633,
1982-03,40757.584,
1982-04,41833.635,
1982-05,42498.417,
1982-06,43655.518,
1982-07,42309.902,
1982-08,42186.219,
1982-09,42104.809,
1982-10,42739.057,
1982-11,44146.756,
1982-12,44451.149,
1983-01,45472.263,
1983-02,47012.220,
1983-03,49761.120,
1983-04,44519.460,
1983-05,44100.505,
1983-06,43329.017,
1983-07,43701.578,
1983-08,42844.353,
1983-09,42871.562,
1983-10,43806.194,
1983-11,43931.974,
1983-12,42953.260,
1984-01,42914.589,
1984-02,44786.146,
1984-03,46240.168,
1984-04,47330.147,
1984-05,45992.083,
1984-06,45749.488,
1984-07,45136.840,
1984-08,45160.404,
1984-09,43057.798,
1984-10,42816.230,
1984-11,42602.731,
1984-12,42988.819,
1985-01,41877.819,
1985-02,41495.198,
1985-03,39616.718,
1985-04,40163.525,
1985-05,40970.658,
1985-06,41362.840,
1985-07,42207.061,
1985-08,42952.717,
1985-09,43141.079,
1985-10,42442.414,
1985-11,44898.905,
1985-12,43972.976,
1986-01,45141.400,
1986-02,45385.116,
1986-03,44738.445,
1986-04,43954.220,
1986-05,42654.401,
1986-06,43112.887,
1986-07,44027.732,
1986-08,45093.822,
1986-09,47206.511,
1986-10,51154.285,
1986-11,49190.434,
1986-12,48079.890,
1987-01,56894.898,
1987-02,57229.474,
1987-03,54908.378,
1987-04,56251.464,
1987-05,57869.140,
1987-06,57021.088,
1987-07,55862.544,
1987-08,56187.736,
1987-09,58062.845,
1987-10,59039.191,
1987-11,65785.014,
1987-12,62699.634,
1988-01,63877.721,
1988-02,61292.231,
1988-03,60472.393,
1988-04,61332.809,
1988-05,59910.677,
1988-06,56035.415,
1988-07,52934.834,
1988-08,51212.772,
1988-09,50335.194,
1988-10,50781.190,
1988-11,51665.577,
1988-12,49659.745,
1989-01,48129.498,
1989-02,48470.769,
1989-03,48441.196,
1989-04,49282.690,
1989-05,49536.940,
1989-06,49696.755,
1989-07,49120.111,
1989-08,49934.501,
1989-09,49913.720,
1989-10,51882.380,
1989-11,51484.347,
1989-12,51108.271,
1990-01,51593.513,
1990-02,52524.420,
1990-03,52254.707,
1990-04,52834.101,
1990-05,53680.951,
1990-06,54066.370,
1990-07,53328.404,
1990-08,53982.544,
1990-09,54624.436,
1990-10,55527.980,
1990-11,56339.636,
1990-12,54425.195,
1991-01,54917.450,
1991-02,54041.956,
1991-03,50455.874,
1991-04,50362.365,
1991-05,50918.056,
1991-06,49536.750,
1991-07,49511.257,
1991-08,50092.243,
1991-09,50239.521,
1991-10,50500.185,
1991-11,51081.942,
1991-12,49771.958,
1992-01,50194.068,
1992-02,50956.004,
1992-03,51097.273,
1992-04,51677.275,
1992-05,50684.102,
1992-06,51029.700,
1992-07,51311.764,
1992-08,53367.611,
1992-09,92820.360,
1992-10,72827.155,
1992-11,71971.593,
1992-12,73604.984,
1993-01,67986.632,
1993-02,62687.547,
1993-03,56390.437,
1993-04,55273.156,
1993-05,55936.889,
1993-06,55059.489,
1993-07,61983.229,
1993-08,84526.816,
1993-09,68628.746,
1993-10,62951.335,
1993-11,63210.283,
1993-12,62767.530,
1994-01,61727.662,
1994-02,62009.939,
1994-03,62373.937,
1994-04,62791.494,
1994-05,63403.263,
1994-06,64008.981,
1994-07,64403.971,
1994-08,64934.449,
1994-09,64816.789,
1994-10,64575.607,
1994-11,63716.188,
1994-12,59292.081,
1995-01,59587.698,
1995-02,59761.682,
1995-03,60510.313,
1995-04,61398.421,
1995-05,61921.412,
1995-06,62659.076,
1995-07,62726.870,
1995-08,63084.999,
1995-09,63714.311,
1995-10,63744.967,
1995-11,64468.227,
1995-12,63022.486,
1996-01,63311.575,
1996-02,63462.043,
1996-03,63665.951,
1996-04,64296.093,
1996-05,63004.104,
1996-06,63369.185,
1996-07,61806.369,
1996-08,62162.153,
1996-09,62906.846,
1996-10,63280.276,
1996-11,63760.982,
1996-12,61858.495,
1997-01,61697.778,
1997-02,61328.827,
1997-03,60919.300,
1997-04,60775.685,
1997-05,61187.539,
1997-06,60897.630,
1997-07,59637.869,
1997-08,58794.375,
1997-09,58521.052,
1997-10,58338.345,
1997-11,58475.159,
1997-12,65368.318,
1998-01,65396.309,
1998-02,65940.278,
1998-03,66483.432,
1998-04,66847.968,
1998-05,67408.113,
1998-06,67591.918,
1998-07,67360.135,
1998-08,67795.048,
1998-09,68207.045,
1998-10,68578.421,
1998-11,71726.088,
1998-12,69067.711,
