"",BBK01.OUU391,BBK01.OUU391_FLAGS
"",Deposits and borrowing from banks (MFIs) (excluding the Bundesbank) / total / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:09:32,
1999-01,20.238,
1999-02,19.937,
1999-03,20.049,
1999-04,18.917,
1999-05,19.516,
1999-06,20.072,
1999-07,20.338,
1999-08,20.917,
1999-09,21.026,
1999-10,21.548,
1999-11,22.402,
1999-12,22.193,
2000-01,22.837,
2000-02,22.854,
2000-03,23.143,
2000-04,23.681,
2000-05,24.595,
2000-06,24.378,
2000-07,25.044,
2000-08,25.204,
2000-09,26.491,
2000-10,26.079,
2000-11,25.891,
2000-12,25.250,
2001-01,25.782,
2001-02,25.555,
2001-03,26.423,
2001-04,27.131,
2001-05,27.552,
2001-06,27.528,
2001-07,27.794,
2001-08,27.239,
2001-09,27.301,
2001-10,26.836,
2001-11,27.516,
2001-12,28.056,
2002-01,27.522,
2002-02,27.419,
2002-03,28.322,
2002-04,27.618,
2002-05,27.226,
2002-06,27.624,
2002-07,27.590,
2002-08,28.009,
2002-09,27.833,
2002-10,27.650,
2002-11,28.163,
2002-12,28.525,
2003-01,27.970,
2003-02,27.827,
2003-03,28.209,
2003-04,27.495,
2003-05,28.230,
2003-06,27.911,
2003-07,28.467,
2003-08,28.704,
2003-09,28.536,
2003-10,28.717,
2003-11,28.942,
2003-12,28.271,
2004-01,28.178,
2004-02,28.302,
2004-03,28.783,
2004-04,28.669,
2004-05,28.857,
2004-06,28.377,
2004-07,27.727,
2004-08,27.645,
2004-09,27.829,
2004-10,27.008,
2004-11,27.135,
2004-12,26.232,
2005-01,26.476,
2005-02,26.303,
2005-03,26.110,
2005-04,25.914,
2005-05,25.869,
2005-06,26.197,
2005-07,26.219,
2005-08,25.941,
2005-09,25.975,
2005-10,25.923,
2005-11,25.847,
2005-12,26.309,
2006-01,26.209,
2006-02,25.844,
2006-03,26.152,
2006-04,26.509,
2006-05,27.180,
2006-06,27.641,
2006-07,27.599,
2006-08,27.675,
2006-09,28.065,
2006-10,27.812,
2006-11,28.127,
2006-12,27.199,
2007-01,27.971,
2007-02,27.240,
2007-03,26.946,
2007-04,25.044,
2007-05,24.592,
2007-06,23.128,
2007-07,21.709,
2007-08,21.817,
2007-09,21.702,
2007-10,20.806,
2007-11,21.354,
2007-12,20.930,
2008-01,21.060,
2008-02,20.394,
2008-03,20.719,
2008-04,20.697,
2008-05,22.358,
2008-06,22.850,
2008-07,25.299,
2008-08,24.673,
2008-09,25.085,
2008-10,24.151,
2008-11,23.720,
2008-12,21.083,
2009-01,21.069,
2009-02,21.492,
2009-03,21.493,
2009-04,20.829,
2009-05,21.033,
2009-06,21.151,
2009-07,22.120,
2009-08,22.601,
2009-09,24.520,
2009-10,23.393,
2009-11,23.745,
2009-12,23.080,
2010-01,24.148,
2010-02,24.225,
2010-03,22.940,
2010-04,23.427,
2010-05,23.128,
2010-06,22.798,
2010-07,24.629,
2010-08,25.252,
2010-09,28.739,
2010-10,29.579,
2010-11,30.891,
2010-12,28.520,
2011-01,28.652,
2011-02,29.073,
2011-03,26.365,
2011-04,25.716,
2011-05,25.400,
2011-06,25.215,
2011-07,24.834,
2011-08,23.986,
2011-09,23.686,
2011-10,24.126,
2011-11,23.853,
2011-12,21.858,
2012-01,22.764,
2012-02,22.249,
2012-03,22.227,
2012-04,22.627,
2012-05,22.702,
2012-06,22.165,
2012-07,21.389,
2012-08,21.339,
2012-09,21.051,
2012-10,20.582,
2012-11,21.010,
2012-12,20.842,
2013-01,21.724,
2013-02,21.365,
2013-03,21.066,
2013-04,21.350,
2013-05,21.470,
2013-06,21.290,
2013-07,22.328,
2013-08,22.950,
2013-09,22.316,
2013-10,22.320,
2013-11,22.150,
2013-12,21.756,
2014-01,21.615,
2014-02,21.262,
2014-03,21.897,
2014-04,22.255,
2014-05,22.167,
2014-06,22.678,
2014-07,23.122,
2014-08,22.957,
2014-09,22.729,
2014-10,22.170,
2014-11,22.194,
2014-12,21.213,Provisional value
