"",BBK01.OUG392,BBK01.OUG392_FLAGS
"",Sight deposits of banks (MFIs) (excluding the Bundesbank) / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:09:35,
1999-01,46.772,
1999-02,50.519,
1999-03,47.802,
1999-04,45.725,
1999-05,45.247,
1999-06,46.308,
1999-07,37.269,
1999-08,51.548,
1999-09,54.051,
1999-10,43.500,
1999-11,53.526,
1999-12,39.944,
2000-01,56.435,
2000-02,49.652,
2000-03,49.523,
2000-04,56.271,
2000-05,46.075,
2000-06,55.453,
2000-07,46.455,
2000-08,48.098,
2000-09,56.467,
2000-10,47.577,
2000-11,53.330,
2000-12,44.355,
2001-01,46.209,
2001-02,50.766,
2001-03,53.199,
2001-04,53.913,
2001-05,53.582,
2001-06,66.562,
2001-07,51.931,
2001-08,48.936,
2001-09,64.295,
2001-10,54.904,
2001-11,68.554,
2001-12,40.805,
2002-01,57.309,
2002-02,61.222,
2002-03,60.542,
2002-04,63.906,
2002-05,51.568,
2002-06,70.620,
2002-07,57.447,
2002-08,55.287,
2002-09,68.967,
2002-10,63.640,
2002-11,66.912,
2002-12,51.074,
2003-01,59.933,
2003-02,64.954,
2003-03,69.642,
2003-04,72.299,
2003-05,68.205,
2003-06,73.900,
2003-07,59.942,
2003-08,56.281,
2003-09,64.340,
2003-10,62.176,
2003-11,66.577,
2003-12,50.310,
2004-01,62.979,
2004-02,71.379,
2004-03,67.164,
2004-04,67.753,
2004-05,56.128,
2004-06,60.437,
2004-07,60.150,
2004-08,55.302,
2004-09,62.637,
2004-10,59.083,
2004-11,73.647,
2004-12,46.293,
2005-01,66.965,
2005-02,58.675,
2005-03,69.083,
2005-04,76.401,
2005-05,66.273,
2005-06,70.291,
2005-07,61.889,
2005-08,66.837,
2005-09,64.524,
2005-10,70.915,
2005-11,68.721,
2005-12,52.396,
2006-01,59.398,
2006-02,65.549,
2006-03,64.533,
2006-04,67.169,
2006-05,67.198,
2006-06,71.665,
2006-07,66.210,
2006-08,72.502,
2006-09,80.896,
2006-10,68.707,
2006-11,80.876,
2006-12,70.491,
2007-01,78.611,
2007-02,73.666,
2007-03,77.949,
2007-04,79.828,
2007-05,77.376,
2007-06,81.467,
2007-07,85.563,
2007-08,68.627,
2007-09,81.346,
2007-10,80.149,
2007-11,74.699,
2007-12,53.030,
2008-01,73.099,
2008-02,73.607,
2008-03,76.910,
2008-04,71.802,
2008-05,67.776,
2008-06,75.665,
2008-07,53.559,
2008-08,45.597,
2008-09,63.157,
2008-10,55.359,
2008-11,55.721,
2008-12,49.730,
2009-01,57.386,
2009-02,56.873,
2009-03,67.098,
2009-04,63.288,
2009-05,54.032,
2009-06,50.844,
2009-07,50.292,
2009-08,49.705,
2009-09,54.393,
2009-10,59.239,
2009-11,64.324,
2009-12,50.824,
2010-01,60.146,
2010-02,59.487,
2010-03,56.576,
2010-04,54.529,
2010-05,55.125,
2010-06,68.988,
2010-07,65.797,
2010-08,58.880,
2010-09,60.109,
2010-10,62.199,
2010-11,59.923,
2010-12,44.808,
2011-01,66.916,
2011-02,55.190,
2011-03,54.603,
2011-04,56.347,
2011-05,50.880,
2011-06,54.494,
2011-07,54.496,
2011-08,49.949,
2011-09,59.955,
2011-10,54.486,
2011-11,54.281,
2011-12,36.035,
2012-01,51.780,
2012-02,51.581,
2012-03,48.327,
2012-04,42.637,
2012-05,44.785,
2012-06,42.476,
2012-07,42.566,
2012-08,37.672,
2012-09,39.006,
2012-10,44.964,
2012-11,46.954,
2012-12,36.905,
2013-01,37.335,
2013-02,42.508,
2013-03,39.726,
2013-04,43.862,
2013-05,41.331,
2013-06,40.486,
2013-07,40.977,
2013-08,42.049,
2013-09,51.303,
2013-10,47.950,
2013-11,55.931,
2013-12,38.045,
2014-01,50.725,
2014-02,54.127,
2014-03,51.706,
2014-04,46.990,
2014-05,53.716,
2014-06,56.299,
2014-07,60.612,
2014-08,49.483,
2014-09,53.205,
2014-10,48.855,
2014-11,56.113,
2014-12,42.805,Provisional value
