"",BBK01.OUE284,BBK01.OUE284_FLAGS
"",Time deposits of resident households / for more than one year up to and including two years / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:03,
1999-01,0.017,
1999-02,0.016,
1999-03,0.015,
1999-04,0.014,
1999-05,0.014,
1999-06,0.014,
1999-07,0.016,
1999-08,0.019,
1999-09,0.026,
1999-10,0.033,
1999-11,0.047,
1999-12,0.057,
2000-01,0.066,
2000-02,0.076,
2000-03,0.080,
2000-04,0.085,
2000-05,0.114,
2000-06,0.099,
2000-07,0.134,
2000-08,0.148,
2000-09,0.115,
2000-10,0.114,
2000-11,0.108,
2000-12,0.105,
2001-01,0.115,
2001-02,0.118,
2001-03,0.127,
2001-04,0.135,
2001-05,0.153,
2001-06,0.163,
2001-07,0.176,
2001-08,0.184,
2001-09,0.193,
2001-10,0.221,
2001-11,0.231,
2001-12,0.238,
2002-01,0.249,
2002-02,0.258,
2002-03,0.259,
2002-04,0.261,
2002-05,0.262,
2002-06,0.254,
2002-07,0.244,
2002-08,0.238,
2002-09,0.234,
2002-10,0.241,
2002-11,0.232,
2002-12,0.231,
2003-01,0.222,
2003-02,0.211,
2003-03,0.303,
2003-04,0.356,
2003-05,0.401,
2003-06,0.441,
2003-07,0.458,
2003-08,0.464,
2003-09,0.460,
2003-10,0.445,
2003-11,0.447,
2003-12,0.441,
2004-01,0.457,
2004-02,0.443,
2004-03,0.330,
2004-04,0.297,
2004-05,0.272,
2004-06,0.256,
2004-07,0.260,
2004-08,0.263,
2004-09,0.266,
2004-10,0.271,
2004-11,0.291,
2004-12,0.300,
2005-01,0.301,
2005-02,0.296,
2005-03,0.287,
2005-04,0.292,
2005-05,0.302,
2005-06,0.313,
2005-07,0.314,
2005-08,0.312,
2005-09,0.311,
2005-10,0.322,
2005-11,0.311,
2005-12,0.312,
2006-01,0.316,
2006-02,0.323,
2006-03,0.321,
2006-04,0.312,
2006-05,0.315,
2006-06,0.313,
2006-07,0.311,
2006-08,0.312,
2006-09,0.342,
2006-10,0.346,
2006-11,0.348,
2006-12,0.357,
2007-01,0.360,
2007-02,0.353,
2007-03,0.388,
2007-04,0.386,
2007-05,0.405,
2007-06,0.423,
2007-07,0.426,
2007-08,0.450,
2007-09,0.467,
2007-10,0.493,
2007-11,0.502,
2007-12,0.528,
2008-01,0.594,
2008-02,0.635,
2008-03,0.592,
2008-04,0.683,
2008-05,0.671,
2008-06,0.669,
2008-07,0.663,
2008-08,0.533,
2008-09,0.652,
2008-10,0.662,
2008-11,0.689,
2008-12,0.734,
2009-01,0.765,
2009-02,0.811,
2009-03,0.938,
2009-04,0.964,
2009-05,1.019,
2009-06,1.027,
2009-07,1.049,
2009-08,1.062,
2009-09,1.075,
2009-10,1.083,
2009-11,1.065,
2009-12,1.040,
2010-01,1.020,
2010-02,1.006,
2010-03,0.968,
2010-04,0.966,
2010-05,0.982,
2010-06,1.001,
2010-07,1.006,
2010-08,1.004,
2010-09,0.997,
2010-10,0.985,
2010-11,0.981,
2010-12,0.966,
2011-01,0.966,
2011-02,1.038,
2011-03,1.067,
2011-04,1.140,
2011-05,1.185,
2011-06,1.230,
2011-07,1.259,
2011-08,1.299,
2011-09,1.339,
2011-10,1.389,
2011-11,1.454,
2011-12,1.599,
2012-01,1.739,
2012-02,1.850,
2012-03,1.918,
2012-04,1.980,
2012-05,2.051,
2012-06,2.039,
2012-07,2.056,
2012-08,1.998,
2012-09,1.977,
2012-10,1.947,
2012-11,1.936,
2012-12,1.928,
2013-01,1.906,
2013-02,1.855,
2013-03,1.837,
2013-04,1.840,
2013-05,1.844,
2013-06,1.867,
2013-07,1.904,
2013-08,1.933,
2013-09,1.960,
2013-10,1.974,
2013-11,2.051,
2013-12,2.093,
2014-01,2.123,
2014-02,2.154,
2014-03,2.174,
2014-04,2.207,
2014-05,2.302,
2014-06,2.426,
2014-07,2.450,
2014-08,2.509,
2014-09,2.574,
2014-10,2.606,
2014-11,2.654,
2014-12,2.690,Provisional value
