"",BBK01.QUV534,BBK01.QUV534_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / EU institutions / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:14:08,
2001-12,0.028,
2002-01,0.009,
2002-02,0.012,
2002-03,0.033,
2002-04,0.031,
2002-05,0.008,
2002-06,0.011,
2002-07,0.020,
2002-08,0.008,
2002-09,0.784,
2002-10,0.267,
2002-11,0.001,
2002-12,0.001,
2003-01,0.001,
2003-02,0.003,
2003-03,0.006,
2003-04,0.010,
2003-05,0.001,
2003-06,0.001,
2003-07,0.076,
2003-08,0.001,
2003-09,0.002,
2003-10,0.007,
2003-11,0.002,
2003-12,0.002,
2004-01,0.002,
2004-02,0.002,
2004-03,0.007,
2004-04,0.001,
2004-05,0.001,
2004-06,0.001,
2004-07,0.002,
2004-08,0.001,
2004-09,0.003,
2004-10,0.001,
2004-11,0.001,
2004-12,0.001,
2005-01,0.000,
2005-02,0.005,
2005-03,0.034,
2005-04,0.002,
2005-05,0.000,
2005-06,0.001,
2005-07,0.000,
2005-08,0.000,
2005-09,0.060,
2005-10,0.027,
2005-11,0.000,
2005-12,-,Nothing exists
2006-01,-,Nothing exists
2006-02,0.001,
2006-03,0.000,
2006-04,-,Nothing exists
2006-05,0.000,
2006-06,0.000,
2006-07,0.000,
2006-08,0.000,
2006-09,-,Nothing exists
2006-10,-,Nothing exists
2006-11,-,Nothing exists
2006-12,-,Nothing exists
2007-01,0.030,
2007-02,0.000,
2007-03,0.109,
2007-04,-,Nothing exists
2007-05,0.014,
2007-06,0.115,
2007-07,-,Nothing exists
2007-08,0.000,
2007-09,0.287,
2007-10,-,Nothing exists
2007-11,0.002,
2007-12,0.000,
2008-01,0.000,
2008-02,0.001,
2008-03,0.135,
2008-04,0.003,
2008-05,0.003,
2008-06,0.000,
2008-07,-,Nothing exists
2008-08,0.000,
2008-09,0.000,
2008-10,0.002,
2008-11,0.002,
2008-12,0.116,
2009-01,0.138,
2009-02,0.170,
2009-03,0.195,
2009-04,0.179,
2009-05,0.254,
2009-06,0.257,
2009-07,0.271,
2009-08,0.279,
2009-09,0.327,
2009-10,0.299,
2009-11,0.323,
2009-12,0.346,
2010-01,0.443,
2010-02,0.430,
2010-03,0.440,
2010-04,0.484,
2010-05,0.632,
2010-06,0.664,
2010-07,0.583,
2010-08,0.849,
2010-09,0.728,
2010-10,0.525,
2010-11,0.454,
2010-12,0.382,
2011-01,0.212,
2011-02,0.234,
2011-03,0.151,
2011-04,0.025,
2011-05,0.183,
2011-06,0.220,
2011-07,0.331,
2011-08,0.509,
2011-09,0.864,
2011-10,0.795,
2011-11,0.839,
2011-12,1.126,
2012-01,1.124,
2012-02,1.161,
2012-03,1.088,
2012-04,1.124,
2012-05,1.732,
2012-06,1.536,
2012-07,1.238,
2012-08,0.684,
2012-09,0.478,
2012-10,0.454,
2012-11,0.505,
2012-12,0.489,
2013-01,0.380,
2013-02,0.410,
2013-03,0.447,
2013-04,0.515,
2013-05,0.577,
2013-06,0.778,
2013-07,0.404,
2013-08,0.367,
2013-09,0.287,
2013-10,0.299,
2013-11,0.348,
2013-12,0.325,
2014-01,0.282,
2014-02,0.404,
2014-03,0.424,
2014-04,0.372,
2014-05,0.404,
2014-06,0.450,
2014-07,0.449,
2014-08,0.485,
2014-09,0.404,
2014-10,0.394,
2014-11,0.442,
2014-12,0.445,
