"",BBK01.QUX903,BBK01.QUX903_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Bermuda / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:50,
2002-03,5.922,
2002-04,5.593,
2002-05,5.249,
2002-06,5.038,
2002-07,5.009,
2002-08,4.959,
2002-09,5.135,
2002-10,5.053,
2002-11,5.114,
2002-12,4.418,
2003-01,4.302,
2003-02,4.308,
2003-03,4.276,
2003-04,4.214,
2003-05,4.119,
2003-06,4.230,
2003-07,4.372,
2003-08,4.549,
2003-09,4.274,
2003-10,4.219,
2003-11,3.890,
2003-12,3.754,
2004-01,3.805,
2004-02,3.810,
2004-03,3.686,
2004-04,3.777,
2004-05,3.589,
2004-06,3.622,
2004-07,3.769,
2004-08,3.845,
2004-09,3.875,
2004-10,3.811,
2004-11,4.358,
2004-12,3.907,
2005-01,4.116,
2005-02,3.939,
2005-03,4.098,
2005-04,3.971,
2005-05,4.107,
2005-06,4.291,
2005-07,4.268,
2005-08,3.924,
2005-09,4.090,
2005-10,3.579,
2005-11,4.195,
2005-12,3.815,
2006-01,3.973,
2006-02,3.982,
2006-03,3.577,
2006-04,3.791,
2006-05,3.369,
2006-06,3.347,
2006-07,3.231,
2006-08,3.241,
2006-09,3.338,
2006-10,3.606,
2006-11,3.639,
2006-12,3.844,
2007-01,3.805,
2007-02,4.230,
2007-03,3.891,
2007-04,4.055,
2007-05,4.275,
2007-06,4.654,
2007-07,4.768,
2007-08,4.055,
2007-09,4.271,
2007-10,4.584,
2007-11,3.807,
2007-12,3.899,
2008-01,3.557,
2008-02,3.533,
2008-03,3.419,
2008-04,3.729,
2008-05,3.814,
2008-06,3.579,
2008-07,4.308,
2008-08,4.659,
2008-09,4.806,
2008-10,7.374,
2008-11,5.500,
2008-12,4.665,
2009-01,4.835,
2009-02,4.905,
2009-03,4.562,
2009-04,4.563,
2009-05,4.222,
2009-06,4.252,
2009-07,4.120,
2009-08,4.029,
2009-09,4.077,
2009-10,3.813,
2009-11,3.625,
2009-12,3.704,
2010-01,3.909,
2010-02,3.975,
2010-03,4.078,
2010-04,4.175,
2010-05,4.805,
2010-06,4.586,
2010-07,4.156,
2010-08,4.276,
2010-09,3.864,
2010-10,3.671,
2010-11,3.844,
2010-12,3.708,
2011-01,3.319,
2011-02,3.408,
2011-03,3.411,
2011-04,3.224,
2011-05,3.387,
2011-06,3.389,
2011-07,3.393,
2011-08,3.497,
2011-09,3.935,
2011-10,3.956,
2011-11,3.706,
2011-12,3.795,
2012-01,3.608,
2012-02,3.435,
2012-03,3.364,
2012-04,3.411,
2012-05,4.012,
2012-06,3.254,
2012-07,3.228,
2012-08,3.088,
2012-09,3.065,
2012-10,3.178,
2012-11,3.360,
2012-12,3.607,
2013-01,3.014,
2013-02,3.200,
2013-03,3.281,
2013-04,3.471,
2013-05,3.373,
2013-06,3.478,
2013-07,3.517,
2013-08,3.488,
2013-09,3.475,
2013-10,3.508,
2013-11,3.547,
2013-12,3.487,
2014-01,3.767,
2014-02,3.723,
2014-03,3.586,
2014-04,3.624,
2014-05,3.670,
2014-06,4.270,
2014-07,4.215,
2014-08,4.130,
2014-09,4.195,
2014-10,4.287,
