"",BBK01.QUK932,BBK01.QUK932_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Egypt / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:11,
2002-03,2.059,
2002-04,2.059,
2002-05,2.059,
2002-06,2.059,
2002-07,2.060,
2002-08,2.060,
2002-09,2.060,
2002-10,2.060,
2002-11,2.051,
2002-12,2.054,
2003-01,2.060,
2003-02,2.052,
2003-03,2.052,
2003-04,2.053,
2003-05,2.055,
2003-06,2.044,
2003-07,2.054,
2003-08,2.054,
2003-09,2.045,
2003-10,2.046,
2003-11,2.055,
2003-12,2.047,
2004-01,2.065,
2004-02,2.066,
2004-03,2.067,
2004-04,2.058,
2004-05,2.060,
2004-06,2.048,
2004-07,2.066,
2004-08,2.066,
2004-09,2.057,
2004-10,2.060,
2004-11,2.060,
2004-12,2.050,
2005-01,2.062,
2005-02,2.063,
2005-03,2.054,
2005-04,2.058,
2005-05,2.057,
2005-06,2.046,
2005-07,2.059,
2005-08,2.055,
2005-09,2.056,
2005-10,2.057,
2005-11,2.058,
2005-12,2.047,
2006-01,2.058,
2006-02,2.063,
2006-03,2.053,
2006-04,2.053,
2006-05,2.055,
2006-06,2.047,
2006-07,2.056,
2006-08,2.061,
2006-09,2.062,
2006-10,2.054,
2006-11,2.078,
2006-12,2.067,
2007-01,2.077,
2007-02,2.078,
2007-03,2.083,
2007-04,2.075,
2007-05,2.092,
2007-06,2.091,
2007-07,2.104,
2007-08,2.095,
2007-09,2.104,
2007-10,2.095,
2007-11,2.103,
2007-12,2.097,
2008-01,2.110,
2008-02,2.112,
2008-03,2.105,
2008-04,2.108,
2008-05,2.117,
2008-06,2.118,
2008-07,2.135,
2008-08,2.145,
2008-09,2.146,
2008-10,2.149,
2008-11,2.140,
2008-12,2.132,
2009-01,2.145,
2009-02,2.141,
2009-03,2.145,
2009-04,2.146,
2009-05,2.155,
2009-06,2.143,
2009-07,2.159,
2009-08,0.080,
2009-09,0.080,
2009-10,0.082,
2009-11,0.082,
2009-12,0.082,
2010-01,0.082,
2010-02,0.083,
2010-03,0.082,
2010-04,0.082,
2010-05,0.083,
2010-06,0.081,
2010-07,0.082,
2010-08,0.082,
2010-09,0.082,
2010-10,0.082,
2010-11,0.084,
2010-12,0.082,
2011-01,0.082,
2011-02,0.083,
2011-03,0.083,
2011-04,0.084,
2011-05,0.086,
2011-06,0.079,
2011-07,0.079,
2011-08,0.080,
2011-09,0.080,
2011-10,0.080,
2011-11,0.080,
2011-12,0.112,
2012-01,0.113,
2012-02,0.113,
2012-03,0.113,
2012-04,0.113,
2012-05,0.113,
2012-06,0.103,
2012-07,0.104,
2012-08,0.106,
2012-09,0.108,
2012-10,0.108,
2012-11,0.108,
2012-12,0.101,
2013-01,0.103,
2013-02,0.110,
2013-03,0.113,
2013-04,0.114,
2013-05,0.115,
2013-06,0.104,
2013-07,0.106,
2013-08,0.132,
2013-09,0.134,
2013-10,0.134,
2013-11,0.135,
2013-12,0.144,
2014-01,0.130,
2014-02,0.130,
2014-03,0.132,
2014-04,0.132,
2014-05,0.135,
2014-06,0.120,
2014-07,0.141,
2014-08,0.145,
2014-09,0.144,
2014-10,0.148,
