"",BBK01.OUM204,BBK01.OUM204_FLAGS
"",Time deposits of domestic enterprises (non-MFIs) / for up and including 1 year / Mortgage banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:18:48,
1968-12,0.030,
1969-01,0.031,
1969-02,0.031,
1969-03,0.039,
1969-04,0.028,
1969-05,0.027,
1969-06,0.030,
1969-07,0.031,
1969-08,0.034,
1969-09,0.041,
1969-10,0.048,
1969-11,0.058,
1969-12,0.087,
1970-01,0.081,
1970-02,0.083,
1970-03,0.078,
1970-04,0.076,
1970-05,0.075,
1970-06,0.080,
1970-07,0.128,
1970-08,0.099,
1970-09,0.085,
1970-10,0.074,
1970-11,0.069,
1970-12,0.074,
1971-01,0.080,
1971-02,0.079,
1971-03,0.071,
1971-04,0.080,
1971-05,0.080,
1971-06,0.076,
1971-07,0.066,
1971-08,0.058,
1971-09,0.054,
1971-10,0.063,
1971-11,0.071,
1971-12,0.072,
1972-01,0.064,
1972-02,0.073,
1972-03,0.060,
1972-04,0.069,
1972-05,0.066,
1972-06,0.070,
1972-07,0.084,
1972-08,0.080,
1972-09,0.083,
1972-10,0.086,
1972-11,0.105,
1972-12,0.153,
1973-01,0.147,
1973-02,0.165,
1973-03,0.152,
1973-04,0.135,
1973-05,0.150,
1973-06,0.147,
1973-07,0.144,
1973-08,0.159,
1973-09,0.178,
1973-10,0.187,
1973-11,0.198,
1973-12,0.212,
1974-01,0.194,
1974-02,0.211,
1974-03,0.210,
1974-04,0.219,
1974-05,0.212,
1974-06,0.189,
1974-07,0.197,
1974-08,0.204,
1974-09,0.203,
1974-10,0.208,
1974-11,0.210,
1974-12,0.199,
1975-01,0.199,
1975-02,0.199,
1975-03,0.178,
1975-04,0.176,
1975-05,0.157,
1975-06,0.193,
1975-07,0.208,
1975-08,0.193,
1975-09,0.183,
1975-10,0.192,
1975-11,0.173,
1975-12,0.207,
1976-01,0.219,
1976-02,0.216,
1976-03,0.207,
1976-04,0.209,
1976-05,0.184,
1976-06,0.180,
1976-07,0.188,
1976-08,0.168,
1976-09,0.149,
1976-10,0.130,
1976-11,0.130,
1976-12,0.149,
1977-01,0.152,
1977-02,0.160,
1977-03,0.148,
1977-04,0.133,
1977-05,0.112,
1977-06,0.088,
1977-07,0.086,
1977-08,0.066,
1977-09,0.062,
1977-10,0.058,
1977-11,0.057,
1977-12,0.031,
1978-01,0.078,
1978-02,0.079,
1978-03,0.096,
1978-04,0.111,
1978-05,0.112,
1978-06,0.072,
1978-07,0.082,
1978-08,0.071,
1978-09,0.072,
1978-10,0.066,
1978-11,0.062,
1978-12,0.084,
1979-01,0.089,
1979-02,0.127,
1979-03,0.151,
1979-04,0.134,
1979-05,0.125,
1979-06,0.141,
1979-07,0.145,
1979-08,0.159,
1979-09,0.150,
1979-10,0.170,
1979-11,0.172,
1979-12,0.191,
1980-01,0.137,
1980-02,0.197,
1980-03,0.216,
1980-04,0.300,
1980-05,0.303,
1980-06,0.230,
1980-07,0.280,
1980-08,0.231,
1980-09,0.242,
1980-10,0.363,
1980-11,0.518,
1980-12,0.522,
1981-01,0.567,
1981-02,0.573,
1981-03,0.508,
1981-04,0.434,
1981-05,0.415,
1981-06,0.416,
1981-07,0.428,
1981-08,0.395,
1981-09,0.371,
1981-10,0.458,
1981-11,0.484,
1981-12,0.562,
1982-01,0.563,
1982-02,0.572,
1982-03,0.576,
1982-04,0.668,
1982-05,0.697,
1982-06,0.625,
1982-07,0.715,
1982-08,0.719,
1982-09,0.720,
1982-10,0.612,
1982-11,0.542,
1982-12,0.594,
1983-01,0.668,
1983-02,0.680,
1983-03,0.567,
1983-04,0.681,
1983-05,0.773,
1983-06,0.672,
1983-07,0.771,
1983-08,0.909,
1983-09,0.686,
1983-10,0.535,
1983-11,0.318,
1983-12,0.126,
1984-01,0.079,
1984-02,0.053,
1984-03,0.089,
1984-04,0.079,
1984-05,0.074,
1984-06,0.061,
1984-07,0.103,
1984-08,0.076,
1984-09,0.081,
1984-10,0.077,
1984-11,0.076,
1984-12,0.077,
1985-01,0.087,
1985-02,0.092,
1985-03,0.088,
1985-04,0.073,
1985-05,0.081,
1985-06,0.097,
1985-07,0.104,
1985-08,0.107,
1985-09,0.080,
1985-10,0.070,
1985-11,0.078,
1985-12,0.089,
1986-01,0.086,
1986-02,0.085,
1986-03,0.082,
1986-04,0.072,
1986-05,0.097,
1986-06,0.091,
1986-07,0.127,
1986-08,0.174,
1986-09,0.150,
1986-10,0.175,
1986-11,0.191,
1986-12,0.171,
1987-01,0.155,
1987-02,0.147,
1987-03,0.147,
1987-04,0.154,
1987-05,0.157,
1987-06,0.123,
1987-07,0.103,
1987-08,0.110,
1987-09,0.120,
1987-10,0.144,
1987-11,0.214,
1987-12,0.144,
1988-01,0.274,
1988-02,0.261,
1988-03,0.287,
1988-04,0.295,
1988-05,0.346,
1988-06,0.366,
1988-07,0.407,
1988-08,0.417,
1988-09,0.476,
1988-10,0.465,
1988-11,0.445,
1988-12,0.440,
1989-01,0.595,
1989-02,0.669,
1989-03,0.686,
1989-04,0.681,
1989-05,0.669,
1989-06,0.649,
1989-07,0.565,
1989-08,0.620,
1989-09,0.565,
1989-10,0.564,
1989-11,0.552,
1989-12,0.390,
1990-01,0.407,
1990-02,0.442,
1990-03,0.392,
1990-04,0.418,
1990-05,0.399,
1990-06,0.434,
1990-07,0.468,
1990-08,0.504,
1990-09,0.516,
1990-10,0.496,
1990-11,0.507,
1990-12,0.491,
1991-01,0.560,
1991-02,0.539,
1991-03,0.514,
1991-04,0.468,
1991-05,0.445,
1991-06,0.434,
1991-07,0.413,
1991-08,0.497,
1991-09,0.443,
1991-10,0.428,
1991-11,0.411,
1991-12,0.417,
1992-01,0.395,
1992-02,0.325,
1992-03,0.440,
1992-04,0.411,
1992-05,0.418,
1992-06,0.431,
1992-07,0.382,
1992-08,0.391,
1992-09,0.405,
1992-10,0.439,
1992-11,0.448,
1992-12,0.548,
1993-01,0.518,
1993-02,0.535,
1993-03,0.575,
1993-04,0.616,
1993-05,0.698,
1993-06,0.649,
1993-07,0.700,
1993-08,0.659,
1993-09,0.645,
1993-10,0.627,
1993-11,0.618,
1993-12,0.674,
1994-01,0.694,
1994-02,0.578,
1994-03,0.627,
1994-04,0.571,
1994-05,0.508,
1994-06,0.602,
