"",BBK01.TUD441,BBK01.TUD441_FLAGS
2010-07,2683,
2010-08,2688,
2010-09,2678,
2010-10,2683,
2010-11,2718,
2010-12,2783,
2011-01,2801,
2011-02,2805,
2011-03,2850,
2011-04,2892,
2011-05,2918,
2011-06,2944,
2011-07,2981,
2011-08,2979,
2011-09,3002,
2011-10,3069,
2011-11,3186,
2011-12,3283,
2012-01,3370,
2012-02,3445,
2012-03,3483,
2012-04,3479,
2012-05,3581,
2012-06,3767,
2012-07,3827,
2012-08,3852,
2012-09,3854,
2012-10,3856,
2012-11,3838,
2012-12,3762,
2013-01,3702,
2013-02,3662,
2013-03,3637,
2013-04,3636,
2013-05,3616,
2013-06,3593,
2013-07,3555,
2013-08,3531,
2013-09,3522,
2013-10,3497,
2013-11,3488,
2013-12,3487,
2014-01,3474,
2014-02,3462,
2014-03,3447,
2014-04,3425,
2014-05,3400,
2014-06,3384,
2014-07,3366,
2014-08,3343,
2014-09,3328,
2014-10,3309,
2014-11,3292,
2014-12,3308,
2015-01,3369,
