"",BBK01.QUX376,BBK01.QUX376_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Sweden / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-09 15:26:24,
2002-03,24.719,
2002-04,22.591,
2002-05,22.384,
2002-06,20.898,
2002-07,21.185,
2002-08,20.767,
2002-09,20.375,
2002-10,20.573,
2002-11,20.791,
2002-12,19.497,
2003-01,19.113,
2003-02,19.497,
2003-03,19.429,
2003-04,20.845,
2003-05,20.108,
2003-06,21.097,
2003-07,20.697,
2003-08,19.636,
2003-09,20.062,
2003-10,19.253,
2003-11,20.049,
2003-12,19.199,
2004-01,21.250,
2004-02,22.668,
2004-03,25.539,
2004-04,25.994,
2004-05,21.505,
2004-06,22.094,
2004-07,20.202,
2004-08,21.199,
2004-09,21.365,
2004-10,23.462,
2004-11,23.721,
2004-12,25.483,
2005-01,22.675,
2005-02,23.681,
2005-03,22.787,
2005-04,23.380,
2005-05,22.315,
2005-06,22.646,
2005-07,21.203,
2005-08,22.671,
2005-09,22.876,
2005-10,23.243,
2005-11,20.644,
2005-12,20.523,
2006-01,21.816,
2006-02,22.217,
2006-03,23.997,
2006-04,24.448,
2006-05,23.450,
2006-06,22.210,
2006-07,25.158,
2006-08,24.493,
2006-09,24.642,
2006-10,23.997,
2006-11,25.607,
2006-12,26.633,
2007-01,26.914,
2007-02,26.497,
2007-03,26.825,
2007-04,29.392,
2007-05,30.825,
2007-06,30.775,
2007-07,33.832,
2007-08,32.923,
2007-09,32.003,
2007-10,31.732,
2007-11,31.014,
2007-12,28.989,
2008-01,26.721,
2008-02,28.029,
2008-03,27.022,
2008-04,27.130,
2008-05,29.211,
2008-06,29.475,
2008-07,29.726,
2008-08,29.777,
2008-09,31.528,
2008-10,31.392,
2008-11,29.715,
2008-12,27.252,
2009-01,30.598,
2009-02,29.107,
2009-03,28.811,
2009-04,27.132,
2009-05,28.922,
2009-06,28.015,
2009-07,28.172,
2009-08,28.125,
2009-09,26.158,
2009-10,27.287,
2009-11,26.035,
2009-12,25.415,
2010-01,26.124,
2010-02,27.430,
2010-03,28.423,
2010-04,27.953,
2010-05,30.045,
2010-06,31.014,
2010-07,30.331,
2010-08,30.250,
2010-09,27.045,
2010-10,25.951,
2010-11,25.511,
2010-12,25.630,
2011-01,25.106,
2011-02,26.059,
2011-03,24.339,
2011-04,26.255,
2011-05,26.359,
2011-06,25.988,
2011-07,25.170,
2011-08,25.357,
2011-09,25.190,
2011-10,24.586,
2011-11,26.498,
2011-12,26.437,
2012-01,25.752,
2012-02,25.832,
2012-03,25.086,
2012-04,25.656,
2012-05,26.071,
2012-06,26.427,
2012-07,27.214,
2012-08,27.108,
2012-09,27.534,
2012-10,26.925,
2012-11,26.353,
2012-12,26.430,
2013-01,25.295,
2013-02,25.825,
2013-03,26.745,
2013-04,26.893,
2013-05,26.882,
2013-06,26.529,
2013-07,26.707,
2013-08,26.902,
2013-09,27.250,
2013-10,26.910,
2013-11,29.136,
2013-12,29.471,
2014-01,28.251,
2014-02,28.438,
2014-03,28.659,
2014-04,27.683,
2014-05,28.778,
2014-06,30.089,
2014-07,29.192,
2014-08,29.533,
2014-09,28.934,
2014-10,27.630,
2014-11,28.194,
