"",BBK01.OUZ474,BBK01.OUZ474_FLAGS
"","Value adjustments, Building and loan associations",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:58:11,
1999-01,0.032,
1999-02,0.035,
1999-03,0.035,
1999-04,0.030,
1999-05,0.244,
1999-06,0.030,
1999-07,0.030,
1999-08,0.029,
1999-09,0.029,
1999-10,0.029,
1999-11,0.030,
1999-12,0.030,
2000-01,0.032,
2000-02,0.034,
2000-03,0.033,
2000-04,0.033,
2000-05,0.033,
2000-06,0.033,
2000-07,0.033,
2000-08,0.033,
2000-09,0.035,
2000-10,0.037,
2000-11,0.037,
2000-12,0.036,
2001-01,0.040,
2001-02,0.043,
2001-03,0.041,
2001-04,0.041,
2001-05,0.041,
2001-06,0.041,
2001-07,0.041,
2001-08,0.041,
2001-09,0.040,
2001-10,0.041,
2001-11,0.042,
2001-12,0.043,
2002-01,0.046,
2002-02,0.048,
2002-03,0.050,
2002-04,0.053,
2002-05,0.054,
2002-06,0.151,
2002-07,0.054,
2002-08,0.054,
2002-09,0.054,
2002-10,0.054,
2002-11,0.055,
2002-12,0.051,
2003-01,0.055,
2003-02,0.053,
2003-03,0.076,
2003-04,0.076,
2003-05,0.076,
2003-06,0.076,
2003-07,0.074,
2003-08,0.074,
2003-09,0.074,
2003-10,0.074,
2003-11,0.074,
2003-12,0.076,
2004-01,0.083,
2004-02,0.084,
2004-03,0.093,
2004-04,0.093,
2004-05,0.093,
2004-06,0.093,
2004-07,0.093,
2004-08,0.093,
2004-09,0.093,
2004-10,0.106,
2004-11,0.111,
2004-12,0.115,
2005-01,0.111,
2005-02,0.113,
2005-03,0.114,
2005-04,0.115,
2005-05,0.116,
2005-06,0.116,
2005-07,0.123,
2005-08,0.125,
2005-09,0.124,
2005-10,0.126,
2005-11,0.126,
2005-12,0.121,
2006-01,0.127,
2006-02,0.128,
2006-03,0.129,
2006-04,0.128,
2006-05,0.129,
2006-06,0.129,
2006-07,0.130,
2006-08,0.129,
2006-09,0.129,
2006-10,0.134,
2006-11,0.138,
2006-12,0.148,
2007-01,0.154,
2007-02,0.159,
2007-03,0.162,
2007-04,0.126,
2007-05,0.126,
2007-06,0.127,
2007-07,0.125,
2007-08,0.126,
2007-09,0.126,
2007-10,0.125,
2007-11,0.125,
2007-12,0.133,
2008-01,0.139,
2008-02,0.137,
2008-03,0.137,
2008-04,0.135,
2008-05,0.133,
2008-06,0.133,
2008-07,0.147,
2008-08,0.132,
2008-09,0.137,
2008-10,0.138,
2008-11,0.137,
2008-12,0.146,
2009-01,0.148,
2009-02,0.148,
2009-03,0.147,
2009-04,0.148,
2009-05,0.149,
2009-06,0.149,
2009-07,0.148,
2009-08,0.148,
2009-09,0.148,
2009-10,0.147,
2009-11,0.145,
2009-12,0.154,
2010-01,0.173,
2010-02,0.166,
2010-03,0.166,
2010-04,0.167,
2010-05,0.167,
2010-06,0.194,
2010-07,0.195,
2010-08,0.203,
2010-09,0.199,
2010-10,0.199,
2010-11,0.199,
2010-12,0.192,
2011-01,0.201,
2011-02,0.203,
2011-03,0.198,
2011-04,0.200,
2011-05,0.202,
2011-06,0.196,
2011-07,0.203,
2011-08,0.196,
2011-09,0.195,
2011-10,0.195,
2011-11,0.193,
2011-12,0.190,
2012-01,0.186,
2012-02,0.188,
2012-03,0.183,
2012-04,0.184,
2012-05,0.184,
2012-06,0.181,
2012-07,0.192,
2012-08,0.179,
2012-09,0.210,
2012-10,0.208,
2012-11,0.207,
2012-12,0.204,
2013-01,0.202,
2013-02,0.203,
2013-03,0.203,
2013-04,0.200,
2013-05,0.194,
2013-06,0.196,
2013-07,0.195,
2013-08,0.194,
2013-09,0.191,
2013-10,0.197,
2013-11,0.190,
2013-12,0.187,
2014-01,0.191,
2014-02,0.192,
2014-03,0.189,
2014-04,0.255,
2014-05,0.256,
2014-06,0.253,
2014-07,0.252,
2014-08,0.258,
2014-09,0.257,
2014-10,0.257,
2014-11,0.258,
