"",BBK01.QUW197,BBK01.QUW197_FLAGS
"",Foreign branches in Luxembourg: Short-term loans and advances to foreign banks / Outside the country of domicile of the branch / All curr.,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:41:28,
2001-12,7.631,
2002-01,8.485,
2002-02,5.955,
2002-03,6.771,
2002-04,6.349,
2002-05,5.982,
2002-06,5.281,
2002-07,5.401,
2002-08,5.530,
2002-09,5.635,
2002-10,5.485,
2002-11,5.910,
2002-12,5.736,
2003-01,5.096,
2003-02,4.669,
2003-03,4.850,
2003-04,4.882,
2003-05,4.265,
2003-06,4.408,
2003-07,4.524,
2003-08,4.032,
2003-09,3.885,
2003-10,3.681,
2003-11,3.940,
2003-12,3.266,
2004-01,3.452,
2004-02,3.524,
2004-03,4.314,
2004-04,6.072,
2004-05,5.203,
2004-06,3.654,
2004-07,5.995,
2004-08,3.719,
2004-09,4.183,
2004-10,5.971,
2004-11,3.804,
2004-12,4.461,
2005-01,3.241,
2005-02,4.114,
2005-03,4.650,
2005-04,3.614,
2005-05,3.647,
2005-06,5.242,
2005-07,4.151,
2005-08,4.428,
2005-09,5.097,
2005-10,5.207,
2005-11,5.329,
2005-12,4.716,
2006-01,5.322,
2006-02,4.843,
2006-03,7.270,
2006-04,5.397,
2006-05,5.633,
2006-06,5.387,
2006-07,6.531,
2006-08,6.164,
2006-09,5.794,
2006-10,5.902,
2006-11,5.019,
2006-12,5.680,
2007-01,5.788,
2007-02,6.914,
2007-03,5.904,
2007-04,5.337,
2007-05,4.772,
2007-06,5.078,
2007-07,5.413,
2007-08,8.728,
2007-09,5.679,
2007-10,7.247,
2007-11,7.149,
2007-12,6.186,
2008-01,5.210,
2008-02,5.969,
2008-03,5.241,
2008-04,5.360,
2008-05,4.488,
2008-06,4.730,
2008-07,5.473,
2008-08,5.275,
2008-09,6.667,
2008-10,6.353,
2008-11,6.612,
2008-12,5.037,
2009-01,5.556,
2009-02,5.226,
2009-03,5.283,
2009-04,4.774,
2009-05,3.728,
2009-06,3.734,
2009-07,3.922,
2009-08,3.361,
2009-09,3.276,
2009-10,3.168,
2009-11,3.659,
2009-12,3.575,
2010-01,2.556,
2010-02,2.360,
2010-03,2.816,
2010-04,2.789,
2010-05,2.215,
2010-06,1.490,
2010-07,1.750,
2010-08,1.556,
2010-09,1.347,
2010-10,1.767,
2010-11,1.843,
2010-12,1.858,
2011-01,2.102,
2011-02,2.105,
2011-03,2.123,
2011-04,1.660,
2011-05,1.550,
2011-06,1.621,
2011-07,1.630,
2011-08,3.558,
2011-09,2.729,
2011-10,3.306,
2011-11,3.981,
2011-12,4.039,
2012-01,5.909,
2012-02,4.610,
2012-03,3.631,
2012-04,4.032,
2012-05,4.449,
2012-06,3.963,
2012-07,3.405,
2012-08,3.465,
2012-09,3.208,
2012-10,3.084,
2012-11,4.121,
2012-12,3.871,
2013-01,3.973,
2013-02,3.768,
2013-03,3.981,
2013-04,3.002,
2013-05,3.239,
2013-06,3.688,
2013-07,3.118,
2013-08,4.027,
2013-09,4.545,
2013-10,4.817,
2013-11,4.193,
2013-12,4.389,
2014-01,5.472,
2014-02,4.148,
2014-03,5.478,
2014-04,5.064,
2014-05,5.698,
2014-06,5.901,
2014-07,6.016,
2014-08,6.342,
2014-09,5.611,
2014-10,4.763,
2014-11,4.480,
