"",BBK01.OU2626,BBK01.OU2626_FLAGS
"",Loans to domestic general government over five years / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:54:53,
1958-12,1.270,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,1.413,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,1.657,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,1.872,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,2.005,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,2.127,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,2.305,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,2.418,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,2.599,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,2.701,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,2.974,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,3.164,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,3.568,
1965-01,3.632,
1965-02,3.686,
1965-03,3.715,
1965-04,3.778,
1965-05,3.834,
1965-06,3.870,
1965-07,3.937,
1965-08,3.997,
1965-09,4.079,
1965-10,4.171,
1965-11,4.243,
1965-12,4.349,
1966-01,4.435,
1966-02,4.489,
1966-03,4.530,
1966-04,4.563,
1966-05,4.625,
1966-06,4.655,
1966-07,4.712,
1966-08,4.768,
1966-09,4.817,
1966-10,4.894,
1966-11,4.949,
1966-12,5.021,
1967-01,5.093,
1967-02,5.161,
1967-03,5.219,
1967-04,5.259,
1967-05,5.308,
1967-06,5.321,
1967-07,5.374,
1967-08,5.441,
1967-09,5.489,
1967-10,5.572,
1967-11,5.632,
1967-12,5.778,
1968-01,5.876,
1968-02,5.959,
1968-03,6.028,
1968-04,6.122,
1968-05,6.179,
1968-06,6.235,
1968-07,6.315,
1968-08,6.391,
1968-09,6.457,
1968-10,6.562,
1968-11,6.639,
1968-12,6.281,
1969-01,6.352,
1969-02,6.382,
1969-03,6.408,
1969-04,6.442,
1969-05,6.484,
1969-06,6.519,
1969-07,6.614,
1969-08,6.689,
1969-09,6.759,
1969-10,6.858,
1969-11,6.962,
1969-12,7.124,
1970-01,7.181,
1970-02,7.226,
1970-03,7.259,
1970-04,7.314,
1970-05,7.352,
1970-06,7.397,
1970-07,7.532,
1970-08,7.599,
1970-09,7.668,
1970-10,7.781,
1970-11,7.877,
1970-12,7.990,
1971-01,8.079,
1971-02,8.113,
1971-03,8.163,
1971-04,8.268,
1971-05,8.346,
1971-06,8.402,
1971-07,8.565,
1971-08,8.715,
1971-09,8.862,
1971-10,9.047,
1971-11,9.176,
1971-12,9.457,
1972-01,9.561,
1972-02,9.631,
1972-03,9.677,
1972-04,9.736,
1972-05,9.815,
1972-06,9.886,
1972-07,10.049,
1972-08,10.168,
1972-09,10.274,
1972-10,10.433,
1972-11,10.520,
1972-12,10.768,
1973-01,10.868,
1973-02,10.913,
1973-03,10.960,
1973-04,11.033,
1973-05,11.097,
1973-06,11.160,
1973-07,11.183,
1973-08,11.197,
1973-09,11.215,
1973-10,11.287,
1973-11,11.307,
1973-12,11.634,
1974-01,11.642,
1974-02,11.643,
1974-03,11.682,
1974-04,11.716,
1974-05,11.754,
1974-06,11.809,
1974-07,11.933,
1974-08,12.024,
1974-09,12.118,
1974-10,12.269,
1974-11,12.409,
1974-12,12.668,
1975-01,12.799,
1975-02,12.817,
1975-03,12.865,
1975-04,12.978,
1975-05,13.126,
1975-06,13.234,
1975-07,13.557,
1975-08,13.810,
1975-09,14.067,
1975-10,14.449,
1975-11,14.771,
1975-12,15.347,
1976-01,15.652,
1976-02,15.786,
1976-03,15.951,
1976-04,15.985,
1976-05,16.049,
1976-06,16.157,
1976-07,16.440,
1976-08,16.601,
1976-09,16.685,
1976-10,16.919,
1976-11,17.184,
1976-12,17.463,
1977-01,17.538,
1977-02,17.642,
1977-03,17.624,
1977-04,17.646,
1977-05,17.611,
1977-06,17.590,
1977-07,17.729,
1977-08,17.699,
1977-09,17.703,
1977-10,17.886,
1977-11,18.113,
1977-12,18.319,
1978-01,18.413,
1978-02,18.464,
1978-03,18.337,
1978-04,18.327,
1978-05,18.357,
1978-06,18.358,
1978-07,18.500,
1978-08,18.660,
1978-09,18.802,
1978-10,19.107,
1978-11,19.348,
1978-12,19.691,
1979-01,19.582,
1979-02,19.716,
1979-03,19.815,
1979-04,19.901,
1979-05,19.966,
1979-06,19.903,
1979-07,20.131,
1979-08,20.152,
1979-09,20.180,
1979-10,20.407,
1979-11,20.699,
1979-12,21.071,
1980-01,20.892,
1980-02,21.034,
1980-03,21.059,
1980-04,21.239,
1980-05,21.077,
1980-06,20.947,
1980-07,20.966,
1980-08,20.947,
1980-09,20.943,
1980-10,21.072,
1980-11,21.249,
1980-12,21.703,
1981-01,21.478,
1981-02,21.474,
1981-03,21.419,
1981-04,21.523,
1981-05,21.380,
1981-06,21.096,
1981-07,21.226,
1981-08,21.104,
1981-09,21.101,
1981-10,21.333,
1981-11,21.379,
1981-12,21.807,
1982-01,21.453,
1982-02,21.410,
1982-03,21.354,
1982-04,21.594,
1982-05,21.564,
1982-06,21.476,
1982-07,21.645,
1982-08,21.738,
1982-09,21.627,
1982-10,21.787,
1982-11,21.931,
1982-12,22.256,
