"",BBK01.OUL284,BBK01.OUL284_FLAGS
"",Time deposits of resident households / for more than one year up to and including two years / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:04,
1999-01,1.310,
1999-02,1.313,
1999-03,1.297,
1999-04,1.285,
1999-05,1.260,
1999-06,1.233,
1999-07,1.224,
1999-08,1.215,
1999-09,1.223,
1999-10,1.274,
1999-11,1.324,
1999-12,1.390,
2000-01,1.408,
2000-02,1.442,
2000-03,1.475,
2000-04,1.498,
2000-05,1.518,
2000-06,1.574,
2000-07,1.624,
2000-08,1.663,
2000-09,1.735,
2000-10,2.091,
2000-11,2.527,
2000-12,2.784,
2001-01,2.938,
2001-02,3.028,
2001-03,3.062,
2001-04,3.086,
2001-05,3.105,
2001-06,3.141,
2001-07,3.173,
2001-08,3.219,
2001-09,3.242,
2001-10,3.299,
2001-11,3.344,
2001-12,3.328,
2002-01,3.233,
2002-02,3.086,
2002-03,2.973,
2002-04,2.959,
2002-05,2.967,
2002-06,2.973,
2002-07,3.036,
2002-08,3.077,
2002-09,3.099,
2002-10,3.197,
2002-11,3.276,
2002-12,3.315,
2003-01,3.278,
2003-02,3.248,
2003-03,3.210,
2003-04,3.134,
2003-05,3.101,
2003-06,3.050,
2003-07,3.002,
2003-08,2.983,
2003-09,3.001,
2003-10,3.073,
2003-11,3.170,
2003-12,3.193,
2004-01,3.167,
2004-02,3.140,
2004-03,3.151,
2004-04,3.023,
2004-05,2.955,
2004-06,2.866,
2004-07,2.806,
2004-08,2.754,
2004-09,2.729,
2004-10,2.800,
2004-11,2.836,
2004-12,2.857,
2005-01,2.789,
2005-02,2.787,
2005-03,2.796,
2005-04,2.795,
2005-05,2.769,
2005-06,2.763,
2005-07,2.735,
2005-08,2.717,
2005-09,2.689,
2005-10,2.743,
2005-11,2.796,
2005-12,2.860,
2006-01,2.882,
2006-02,2.942,
2006-03,2.962,
2006-04,2.972,
2006-05,3.019,
2006-06,3.101,
2006-07,3.110,
2006-08,3.212,
2006-09,3.264,
2006-10,3.453,
2006-11,3.632,
2006-12,3.771,
2007-01,3.854,
2007-02,3.974,
2007-03,4.110,
2007-04,4.186,
2007-05,4.289,
2007-06,4.434,
2007-07,4.603,
2007-08,4.781,
2007-09,4.933,
2007-10,5.481,
2007-11,6.123,
2007-12,6.702,
2008-01,6.926,
2008-02,6.882,
2008-03,6.780,
2008-04,6.725,
2008-05,6.679,
2008-06,6.718,
2008-07,6.874,
2008-08,6.954,
2008-09,6.985,
2008-10,7.329,
2008-11,7.460,
2008-12,7.455,
2009-01,6.908,
2009-02,6.533,
2009-03,6.310,
2009-04,6.121,
2009-05,5.935,
2009-06,5.660,
2009-07,5.716,
2009-08,5.691,
2009-09,5.685,
2009-10,5.718,
2009-11,5.782,
2009-12,5.864,
2010-01,5.876,
2010-02,5.897,
2010-03,5.773,
2010-04,5.683,
2010-05,5.582,
2010-06,5.473,
2010-07,5.319,
2010-08,5.278,
2010-09,5.237,
2010-10,5.422,
2010-11,5.642,
2010-12,5.708,
2011-01,5.695,
2011-02,5.718,
2011-03,5.693,
2011-04,5.800,
2011-05,5.943,
2011-06,5.967,
2011-07,6.090,
2011-08,6.061,
2011-09,6.003,
2011-10,6.122,
2011-11,6.265,
2011-12,6.391,
2012-01,6.277,
2012-02,6.248,
2012-03,6.222,
2012-04,6.157,
2012-05,6.130,
2012-06,6.023,
2012-07,5.863,
2012-08,5.742,
2012-09,5.592,
2012-10,5.336,
2012-11,4.959,
2012-12,4.764,
2013-01,4.506,
2013-02,4.293,
2013-03,4.086,
2013-04,3.758,
2013-05,3.540,
2013-06,3.402,
2013-07,3.146,
2013-08,3.024,
2013-09,2.988,
2013-10,3.023,
2013-11,3.019,
2013-12,3.034,
2014-01,2.978,
2014-02,2.908,
2014-03,2.854,
2014-04,2.780,
2014-05,2.738,
2014-06,2.725,
2014-07,2.703,
2014-08,2.674,
2014-09,2.658,
2014-10,2.536,
2014-11,2.541,
2014-12,2.495,Provisional value
