"",BBK01.OUG173,BBK01.OUG173_FLAGS
"",Domestic bank debt securities / with a maturity  of more than 2 years  / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:49:58,
1999-01,61.933,
1999-02,62.370,
1999-03,62.578,
1999-04,62.651,
1999-05,63.407,
1999-06,65.183,
1999-07,65.749,
1999-08,66.273,
1999-09,66.014,
1999-10,67.126,
1999-11,68.380,
1999-12,68.395,
2000-01,68.890,
2000-02,67.803,
2000-03,68.615,
2000-04,69.841,
2000-05,72.716,
2000-06,73.841,
2000-07,77.036,
2000-08,76.645,
2000-09,78.079,
2000-10,79.235,
2000-11,78.458,
2000-12,77.714,
2001-01,79.187,
2001-02,81.356,
2001-03,82.319,
2001-04,82.765,
2001-05,84.180,
2001-06,85.363,
2001-07,84.248,
2001-08,83.900,
2001-09,82.762,
2001-10,82.065,
2001-11,80.065,
2001-12,80.168,
2002-01,79.706,
2002-02,80.702,
2002-03,81.775,
2002-04,80.290,
2002-05,80.451,
2002-06,80.951,
2002-07,81.919,
2002-08,80.755,
2002-09,80.206,
2002-10,80.181,
2002-11,78.907,
2002-12,76.333,
2003-01,72.938,
2003-02,72.052,
2003-03,74.313,
2003-04,74.367,
2003-05,75.426,
2003-06,76.225,
2003-07,77.269,
2003-08,77.442,
2003-09,77.765,
2003-10,79.591,
2003-11,81.914,
2003-12,80.396,
2004-01,81.476,
2004-02,84.752,
2004-03,86.520,
2004-04,89.868,
2004-05,93.117,
2004-06,95.007,
2004-07,98.871,
2004-08,101.632,
2004-09,102.582,
2004-10,102.893,
2004-11,105.328,
2004-12,97.667,
2005-01,99.481,
2005-02,100.531,
2005-03,103.282,
2005-04,106.956,
2005-05,108.105,
2005-06,111.352,
2005-07,112.609,
2005-08,113.293,
2005-09,112.466,
2005-10,111.720,
2005-11,111.041,
2005-12,109.270,
2006-01,108.231,
2006-02,108.001,
2006-03,106.827,
2006-04,105.450,
2006-05,105.052,
2006-06,103.525,
2006-07,103.606,
2006-08,103.044,
2006-09,106.759,
2006-10,105.508,
2006-11,104.600,
2006-12,103.398,
2007-01,102.899,
2007-02,102.064,
2007-03,101.435,
2007-04,100.639,
2007-05,99.603,
2007-06,98.158,
2007-07,98.360,
2007-08,96.963,
2007-09,97.201,
2007-10,96.426,
2007-11,96.511,
2007-12,95.361,
2008-01,94.685,
2008-02,94.766,
2008-03,94.335,
2008-04,93.328,
2008-05,94.049,
2008-06,94.414,
2008-07,92.584,
2008-08,93.961,
2008-09,89.618,
2008-10,89.040,
2008-11,88.307,
2008-12,87.970,
2009-01,89.690,
2009-02,89.708,
2009-03,89.515,
2009-04,88.432,
2009-05,89.407,
2009-06,89.491,
2009-07,90.605,
2009-08,91.718,
2009-09,90.786,
2009-10,91.118,
2009-11,90.018,
2009-12,90.597,
2010-01,88.201,
2010-02,87.357,
2010-03,88.006,
2010-04,88.425,
2010-05,83.807,
2010-06,82.196,
2010-07,78.899,
2010-08,79.481,
2010-09,80.687,
2010-10,80.267,
2010-11,80.917,
2010-12,79.136,
2011-01,78.619,
2011-02,77.978,
2011-03,77.650,
2011-04,77.339,
2011-05,76.678,
2011-06,76.785,
2011-07,75.410,
2011-08,76.042,
2011-09,75.368,
2011-10,74.950,
2011-11,73.109,
2011-12,72.862,
2012-01,71.546,
2012-02,72.221,
2012-03,71.303,
2012-04,71.611,
2012-05,71.361,
2012-06,70.756,
2012-07,70.544,
2012-08,70.080,
2012-09,70.096,
2012-10,68.849,
2012-11,67.434,
2012-12,67.199,
2013-01,67.340,
2013-02,67.313,
2013-03,65.581,
2013-04,64.931,
2013-05,64.072,
2013-06,62.996,
2013-07,61.768,
2013-08,61.375,
2013-09,60.705,
2013-10,61.189,
2013-11,61.520,
2013-12,61.560,
2014-01,61.755,
2014-02,61.075,
2014-03,60.325,
2014-04,60.379,
2014-05,60.888,
2014-06,58.422,
2014-07,58.238,
2014-08,57.867,
2014-09,57.510,
2014-10,56.842,
2014-11,56.001,
2014-12,55.403,Provisional value
