"",BBK01.WU3975,BBK01.WU3975_FLAGS
"",Yields on debt securities outstanding issued by residents / Listed Federal securities / Residual maturity of more than 15 and up to 30 years / Monthly average,
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:10:07,
1988-07,7.53,
1988-08,7.48,
1988-09,7.40,
1988-10,7.19,
1988-11,7.11,
1988-12,7.16,
1989-01,7.14,
1989-02,7.20,
1989-03,7.21,
1989-04,7.15,
1989-05,7.19,
1989-06,7.09,
1989-07,6.99,
1989-08,7.03,
1989-09,7.17,
1989-10,7.31,
1989-11,7.33,
1989-12,7.29,
1990-01,7.48,
1990-02,7.88,
1990-03,8.19,
1990-04,8.57,
1990-05,8.62,
1990-06,8.58,
1990-07,8.29,
1990-08,8.42,
1990-09,8.56,
1990-10,8.63,
1990-11,8.52,
1990-12,8.43,
1991-01,8.40,
1991-02,8.07,
1991-03,7.98,
1991-04,7.94,
1991-05,7.93,
1991-06,7.98,
1991-07,8.23,
1991-08,8.15,
1991-09,8.01,
1991-10,7.94,
1991-11,7.77,
1991-12,7.61,
1992-01,7.45,
1992-02,7.38,
1992-03,7.39,
1992-04,7.44,
1992-05,7.48,
1992-06,7.48,
1992-07,7.54,
1992-08,7.53,
1992-09,7.17,
1992-10,6.92,
1992-11,6.87,
1992-12,6.88,
1993-01,6.78,
1993-02,6.78,
1993-03,6.83,
1993-04,6.83,
1993-05,6.87,
1993-06,6.91,
1993-07,6.74,
1993-08,6.41,
1993-09,6.35,
1993-10,6.32,
1993-11,6.22,
1993-12,6.20,
1994-01,6.20,
1994-02,6.46,
1994-03,6.88,
1994-04,7.12,
1994-05,7.30,
1994-06,7.61,
1994-07,7.44,
1994-08,7.60,
1994-09,7.96,
1994-10,7.92,
1994-11,7.90,
1994-12,7.82,
1995-01,7.93,
1995-02,7.78,
1995-03,7.70,
1995-04,7.68,
1995-05,7.43,
1995-06,7.35,
1995-07,7.45,
1995-08,7.37,
1995-09,7.26,
1995-10,7.28,
1995-11,7.08,
1995-12,6.82,
1996-01,6.66,
1996-02,7.01,
1996-03,7.19,
1996-04,7.10,
1996-05,7.17,
1996-06,7.28,
1996-07,7.14,
1996-08,6.99,
1996-09,6.98,
1996-10,6.79,
1996-11,6.68,
1996-12,6.64,
1997-01,6.64,
1997-02,6.33,
1997-03,6.49,
1997-04,6.64,
1997-05,6.52,
1997-06,6.49,
1997-07,6.28,
1997-08,6.32,
1997-09,6.22,
1997-10,6.11,
1997-11,6.12,
1997-12,5.86,
1998-01,5.65,
1998-02,5.52,
1998-03,5.43,
1998-04,5.41,
1998-05,5.48,
1998-06,5.32,
1998-07,5.25,
1998-08,5.08,
1998-09,4.90,
1998-10,5.02,
1998-11,5.07,
1998-12,4.74,
1999-01,4.59,
1999-02,4.73,
1999-03,4.97,
1999-04,4.82,
1999-05,5.00,
1999-06,5.28,
1999-07,5.46,
1999-08,5.64,
1999-09,5.80,
1999-10,5.97,
1999-11,5.71,
1999-12,5.79,
2000-01,6.10,
2000-02,5.91,
2000-03,5.73,
2000-04,5.62,
2000-05,5.64,
2000-06,5.48,
2000-07,5.54,
2000-08,5.42,
2000-09,5.57,
2000-10,5.61,
2000-11,5.59,
2000-12,5.43,
2001-01,5.37,
2001-02,5.33,
2001-03,5.31,
2001-04,5.47,
2001-05,5.65,
2001-06,5.65,
2001-07,5.63,
2001-08,5.48,
2001-09,5.60,
2001-10,5.37,
