"",BBK01.QUY665,BBK01.QUY665_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Sri Lanka / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:43,
2002-03,0.402,
2002-04,0.402,
2002-05,0.403,
2002-06,0.396,
2002-07,0.398,
2002-08,0.398,
2002-09,0.398,
2002-10,0.398,
2002-11,0.398,
2002-12,0.394,
2003-01,0.400,
2003-02,0.400,
2003-03,0.401,
2003-04,0.400,
2003-05,0.400,
2003-06,0.394,
2003-07,0.398,
2003-08,0.401,
2003-09,0.401,
2003-10,0.402,
2003-11,0.404,
2003-12,0.401,
2004-01,0.401,
2004-02,0.401,
2004-03,0.404,
2004-04,0.406,
2004-05,0.406,
2004-06,0.402,
2004-07,0.403,
2004-08,0.404,
2004-09,0.406,
2004-10,0.407,
2004-11,0.412,
2004-12,0.418,
2005-01,0.420,
2005-02,0.422,
2005-03,0.424,
2005-04,0.424,
2005-05,0.425,
2005-06,0.424,
2005-07,0.425,
2005-08,0.426,
2005-09,0.428,
2005-10,0.432,
2005-11,0.442,
2005-12,0.413,
2006-01,0.438,
2006-02,0.439,
2006-03,0.445,
2006-04,0.446,
2006-05,0.448,
2006-06,0.435,
2006-07,0.438,
2006-08,0.437,
2006-09,0.439,
2006-10,0.440,
2006-11,0.442,
2006-12,0.434,
2007-01,0.438,
2007-02,0.438,
2007-03,0.439,
2007-04,0.439,
2007-05,0.438,
2007-06,0.425,
2007-07,0.425,
2007-08,0.426,
2007-09,0.426,
2007-10,0.425,
2007-11,0.426,
2007-12,0.411,
2008-01,0.419,
2008-02,0.419,
2008-03,0.420,
2008-04,0.419,
2008-05,0.421,
2008-06,0.406,
2008-07,0.406,
2008-08,0.407,
2008-09,0.409,
2008-10,0.412,
2008-11,0.412,
2008-12,0.390,
2009-01,0.392,
2009-02,0.392,
2009-03,0.391,
2009-04,0.391,
2009-05,0.390,
2009-06,0.375,
2009-07,0.375,
2009-08,0.057,
2009-09,0.057,
2009-10,0.057,
2009-11,0.057,
2009-12,0.045,
2010-01,0.046,
2010-02,0.047,
2010-03,0.046,
2010-04,0.047,
2010-05,0.048,
2010-06,0.044,
2010-07,0.044,
2010-08,0.044,
2010-09,0.044,
2010-10,0.044,
2010-11,0.044,
2010-12,0.037,
2011-01,0.037,
2011-02,0.037,
2011-03,0.037,
2011-04,0.036,
2011-05,0.037,
2011-06,0.031,
2011-07,0.031,
2011-08,0.031,
2011-09,0.032,
2011-10,0.031,
2011-11,0.032,
2011-12,0.028,
2012-01,0.028,
2012-02,0.027,
2012-03,0.027,
2012-04,0.027,
2012-05,0.028,
2012-06,0.026,
2012-07,0.024,
2012-08,0.024,
2012-09,0.024,
2012-10,0.023,
2012-11,0.023,
2012-12,0.019,
2013-01,0.018,
2013-02,0.018,
2013-03,0.018,
2013-04,0.018,
2013-05,0.018,
2013-06,0.015,
2013-07,0.015,
2013-08,0.015,
2013-09,0.015,
2013-10,0.015,
2013-11,0.015,
2013-12,0.011,
2014-01,0.011,
2014-02,0.011,
2014-03,0.011,
2014-04,0.011,
2014-05,0.011,
2014-06,0.009,
2014-07,0.009,
2014-08,0.009,
2014-09,0.009,
2014-10,0.009,
