"",BBK01.OUK314,BBK01.OUK314_FLAGS
"",Time deposits of social security funds / Total / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:22,
1999-01,0.335,
1999-02,0.429,
1999-03,0.472,
1999-04,0.500,
1999-05,0.579,
1999-06,0.619,
1999-07,0.592,
1999-08,0.681,
1999-09,0.570,
1999-10,0.840,
1999-11,0.634,
1999-12,0.705,
2000-01,0.833,
2000-02,0.957,
2000-03,0.962,
2000-04,0.929,
2000-05,0.839,
2000-06,0.741,
2000-07,0.809,
2000-08,0.827,
2000-09,0.805,
2000-10,0.657,
2000-11,0.995,
2000-12,0.724,
2001-01,0.823,
2001-02,0.867,
2001-03,0.891,
2001-04,0.714,
2001-05,1.032,
2001-06,0.828,
2001-07,0.959,
2001-08,0.846,
2001-09,0.760,
2001-10,0.550,
2001-11,0.937,
2001-12,0.906,
2002-01,0.708,
2002-02,0.741,
2002-03,0.707,
2002-04,0.644,
2002-05,0.458,
2002-06,0.457,
2002-07,0.580,
2002-08,0.508,
2002-09,0.394,
2002-10,0.463,
2002-11,0.624,
2002-12,0.470,
2003-01,0.704,
2003-02,0.646,
2003-03,0.527,
2003-04,0.500,
2003-05,0.622,
2003-06,0.886,
2003-07,0.572,
2003-08,0.611,
2003-09,0.599,
2003-10,0.753,
2003-11,0.597,
2003-12,0.514,
2004-01,0.743,
2004-02,0.489,
2004-03,0.476,
2004-04,0.749,
2004-05,0.675,
2004-06,0.555,
2004-07,0.504,
2004-08,0.535,
2004-09,0.540,
2004-10,0.568,
2004-11,0.660,
2004-12,0.551,
2005-01,0.926,
2005-02,0.783,
2005-03,0.744,
2005-04,0.532,
2005-05,0.609,
2005-06,0.600,
2005-07,0.616,
2005-08,0.593,
2005-09,0.602,
2005-10,0.580,
2005-11,0.590,
2005-12,0.556,
2006-01,0.945,
2006-02,0.641,
2006-03,0.580,
2006-04,0.995,
2006-05,0.997,
2006-06,1.258,
2006-07,1.362,
2006-08,1.362,
2006-09,1.437,
2006-10,1.745,
2006-11,2.337,
2006-12,3.184,
2007-01,2.902,
2007-02,2.777,
2007-03,3.025,
2007-04,2.652,
2007-05,2.475,
2007-06,2.615,
2007-07,2.926,
2007-08,2.396,
2007-09,2.299,
2007-10,2.192,
2007-11,2.465,
2007-12,1.978,
2008-01,1.807,
2008-02,2.299,
2008-03,1.901,
2008-04,2.240,
2008-05,1.998,
2008-06,2.332,
2008-07,2.395,
2008-08,2.178,
2008-09,1.887,
2008-10,1.497,
2008-11,2.431,
2008-12,2.060,
2009-01,1.870,
2009-02,2.054,
2009-03,1.619,
2009-04,1.678,
2009-05,1.591,
2009-06,1.248,
2009-07,1.249,
2009-08,1.334,
2009-09,0.798,
2009-10,1.287,
2009-11,1.047,
2009-12,1.210,
2010-01,1.432,
2010-02,1.266,
2010-03,1.444,
2010-04,1.217,
2010-05,1.241,
2010-06,1.363,
2010-07,1.305,
2010-08,0.884,
2010-09,0.619,
2010-10,1.312,
2010-11,1.055,
2010-12,1.627,
2011-01,1.477,
2011-02,1.389,
2011-03,1.833,
2011-04,1.825,
2011-05,1.901,
2011-06,1.705,
2011-07,1.781,
2011-08,1.256,
2011-09,1.050,
2011-10,2.057,
2011-11,2.146,
2011-12,2.505,
2012-01,2.637,
2012-02,2.659,
2012-03,3.043,
2012-04,2.989,
2012-05,2.759,
2012-06,2.454,
2012-07,2.369,
2012-08,2.990,
2012-09,2.494,
2012-10,2.680,
2012-11,2.939,
2012-12,2.355,
2013-01,1.861,
2013-02,2.717,
2013-03,2.354,
2013-04,2.234,
2013-05,2.561,
2013-06,2.273,
2013-07,2.665,
2013-08,2.697,
2013-09,3.026,
2013-10,2.446,
2013-11,3.137,
2013-12,4.814,
2014-01,2.295,
2014-02,1.989,
2014-03,2.214,
2014-04,2.277,
2014-05,2.155,
2014-06,2.740,
2014-07,2.485,
2014-08,2.483,
2014-09,1.869,
2014-10,2.274,
2014-11,3.253,
2014-12,3.590,Provisional value
