"",BBK01.QUK841,BBK01.QUK841_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Slovak Republic / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:15,
2002-03,0.938,
2002-04,0.941,
2002-05,0.921,
2002-06,0.994,
2002-07,0.895,
2002-08,0.896,
2002-09,0.915,
2002-10,0.943,
2002-11,0.948,
2002-12,0.891,
2003-01,0.914,
2003-02,0.930,
2003-03,0.930,
2003-04,0.948,
2003-05,0.934,
2003-06,0.912,
2003-07,0.946,
2003-08,0.958,
2003-09,0.949,
2003-10,0.942,
2003-11,0.955,
2003-12,1.014,
2004-01,1.025,
2004-02,1.016,
2004-03,1.012,
2004-04,1.002,
2004-05,0.992,
2004-06,0.994,
2004-07,1.043,
2004-08,1.031,
2004-09,1.081,
2004-10,1.098,
2004-11,1.081,
2004-12,1.206,
2005-01,1.252,
2005-02,1.216,
2005-03,1.223,
2005-04,1.246,
2005-05,1.253,
2005-06,1.271,
2005-07,1.278,
2005-08,1.281,
2005-09,1.387,
2005-10,1.387,
2005-11,1.416,
2005-12,0.312,
2006-01,0.380,
2006-02,0.384,
2006-03,0.386,
2006-04,0.406,
2006-05,0.413,
2006-06,0.381,
2006-07,0.346,
2006-08,0.371,
2006-09,0.369,
2006-10,0.368,
2006-11,0.373,
2006-12,0.400,
2007-01,0.434,
2007-02,0.432,
2007-03,0.456,
2007-04,0.536,
2007-05,0.584,
2007-06,0.603,
2007-07,0.651,
2007-08,0.666,
2007-09,0.718,
2007-10,0.838,
2007-11,0.873,
2007-12,0.946,
2008-01,0.947,
2008-02,0.960,
2008-03,0.989,
2008-04,0.934,
2008-05,0.979,
2008-06,0.953,
2008-07,1.044,
2008-08,1.059,
2008-09,1.108,
2008-10,1.072,
2008-11,1.079,
2008-12,1.113,
2009-01,1.071,
2009-02,1.092,
2009-03,1.102,
2009-04,1.111,
2009-05,1.127,
2009-06,1.130,
2009-07,1.091,
2009-08,1.103,
2009-09,1.104,
2009-10,1.181,
2009-11,1.184,
2009-12,1.106,
2010-01,1.099,
2010-02,1.128,
2010-03,1.075,
2010-04,1.078,
2010-05,1.098,
2010-06,1.148,
2010-07,1.135,
2010-08,1.146,
2010-09,1.147,
2010-10,1.126,
2010-11,1.172,
2010-12,1.109,
2011-01,1.082,
2011-02,1.083,
2011-03,1.100,
2011-04,1.099,
2011-05,1.093,
2011-06,1.169,
2011-07,1.155,
2011-08,1.109,
2011-09,1.093,
2011-10,1.097,
2011-11,1.080,
2011-12,1.099,
2012-01,1.065,
2012-02,1.030,
2012-03,1.028,
2012-04,1.032,
2012-05,1.007,
2012-06,1.012,
2012-07,0.972,
2012-08,1.000,
2012-09,0.996,
2012-10,0.990,
2012-11,0.984,
2012-12,0.977,
2013-01,0.932,
2013-02,0.939,
2013-03,0.936,
2013-04,0.925,
2013-05,0.941,
2013-06,0.942,
2013-07,0.951,
2013-08,0.905,
2013-09,0.955,
2013-10,0.945,
2013-11,1.143,
2013-12,0.912,
2014-01,0.912,
2014-02,0.919,
2014-03,0.916,
2014-04,1.007,
2014-05,0.988,
2014-06,0.989,
2014-07,1.000,
2014-08,1.008,
2014-09,0.985,
2014-10,0.990,
