"",BBK01.OUU393,BBK01.OUU393_FLAGS
"",Time deposits of banks (MFIs) (excluding the Bundesbank) / short-therm / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:09:42,
1999-01,1.732,
1999-02,1.722,
1999-03,1.957,
1999-04,1.471,
1999-05,1.413,
1999-06,1.748,
1999-07,1.473,
1999-08,1.861,
1999-09,2.152,
1999-10,1.854,
1999-11,2.228,
1999-12,2.341,
2000-01,2.697,
2000-02,2.430,
2000-03,2.414,
2000-04,2.407,
2000-05,3.383,
2000-06,3.625,
2000-07,3.511,
2000-08,3.422,
2000-09,3.733,
2000-10,3.486,
2000-11,3.593,
2000-12,3.906,
2001-01,3.461,
2001-02,3.784,
2001-03,4.093,
2001-04,4.608,
2001-05,4.237,
2001-06,4.298,
2001-07,4.140,
2001-08,4.107,
2001-09,3.989,
2001-10,3.852,
2001-11,4.201,
2001-12,4.720,
2002-01,4.146,
2002-02,3.775,
2002-03,3.854,
2002-04,3.785,
2002-05,3.935,
2002-06,3.802,
2002-07,3.890,
2002-08,3.941,
2002-09,3.547,
2002-10,3.742,
2002-11,3.788,
2002-12,4.215,
2003-01,3.817,
2003-02,3.748,
2003-03,3.610,
2003-04,3.455,
2003-05,3.366,
2003-06,3.460,
2003-07,4.105,
2003-08,4.084,
2003-09,4.173,
2003-10,4.947,
2003-11,4.745,
2003-12,3.880,
2004-01,3.339,
2004-02,3.314,
2004-03,3.952,
2004-04,4.270,
2004-05,4.176,
2004-06,3.876,
2004-07,3.753,
2004-08,4.320,
2004-09,4.392,
2004-10,4.228,
2004-11,3.905,
2004-12,3.855,
2005-01,3.706,
2005-02,3.508,
2005-03,3.533,
2005-04,3.097,
2005-05,2.844,
2005-06,3.120,
2005-07,3.010,
2005-08,2.940,
2005-09,3.046,
2005-10,3.411,
2005-11,3.200,
2005-12,3.169,
2006-01,2.821,
2006-02,3.326,
2006-03,3.828,
2006-04,4.811,
2006-05,5.463,
2006-06,5.467,
2006-07,5.986,
2006-08,6.519,
2006-09,6.702,
2006-10,6.933,
2006-11,7.076,
2006-12,7.168,
2007-01,8.041,
2007-02,7.256,
2007-03,6.790,
2007-04,5.568,
2007-05,4.897,
2007-06,3.699,
2007-07,2.366,
2007-08,2.936,
2007-09,2.935,
2007-10,2.964,
2007-11,3.530,
2007-12,3.667,
2008-01,3.464,
2008-02,4.088,
2008-03,3.848,
2008-04,3.925,
2008-05,4.714,
2008-06,5.056,
2008-07,5.591,
2008-08,5.047,
2008-09,4.551,
2008-10,4.389,
2008-11,3.359,
2008-12,2.038,
2009-01,1.903,
2009-02,2.381,
2009-03,2.147,
2009-04,1.889,
2009-05,1.750,
2009-06,1.650,
2009-07,2.990,
2009-08,3.643,
2009-09,4.333,
2009-10,3.496,
2009-11,3.839,
2009-12,3.583,
2010-01,4.476,
2010-02,4.735,
2010-03,4.614,
2010-04,4.564,
2010-05,4.466,
2010-06,3.751,
2010-07,5.065,
2010-08,5.674,
2010-09,5.784,
2010-10,5.950,
2010-11,6.884,
2010-12,6.051,
2011-01,5.972,
2011-02,6.216,
2011-03,5.314,
2011-04,4.878,
2011-05,4.329,
2011-06,3.876,
2011-07,3.743,
2011-08,3.538,
2011-09,3.523,
2011-10,3.636,
2011-11,3.386,
2011-12,3.592,
2012-01,3.897,
2012-02,3.778,
2012-03,3.814,
2012-04,4.137,
2012-05,4.273,
2012-06,3.546,
2012-07,3.748,
2012-08,3.514,
2012-09,3.283,
2012-10,3.071,
2012-11,2.944,
2012-12,3.479,
2013-01,3.910,
2013-02,3.552,
2013-03,3.490,
2013-04,3.985,
2013-05,3.830,
2013-06,3.799,
2013-07,4.422,
2013-08,4.681,
2013-09,4.864,
2013-10,5.260,
2013-11,5.027,
2013-12,5.285,
2014-01,5.006,
2014-02,4.808,
2014-03,4.335,
2014-04,4.896,
2014-05,4.503,
2014-06,5.001,
2014-07,5.040,
2014-08,5.045,
2014-09,4.816,
2014-10,4.618,
2014-11,4.459,
2014-12,4.949,Provisional value
