"",BBK01.EU8227,BBK01.EU8227_FLAGS
"",External position of the Bundesbank up to 1998 / Loans to and other claims on non-residents /Total,
unit,DM (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:53:14,
1948-12,66.979,
1949-01,0.000,
1949-02,0.000,
1949-03,100.725,
1949-04,0.000,
1949-05,0.000,
1949-06,121.176,
1949-07,0.000,
1949-08,0.000,
1949-09,68.002,
1949-10,0.000,
1949-11,0.000,
1949-12,60.844,
1950-01,0.000,
1950-02,0.000,
1950-03,72.603,
1950-04,0.000,
1950-05,0.000,
1950-06,141.117,
1950-07,0.000,
1950-08,0.000,
1950-09,174.351,
1950-10,0.000,
1950-11,0.000,
1950-12,180.486,
1951-01,0.000,
1951-02,0.000,
1951-03,164.636,
1951-04,0.000,
1951-05,0.000,
1951-06,143.162,
1951-07,0.000,
1951-08,0.000,
1951-09,149.809,
1951-10,0.000,
1951-11,0.000,
1951-12,137.538,
1952-01,0.000,
1952-02,0.000,
1952-03,339.498,
1952-04,0.000,
1952-05,0.000,
1952-06,622.754,
1952-07,0.000,
1952-08,0.000,
1952-09,899.874,
1952-10,0.000,
1952-11,0.000,
1952-12,1035.877,
1953-01,0.000,
1953-02,0.000,
1953-03,1028.719,
1953-04,0.000,
1953-05,0.000,
1953-06,1148.873,
1953-07,0.000,
1953-08,0.000,
1953-09,1297.659,
1953-10,0.000,
1953-11,0.000,
1953-12,1382.533,
1954-01,0.000,
1954-02,0.000,
1954-03,1508.822,
1954-04,0.000,
1954-05,0.000,
1954-06,1633.578,
1954-07,0.000,
1954-08,0.000,
1954-09,1342.141,
1954-10,0.000,
1954-11,0.000,
1954-12,1366.172,
1955-01,0.000,
1955-02,0.000,
1955-03,1348.788,
1955-04,0.000,
1955-05,0.000,
1955-06,1396.338,
1955-07,0.000,
1955-08,0.000,
1955-09,1475.077,
1955-10,0.000,
1955-11,0.000,
1955-12,1423.948,
1956-01,1440.309,
1956-02,1474.566,
1956-03,1483.769,
1956-04,1502.687,
1956-05,1517.003,
1956-06,1557.395,
1956-07,1547.681,
1956-08,1544.613,
1956-09,1673.458,
1956-10,1707.204,
1956-11,1756.799,
1956-12,1825.823,
1957-01,1833.493,
1957-02,1885.133,
1957-03,1860.080,
1957-04,1955.691,
1957-05,2004.775,
1957-06,2072.777,
1957-07,2585.603,
1957-08,2754.329,
1957-09,2968.561,
1957-10,3247.215,
1957-11,3247.726,
1957-12,3268.689,
1958-01,3218.582,
1958-02,3215.003,
1958-03,3161.318,
1958-04,3174.611,
1958-05,3198.642,
1958-06,3433.836,
1958-07,3501.838,
1958-08,3487.011,
1958-09,3488.033,
1958-10,3476.785,
1958-11,3527.403,
1958-12,3579.043,
1959-01,3429.746,
1959-02,3421.565,
1959-03,3258.974,
1959-04,3154.671,
1959-05,3143.422,
1959-06,2956.801,
1959-07,2926.123,
1959-08,2826.422,
1959-09,2795.744,
1959-10,2727.742,
1959-11,2726.208,
1959-12,2552.369,
1960-01,2409.719,
1960-02,2398.982,
1960-03,2389.778,
1960-04,2372.394,
1960-05,2388.244,
1960-06,2361.657,
1960-07,2097.319,
1960-08,1989.948,
1960-09,1953.646,
1960-10,1929.616,
1960-11,1940.864,
1960-12,1923.480,
1961-01,1786.965,
1961-02,1786.965,
1961-03,1747.084,
1961-04,1618.239,
1961-05,1617.728,
1961-06,1606.479,
1961-07,1606.479,
1961-08,1273.628,
1961-09,1266.470,
1961-10,1265.959,
1961-11,1263.914,
1961-12,1254.199,
1962-01,1253.688,
1962-02,1253.688,
1962-03,1246.018,
1962-04,1246.018,
1962-05,1245.507,
1962-06,1238.349,
1962-07,1238.349,
1962-08,1192.844,
1962-09,1185.175,
1962-10,1184.663,
1962-11,1183.129,
1962-12,1175.460,
1963-01,1379.977,
1963-02,1583.982,
1963-03,1575.290,
1963-04,1574.779,
