"",BBK01.OUH403,BBK01.OUH403_FLAGS
"",Lending to foreign banks (MFIs) / Balances and loans / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:44,
1999-01,2.667,
1999-02,3.534,
1999-03,2.442,
1999-04,2.405,
1999-05,2.556,
1999-06,3.800,
1999-07,2.973,
1999-08,3.079,
1999-09,3.590,
1999-10,3.451,
1999-11,4.061,
1999-12,3.433,
2000-01,2.770,
2000-02,2.882,
2000-03,3.302,
2000-04,2.832,
2000-05,2.715,
2000-06,2.860,
2000-07,2.485,
2000-08,2.607,
2000-09,2.550,
2000-10,2.750,
2000-11,2.805,
2000-12,4.190,
2001-01,3.277,
2001-02,3.523,
2001-03,3.354,
2001-04,3.588,
2001-05,3.606,
2001-06,3.217,
2001-07,3.475,
2001-08,3.148,
2001-09,3.879,
2001-10,3.662,
2001-11,4.433,
2001-12,4.501,
2002-01,3.630,
2002-02,3.910,
2002-03,3.896,
2002-04,4.130,
2002-05,3.818,
2002-06,4.377,
2002-07,3.996,
2002-08,3.962,
2002-09,3.617,
2002-10,3.987,
2002-11,4.331,
2002-12,5.698,
2003-01,4.866,
2003-02,4.318,
2003-03,4.731,
2003-04,3.572,
2003-05,4.764,
2003-06,4.620,
2003-07,4.018,
2003-08,3.772,
2003-09,3.599,
2003-10,3.105,
2003-11,4.061,
2003-12,4.324,
2004-01,3.992,
2004-02,4.093,
2004-03,4.234,
2004-04,3.852,
2004-05,4.186,
2004-06,4.920,
2004-07,4.039,
2004-08,3.485,
2004-09,4.029,
2004-10,4.867,
2004-11,5.989,
2004-12,5.846,
2005-01,5.302,
2005-02,4.964,
2005-03,4.379,
2005-04,4.517,
2005-05,4.983,
2005-06,4.908,
2005-07,5.666,
2005-08,4.476,
2005-09,4.767,
2005-10,4.769,
2005-11,4.421,
2005-12,4.695,
2006-01,4.815,
2006-02,4.429,
2006-03,4.672,
2006-04,4.843,
2006-05,5.207,
2006-06,5.737,
2006-07,5.844,
2006-08,5.670,
2006-09,6.827,
2006-10,6.862,
2006-11,7.070,
2006-12,6.838,
2007-01,6.672,
2007-02,6.578,
2007-03,6.627,
2007-04,5.625,
2007-05,6.305,
2007-06,7.231,
2007-07,6.736,
2007-08,6.725,
2007-09,6.774,
2007-10,6.545,
2007-11,6.672,
2007-12,7.506,
2008-01,6.249,
2008-02,7.154,
2008-03,7.272,
2008-04,7.970,
2008-05,8.605,
2008-06,7.837,
2008-07,8.157,
2008-08,7.912,
2008-09,7.167,
2008-10,5.982,
2008-11,5.811,
2008-12,4.891,
2009-01,5.005,
2009-02,4.782,
2009-03,4.223,
2009-04,4.454,
2009-05,4.010,
2009-06,4.378,
2009-07,3.292,
2009-08,3.269,
2009-09,3.957,
2009-10,4.218,
2009-11,3.880,
2009-12,3.860,
2010-01,3.835,
2010-02,3.769,
2010-03,3.447,
2010-04,3.322,
2010-05,3.428,
2010-06,3.327,
2010-07,3.270,
2010-08,3.605,
2010-09,3.458,
2010-10,3.155,
2010-11,3.003,
2010-12,2.589,
2011-01,2.637,
2011-02,2.605,
2011-03,2.470,
2011-04,2.323,
2011-05,2.684,
2011-06,2.801,
2011-07,2.902,
2011-08,3.160,
2011-09,3.259,
2011-10,3.301,
2011-11,3.258,
2011-12,3.402,
2012-01,3.479,
2012-02,3.281,
2012-03,3.362,
2012-04,3.408,
2012-05,3.924,
2012-06,3.796,
2012-07,3.875,
2012-08,3.775,
2012-09,3.563,
2012-10,3.214,
2012-11,3.243,
2012-12,3.358,
2013-01,3.189,
2013-02,3.150,
2013-03,3.389,
2013-04,3.266,
2013-05,3.091,
2013-06,3.344,
2013-07,3.289,
2013-08,2.930,
2013-09,2.804,
2013-10,2.719,
2013-11,2.576,
2013-12,2.443,
2014-01,3.009,
2014-02,3.055,
2014-03,3.105,
2014-04,2.935,
2014-05,2.892,
2014-06,2.680,
2014-07,2.370,
2014-08,2.377,
2014-09,2.438,
2014-10,2.404,
2014-11,2.418,
2014-12,2.354,Provisional value
