"",BBK01.SU0016,BBK01.SU0016_FLAGS
1987-11,3.19,
1987-12,3.03,
1988-01,2.85,
1988-02,2.77,
1988-03,2.73,
1988-04,2.73,
1988-05,2.77,
1988-06,2.85,
1988-07,3.31,
1988-08,3.72,
1988-09,3.82,
1988-10,3.88,
1988-11,3.89,
1988-12,4.14,
1989-01,4.25,
1989-02,4.61,
1989-03,4.96,
1989-04,4.99,
1989-05,5.22,
1989-06,5.39,
1989-07,5.62,
1989-08,5.66,
1989-09,5.76,
1989-10,6.30,
1989-11,6.57,
1989-12,6.68,
1990-01,6.76,
1990-02,6.82,
1990-03,6.99,
1990-04,6.94,
1990-05,7.00,
1990-06,7.00,
1990-07,7.03,
1990-08,7.08,
1990-09,7.13,
1990-10,7.22,
1990-11,7.32,
1990-12,7.53,
1991-01,7.50,
1991-02,7.44,
1991-03,7.47,
1991-04,7.50,
1991-05,7.49,
1991-06,7.51,
1991-07,7.56,
1991-08,7.67,
1991-09,7.74,
1991-10,7.79,
1991-11,7.86,
1991-12,7.95,
1992-01,8.03,
1992-02,8.00,
1992-03,8.05,
1992-04,8.07,
1992-05,8.12,
1992-06,8.13,
1992-07,8.19,
1992-08,8.29,
1992-09,8.18,
1992-10,7.74,
1992-11,7.62,
1992-12,7.65,
1993-01,7.40,
1993-02,7.09,
1993-03,6.95,
1993-04,6.85,
1993-05,6.57,
1993-06,6.53,
1993-07,6.33,
1993-08,5.80,
1993-09,5.62,
1993-10,5.58,
1993-11,5.35,
1993-12,5.19,
1994-01,5.04,
1994-02,4.93,
1994-03,4.93,
1994-04,4.76,
1994-05,4.46,
1994-06,4.25,
1994-07,4.16,
1994-08,4.14,
1994-09,4.16,
1994-10,4.19,
1994-11,4.22,
1994-12,4.41,
1995-01,4.31,
1995-02,4.21,
1995-03,4.24,
1995-04,3.97,
1995-05,3.91,
1995-06,3.85,
1995-07,3.86,
1995-08,3.84,
1995-09,3.60,
1995-10,3.54,
1995-11,3.48,
1995-12,3.41,
1996-01,3.22,
1996-02,2.93,
1996-03,2.91,
1996-04,2.88,
1996-05,2.83,
1996-06,2.83,
1996-07,2.84,
1996-08,2.84,
1996-09,2.70,
1996-10,2.66,
1996-11,2.64,
1996-12,2.70,
1997-01,2.66,
1997-02,2.60,
1997-03,2.64,
1997-04,2.65,
1997-05,2.65,
1997-06,2.63,
1997-07,2.63,
1997-08,2.65,
1997-09,2.66,
1997-10,2.74,
1997-11,2.84,
1997-12,2.97,
1998-01,2.91,
1998-02,2.83,
1998-03,2.87,
1998-04,2.89,
1998-05,2.91,
1998-06,2.89,
1998-07,2.89,
1998-08,2.88,
1998-09,2.87,
1998-10,2.87,
1998-11,2.87,
1998-12,2.85,
1999-01,2.72,
1999-02,2.63,
1999-03,2.64,
1999-04,2.41,
1999-05,2.27,
1999-06,2.24,
1999-07,2.25,
1999-08,2.26,
1999-09,2.25,
1999-10,2.30,
1999-11,2.44,
1999-12,2.71,
2000-01,2.64,
2000-02,2.68,
2000-03,2.85,
2000-04,2.96,
2000-05,3.23,
2000-06,3.49,
2000-07,3.59,
2000-08,3.64,
2000-09,3.79,
2000-10,3.89,
2000-11,3.97,
2000-12,4.05,
2001-01,3.96,
2001-02,3.87,
2001-03,3.95,
2001-04,3.91,
2001-05,3.85,
2001-06,3.73,
2001-07,3.73,
2001-08,3.70,
2001-09,3.38,
2001-10,3.07,
2001-11,2.77,
2001-12,2.76,
2002-01,2.73,
2002-02,2.66,
2002-03,2.70,
2002-04,2.69,
2002-05,2.70,
2002-06,2.70,
2002-07,2.71,
2002-08,2.69,
2002-09,2.65,
2002-10,2.64,
2002-11,2.60,
2002-12,2.37,
2003-01,2.27,
2003-02,2.17,
2003-03,2.06,
2003-04,2.01,
2003-05,1.98,
2003-06,1.67,
"","General: Most frequently occuring interest rate for new business within the reporting period (the two middle weeks of a given month). The average rates are calculated as unweighted arithmetic means from the interest rates reported to be within the spread. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range. Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. Up to May 1986, deposits of less than DM 1 million with maturities of three months; from June 1986 up to October 1996, deposits of DM 100,000 and more but less than DM 1 million with maturities of one month to three months; from November 1996 up to December 2001, deposits of DM 100,000 and more but less than DM 1 million with maturities of 1 month.",
