"",BBK01.OUD031,BBK01.OUD031_FLAGS
"",Time deposits of foreign banks (MFIs) / short-therm / Regional banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:11:10,
1968-12,0.688,
1969-01,0.527,
1969-02,0.465,
1969-03,0.488,
1969-04,0.609,
1969-05,0.651,
1969-06,0.644,
1969-07,0.689,
1969-08,0.805,
1969-09,0.967,
1969-10,0.804,
1969-11,0.782,
1969-12,1.274,
1970-01,1.187,
1970-02,1.448,
1970-03,1.306,
1970-04,1.301,
1970-05,1.355,
1970-06,1.357,
1970-07,1.579,
1970-08,1.648,
1970-09,1.648,
1970-10,1.793,
1970-11,1.852,
1970-12,1.939,
1971-01,1.850,
1971-02,1.851,
1971-03,1.951,
1971-04,1.901,
1971-05,1.688,
1971-06,1.465,
1971-07,1.419,
1971-08,1.809,
1971-09,2.000,
1971-10,2.007,
1971-11,1.960,
1971-12,2.215,
1972-01,2.041,
1972-02,1.994,
1972-03,2.093,
1972-04,1.939,
1972-05,1.813,
1972-06,1.863,
1972-07,1.945,
1972-08,1.943,
1972-09,2.014,
1972-10,2.157,
1972-11,2.350,
1972-12,2.557,
1973-01,2.625,
1973-02,2.607,
1973-03,2.994,
1973-04,2.930,
1973-05,2.974,
1973-06,2.755,
1973-07,2.663,
1973-08,2.807,
1973-09,2.806,
1973-10,2.686,
1973-11,2.453,
1973-12,2.387,
1974-01,2.228,
1974-02,2.124,
1974-03,2.169,
1974-04,2.185,
1974-05,1.968,
1974-06,2.048,
1974-07,1.868,
1974-08,1.772,
1974-09,1.712,
1974-10,1.599,
1974-11,1.668,
1974-12,1.623,
1975-01,1.568,
1975-02,1.681,
1975-03,1.813,
1975-04,1.743,
1975-05,1.776,
1975-06,1.716,
1975-07,1.900,
1975-08,2.035,
1975-09,1.929,
1975-10,1.885,
1975-11,1.869,
1975-12,2.037,
1976-01,1.804,
1976-02,1.806,
1976-03,2.116,
1976-04,1.998,
1976-05,2.018,
1976-06,1.901,
1976-07,1.814,
1976-08,1.941,
1976-09,1.865,
1976-10,1.915,
1976-11,1.769,
1976-12,2.057,
