"",BBK01.QUK861,BBK01.QUK861_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Jersey / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:14,
2003-01,3.306,
2003-02,4.190,
2003-03,4.097,
2003-04,4.637,
2003-05,4.808,
2003-06,4.947,
2003-07,4.853,
2003-08,4.759,
2003-09,5.366,
2003-10,5.297,
2003-11,5.189,
2003-12,5.377,
2004-01,5.542,
2004-02,6.633,
2004-03,7.464,
2004-04,8.108,
2004-05,7.335,
2004-06,7.201,
2004-07,7.188,
2004-08,6.883,
2004-09,7.098,
2004-10,7.343,
2004-11,6.824,
2004-12,6.514,
2005-01,5.553,
2005-02,5.562,
2005-03,5.187,
2005-04,5.389,
2005-05,5.416,
2005-06,6.253,
2005-07,6.123,
2005-08,6.843,
2005-09,7.094,
2005-10,7.426,
2005-11,7.155,
2005-12,5.682,
2006-01,6.052,
2006-02,6.229,
2006-03,7.066,
2006-04,6.954,
2006-05,7.172,
2006-06,9.492,
2006-07,10.422,
2006-08,10.560,
2006-09,11.687,
2006-10,10.826,
2006-11,11.418,
2006-12,11.548,
2007-01,11.806,
2007-02,11.954,
2007-03,11.619,
2007-04,11.534,
2007-05,11.686,
2007-06,10.569,
2007-07,12.366,
2007-08,20.906,
2007-09,24.457,
2007-10,26.367,
2007-11,26.877,
2007-12,25.074,
2008-01,23.969,
2008-02,22.770,
2008-03,20.212,
2008-04,17.737,
2008-05,18.097,
2008-06,16.190,
2008-07,16.665,
2008-08,16.058,
2008-09,16.364,
2008-10,16.035,
2008-11,15.728,
2008-12,13.481,
2009-01,13.675,
2009-02,13.716,
2009-03,12.037,
2009-04,12.427,
2009-05,12.439,
2009-06,12.649,
2009-07,12.861,
2009-08,13.016,
2009-09,12.628,
2009-10,12.679,
2009-11,12.776,
2009-12,12.847,
2010-01,13.141,
2010-02,12.562,
2010-03,12.180,
2010-04,11.557,
2010-05,11.904,
2010-06,11.979,
2010-07,11.167,
2010-08,9.995,
2010-09,9.357,
2010-10,9.338,
2010-11,9.663,
2010-12,10.117,
2011-01,9.745,
2011-02,9.733,
2011-03,9.563,
2011-04,9.223,
2011-05,9.411,
2011-06,9.221,
2011-07,9.719,
2011-08,9.568,
2011-09,9.618,
2011-10,9.339,
2011-11,9.428,
2011-12,9.712,
2012-01,9.693,
2012-02,9.416,
2012-03,9.548,
2012-04,9.707,
2012-05,9.753,
2012-06,9.672,
2012-07,9.126,
2012-08,8.975,
2012-09,8.956,
2012-10,8.843,
2012-11,8.522,
2012-12,8.501,
2013-01,8.145,
2013-02,8.074,
2013-03,8.196,
2013-04,7.917,
2013-05,8.250,
2013-06,8.060,
2013-07,7.742,
2013-08,7.155,
2013-09,7.020,
2013-10,6.439,
2013-11,6.292,
2013-12,6.065,
2014-01,6.119,
2014-02,5.992,
2014-03,5.986,
2014-04,6.370,
2014-05,6.284,
2014-06,6.346,
2014-07,6.700,
2014-08,6.628,
2014-09,7.248,
2014-10,6.879,
