"",BBK01.WT4156,BBK01.WT4156_FLAGS
"","DE0001102309 / Yields / 1,500 Bund 13/23",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:35:35,
2013-01-16,1.56,
2013-01-17,1.60,
2013-01-18,1.60,
2013-01-19,.,No value available
2013-01-20,.,No value available
2013-01-21,1.59,
2013-01-22,1.61,
2013-01-23,1.57,
2013-01-24,1.52,
2013-01-25,1.60,
2013-01-26,.,No value available
2013-01-27,.,No value available
2013-01-28,1.66,
2013-01-29,1.67,
2013-01-30,1.70,
2013-01-31,1.67,
2013-02-01,1.69,
2013-02-02,.,No value available
2013-02-03,.,No value available
2013-02-04,1.70,
2013-02-05,1.63,
2013-02-06,1.63,
2013-02-07,1.65,
2013-02-08,1.60,
2013-02-09,.,No value available
2013-02-10,.,No value available
2013-02-11,1.62,
2013-02-12,1.60,
2013-02-13,1.66,
2013-02-14,1.64,
2013-02-15,1.62,
2013-02-16,.,No value available
2013-02-17,.,No value available
2013-02-18,1.62,
2013-02-19,1.63,
2013-02-20,1.65,
2013-02-21,1.60,
2013-02-22,1.59,
2013-02-23,.,No value available
2013-02-24,.,No value available
2013-02-25,1.57,
2013-02-26,1.48,
2013-02-27,1.45,
2013-02-28,1.46,
2013-03-01,1.44,
2013-03-02,.,No value available
2013-03-03,.,No value available
2013-03-04,1.41,
2013-03-05,1.45,
2013-03-06,1.47,
2013-03-07,1.46,
2013-03-08,1.49,
2013-03-09,.,No value available
2013-03-10,.,No value available
2013-03-11,1.49,
2013-03-12,1.48,
2013-03-13,1.47,
2013-03-14,1.49,
2013-03-15,1.48,
2013-03-16,.,No value available
2013-03-17,.,No value available
2013-03-18,1.40,
2013-03-19,1.38,
2013-03-20,1.37,
2013-03-21,1.39,
2013-03-22,1.34,
2013-03-23,.,No value available
2013-03-24,.,No value available
2013-03-25,1.39,
2013-03-26,1.35,
2013-03-27,1.29,
2013-03-28,1.26,
2013-03-29,.,No value available
2013-03-30,.,No value available
2013-03-31,.,No value available
2013-04-01,.,No value available
2013-04-02,1.29,
2013-04-03,1.31,
2013-04-04,1.28,
2013-04-05,1.25,
2013-04-06,.,No value available
2013-04-07,.,No value available
2013-04-08,1.22,
2013-04-09,1.27,
2013-04-10,1.29,
2013-04-11,1.31,
2013-04-12,1.26,
2013-04-13,.,No value available
2013-04-14,.,No value available
2013-04-15,1.27,
2013-04-16,1.26,
2013-04-17,1.28,
2013-04-18,1.24,
2013-04-19,1.25,
2013-04-20,.,No value available
2013-04-21,.,No value available
2013-04-22,1.26,
2013-04-23,1.20,
2013-04-24,1.26,
2013-04-25,1.23,
2013-04-26,1.22,
2013-04-27,.,No value available
2013-04-28,.,No value available
2013-04-29,1.21,
2013-04-30,1.20,
2013-05-01,.,No value available
2013-05-02,1.21,
2013-05-03,1.19,
2013-05-04,.,No value available
2013-05-05,.,No value available
2013-05-06,1.24,
2013-05-07,1.27,
2013-05-08,1.28,
2013-05-09,1.24,
