"",BBK01.OUK404,BBK01.OUK404_FLAGS
"",Balances and loans to foreign banks (MFIs) / short-term / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:51,
1999-01,17.560,
1999-02,14.882,
1999-03,15.192,
1999-04,17.116,
1999-05,16.948,
1999-06,15.857,
1999-07,15.621,
1999-08,15.338,
1999-09,16.162,
1999-10,16.927,
1999-11,18.348,
1999-12,13.288,
2000-01,15.396,
2000-02,16.595,
2000-03,16.548,
2000-04,16.560,
2000-05,17.193,
2000-06,17.675,
2000-07,17.651,
2000-08,20.133,
2000-09,15.662,
2000-10,17.938,
2000-11,17.891,
2000-12,14.989,
2001-01,15.062,
2001-02,15.816,
2001-03,17.028,
2001-04,15.733,
2001-05,14.964,
2001-06,18.750,
2001-07,21.355,
2001-08,20.806,
2001-09,19.756,
2001-10,20.762,
2001-11,24.311,
2001-12,19.853,
2002-01,14.933,
2002-02,15.995,
2002-03,14.558,
2002-04,15.697,
2002-05,15.426,
2002-06,16.935,
2002-07,15.507,
2002-08,18.354,
2002-09,16.443,
2002-10,18.489,
2002-11,21.918,
2002-12,19.054,
2003-01,19.521,
2003-02,21.092,
2003-03,20.213,
2003-04,18.110,
2003-05,18.740,
2003-06,17.403,
2003-07,14.728,
2003-08,15.535,
2003-09,16.240,
2003-10,17.918,
2003-11,17.300,
2003-12,14.084,
2004-01,15.349,
2004-02,16.033,
2004-03,13.213,
2004-04,17.050,
2004-05,17.960,
2004-06,15.729,
2004-07,20.393,
2004-08,21.856,
2004-09,18.470,
2004-10,23.264,
2004-11,23.822,
2004-12,19.006,
2005-01,20.485,
2005-02,20.633,
2005-03,16.259,
2005-04,18.941,
2005-05,22.537,
2005-06,25.628,
2005-07,24.027,
2005-08,22.253,
2005-09,26.186,
2005-10,26.497,
2005-11,26.077,
2005-12,24.963,
2006-01,21.871,
2006-02,27.044,
2006-03,28.138,
2006-04,27.764,
2006-05,26.488,
2006-06,26.386,
2006-07,29.585,
2006-08,28.071,
2006-09,29.143,
2006-10,29.190,
2006-11,28.938,
2006-12,33.619,
2007-01,29.073,
2007-02,32.370,
2007-03,28.340,
2007-04,29.952,
2007-05,31.645,
2007-06,32.304,
2007-07,39.007,
2007-08,28.729,
2007-09,30.126,
2007-10,31.826,
2007-11,33.373,
2007-12,23.611,
2008-01,25.070,
2008-02,26.227,
2008-03,29.762,
2008-04,23.676,
2008-05,23.064,
2008-06,24.996,
2008-07,23.512,
2008-08,24.690,
2008-09,26.239,
2008-10,32.084,
2008-11,32.124,
2008-12,29.440,
2009-01,24.675,
2009-02,23.128,
2009-03,22.704,
2009-04,19.537,
2009-05,20.444,
2009-06,19.391,
2009-07,20.488,
2009-08,18.662,
2009-09,18.322,
2009-10,17.663,
2009-11,16.733,
2009-12,16.799,
2010-01,18.037,
2010-02,18.415,
2010-03,17.464,
2010-04,18.424,
2010-05,20.151,
2010-06,18.999,
2010-07,16.976,
2010-08,18.249,
2010-09,15.931,
2010-10,15.734,
2010-11,18.869,
2010-12,16.554,
2011-01,14.939,
2011-02,14.861,
2011-03,13.933,
2011-04,14.452,
2011-05,13.818,
2011-06,14.060,
2011-07,13.735,
2011-08,14.296,
2011-09,15.411,
2011-10,15.189,
2011-11,16.585,
2011-12,16.328,
2012-01,15.104,
2012-02,13.619,
2012-03,13.869,
2012-04,15.141,
2012-05,15.623,
2012-06,15.244,
2012-07,14.694,
2012-08,14.246,
2012-09,14.230,
2012-10,14.237,
2012-11,15.292,
2012-12,14.133,
2013-01,12.634,
2013-02,13.532,
2013-03,14.593,
2013-04,14.508,
2013-05,13.668,
2013-06,12.949,
2013-07,13.090,
2013-08,12.623,
2013-09,12.616,
2013-10,12.504,
2013-11,12.812,
2013-12,11.114,
2014-01,12.418,
2014-02,12.561,
2014-03,12.665,
2014-04,12.144,
2014-05,12.821,
2014-06,14.666,
2014-07,13.884,
2014-08,15.556,
2014-09,14.964,
2014-10,14.597,
2014-11,16.098,
2014-12,14.860,Provisional value
