"",BBK01.OUZ139,BBK01.OUZ139_FLAGS
"","Provisions for liabilities and charges, Branches of foreign banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:30,
1999-01,0.541,
1999-02,0.512,
1999-03,0.487,
1999-04,0.504,
1999-05,0.532,
1999-06,0.519,
1999-07,0.596,
1999-08,0.611,
1999-09,0.676,
1999-10,0.650,
1999-11,0.651,
1999-12,0.658,
2000-01,0.700,
2000-02,0.697,
2000-03,0.683,
2000-04,0.680,
2000-05,0.678,
2000-06,0.642,
2000-07,0.656,
2000-08,0.649,
2000-09,0.632,
2000-10,0.636,
2000-11,0.754,
2000-12,0.701,
2001-01,0.755,
2001-02,0.752,
2001-03,0.691,
2001-04,0.698,
2001-05,0.716,
2001-06,0.669,
2001-07,0.687,
2001-08,0.674,
2001-09,0.683,
2001-10,0.676,
2001-11,0.690,
2001-12,0.671,
2002-01,0.586,
2002-02,0.561,
2002-03,0.544,
2002-04,0.531,
2002-05,0.543,
2002-06,0.525,
2002-07,0.573,
2002-08,0.584,
2002-09,0.586,
2002-10,0.529,
2002-11,0.524,
2002-12,0.515,
2003-01,0.611,
2003-02,0.597,
2003-03,0.615,
2003-04,0.623,
2003-05,0.630,
2003-06,0.623,
2003-07,0.619,
2003-08,0.616,
2003-09,0.627,
2003-10,0.627,
2003-11,0.632,
2003-12,0.662,
2004-01,0.664,
2004-02,0.643,
2004-03,0.624,
2004-04,0.630,
2004-05,0.642,
2004-06,0.625,
2004-07,0.645,
2004-08,0.680,
2004-09,0.678,
2004-10,0.698,
2004-11,0.678,
2004-12,0.726,
2005-01,0.711,
2005-02,0.664,
2005-03,0.643,
2005-04,0.629,
2005-05,0.631,
2005-06,0.550,
2005-07,0.526,
2005-08,0.532,
2005-09,0.567,
2005-10,0.584,
2005-11,0.596,
2005-12,0.629,
2006-01,0.647,
2006-02,0.596,
2006-03,0.586,
2006-04,0.604,
2006-05,0.625,
2006-06,0.610,
2006-07,0.604,
2006-08,0.616,
2006-09,0.627,
2006-10,0.662,
2006-11,0.668,
2006-12,0.707,
2007-01,0.756,
2007-02,0.699,
2007-03,0.667,
2007-04,0.657,
2007-05,0.665,
2007-06,0.676,
2007-07,0.700,
2007-08,0.705,
2007-09,0.724,
2007-10,0.753,
2007-11,0.748,
2007-12,0.749,
2008-01,0.792,
2008-02,0.775,
2008-03,0.754,
2008-04,0.744,
2008-05,0.720,
2008-06,0.772,
2008-07,0.777,
2008-08,0.808,
2008-09,0.835,
2008-10,0.878,
2008-11,0.903,
2008-12,0.929,
2009-01,0.937,
2009-02,0.902,
2009-03,0.859,
2009-04,0.860,
2009-05,0.854,
2009-06,0.880,
2009-07,0.869,
2009-08,0.906,
2009-09,0.884,
2009-10,0.921,
2009-11,0.938,
2009-12,1.023,
2010-01,1.005,
2010-02,1.000,
2010-03,0.989,
2010-04,0.930,
2010-05,1.032,
2010-06,1.073,
2010-07,1.088,
2010-08,1.094,
2010-09,1.069,
2010-10,1.139,
2010-11,1.162,
2010-12,1.091,
2011-01,1.126,
2011-02,1.061,
2011-03,1.035,
2011-04,1.097,
2011-05,1.129,
2011-06,1.141,
2011-07,1.119,
2011-08,1.164,
2011-09,1.211,
2011-10,1.189,
2011-11,1.214,
2011-12,1.064,
2012-01,1.075,
2012-02,1.104,
2012-03,1.072,
2012-04,1.409,
2012-05,1.162,
2012-06,1.181,
2012-07,1.259,
2012-08,1.269,
2012-09,1.416,
2012-10,1.419,
2012-11,1.508,
2012-12,1.084,
2013-01,1.162,
2013-02,1.161,
2013-03,1.140,
2013-04,1.152,
2013-05,1.178,
2013-06,0.965,
2013-07,0.945,
2013-08,0.932,
2013-09,0.878,
2013-10,0.877,
2013-11,0.919,
2013-12,0.936,
2014-01,0.904,
2014-02,0.942,
2014-03,0.924,
2014-04,0.899,
2014-05,0.927,
2014-06,0.949,
2014-07,0.928,
2014-08,0.935,
2014-09,0.946,
2014-10,0.926,
2014-11,0.978,
