"",BBK01.QUV433,BBK01.QUV433_FLAGS
"","Banks in Germany: Claims on non-residents, total / Remaining European countries / All currencies",
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:15:58,
2001-12,2.956,
2002-01,3.042,
2002-02,2.916,
2002-03,2.994,
2002-04,3.245,
2002-05,3.442,
2002-06,3.342,
2002-07,2.725,
2002-08,1.744,
2002-09,1.773,
2002-10,1.794,
2002-11,1.728,
2002-12,1.759,
2003-01,1.793,
2003-02,1.772,
2003-03,1.740,
2003-04,2.193,
2003-05,1.764,
2003-06,1.758,
2003-07,1.752,
2003-08,1.771,
2003-09,1.822,
2003-10,1.925,
2003-11,1.888,
2003-12,1.815,
2004-01,1.809,
2004-02,1.869,
2004-03,1.961,
2004-04,2.037,
2004-05,2.201,
2004-06,1.930,
2004-07,1.958,
2004-08,1.920,
2004-09,1.847,
2004-10,2.051,
2004-11,2.062,
2004-12,2.032,
2005-01,2.663,
2005-02,2.018,
2005-03,2.028,
2005-04,1.922,
2005-05,1.947,
2005-06,1.775,
2005-07,1.764,
2005-08,1.788,
2005-09,1.836,
2005-10,1.839,
2005-11,2.081,
2005-12,2.038,
2006-01,2.077,
2006-02,2.079,
2006-03,2.106,
2006-04,2.106,
2006-05,2.133,
2006-06,2.189,
2006-07,2.036,
2006-08,2.100,
2006-09,2.167,
2006-10,2.261,
2006-11,2.588,
2006-12,2.606,
2007-01,2.654,
2007-02,2.697,
2007-03,2.715,
2007-04,2.645,
2007-05,2.724,
2007-06,2.758,
2007-07,2.773,
2007-08,2.834,
2007-09,2.923,
2007-10,2.912,
2007-11,2.931,
2007-12,3.054,
2008-01,3.150,
2008-02,3.181,
2008-03,3.165,
2008-04,3.093,
2008-05,3.170,
2008-06,3.213,
2008-07,3.189,
2008-08,3.299,
2008-09,3.420,
2008-10,3.475,
2008-11,3.418,
2008-12,2.963,
2009-01,2.950,
2009-02,3.021,
2009-03,3.053,
2009-04,3.020,
2009-05,2.976,
2009-06,2.918,
2009-07,2.905,
2009-08,2.902,
2009-09,2.862,
2009-10,2.912,
2009-11,2.891,
2009-12,2.805,
2010-01,2.855,
2010-02,2.846,
2010-03,2.906,
2010-04,2.954,
2010-05,3.021,
2010-06,2.955,
2010-07,2.943,
2010-08,3.001,
2010-09,3.020,
2010-10,3.087,
2010-11,3.079,
2010-12,3.083,
2011-01,3.077,
2011-02,2.833,
2011-03,2.854,
2011-04,2.971,
2011-05,3.073,
2011-06,3.078,
2011-07,3.036,
2011-08,2.933,
2011-09,2.818,
2011-10,2.861,
2011-11,2.868,
2011-12,2.804,
2012-01,2.793,
2012-02,2.666,
2012-03,2.632,
2012-04,2.640,
2012-05,2.606,
2012-06,2.603,
2012-07,2.605,
2012-08,2.618,
2012-09,2.521,
2012-10,2.529,
2012-11,2.523,
2012-12,2.274,
2013-01,2.540,
2013-02,2.530,
2013-03,2.645,
2013-04,2.660,
2013-05,2.677,
2013-06,2.652,
2013-07,2.673,
2013-08,2.629,
2013-09,2.613,
2013-10,2.618,
2013-11,2.537,
2013-12,2.228,
2014-01,2.570,
2014-02,2.629,
2014-03,2.663,
2014-04,2.651,
2014-05,2.405,
2014-06,2.509,
2014-07,2.423,
2014-08,2.474,
2014-09,2.577,
2014-10,2.566,
2014-11,2.500,
2014-12,2.161,
