"",BBK01.RU5774,BBK01.RU5774_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Syria / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:27:09,
1982-06,0.094,
1982-07,0.093,
1982-08,0.098,
1982-09,0.098,
1982-10,0.131,
1982-11,0.112,
1982-12,0.109,
1983-01,0.098,
1983-02,0.097,
1983-03,0.100,
1983-04,0.094,
1983-05,0.096,
1983-06,0.097,
1983-07,0.101,
1983-08,0.103,
1983-09,0.098,
1983-10,0.099,
1983-11,0.104,
1983-12,0.106,
1984-01,0.109,
1984-02,0.103,
1984-03,0.108,
1984-04,0.116,
1984-05,0.108,
1984-06,0.108,
1984-07,0.106,
1984-08,0.107,
1984-09,0.105,
1984-10,0.113,
1984-11,0.111,
1984-12,0.117,
1985-01,0.113,
1985-02,0.116,
1985-03,0.115,
1985-04,0.110,
1985-05,0.106,
1985-06,0.126,
1985-07,0.122,
1985-08,0.126,
1985-09,0.110,
1985-10,0.108,
1985-11,0.128,
1985-12,0.107,
1986-01,0.114,
1986-02,0.102,
1986-03,0.102,
1986-04,0.095,
1986-05,0.094,
1986-06,0.090,
1986-07,0.089,
1986-08,0.093,
1986-09,0.089,
1986-10,0.087,
1986-11,0.087,
1986-12,0.087,
1987-01,0.086,
1987-02,0.094,
1987-03,0.090,
1987-04,0.086,
1987-05,0.089,
1987-06,0.087,
1987-07,0.088,
1987-08,0.090,
1987-09,0.092,
1987-10,0.089,
1987-11,0.085,
1987-12,0.088,
1988-01,0.094,
1988-02,0.092,
1988-03,0.098,
1988-04,0.100,
1988-05,0.090,
1988-06,0.094,
1988-07,0.097,
1988-08,0.098,
1988-09,0.096,
1988-10,0.101,
1988-11,0.096,
1988-12,0.083,
1989-01,0.081,
1989-02,0.083,
1989-03,0.082,
1989-04,0.082,
1989-05,0.088,
1989-06,0.112,
1989-07,0.107,
1989-08,0.113,
1989-09,0.103,
1989-10,0.112,
1989-11,0.114,
1989-12,0.115,
1990-01,0.105,
1990-02,0.106,
1990-03,0.109,
1990-04,0.124,
1990-05,0.116,
1990-06,0.116,
1990-07,0.115,
1990-08,0.125,
1990-09,0.141,
1990-10,0.125,
1990-11,0.132,
1990-12,0.148,
1991-01,0.141,
1991-02,0.149,
1991-03,0.156,
1991-04,0.162,
1991-05,0.156,
1991-06,0.157,
1991-07,0.156,
1991-08,0.185,
1991-09,0.212,
1991-10,0.242,
1991-11,0.275,
1991-12,0.246,
1992-01,0.248,
1992-02,0.260,
1992-03,0.244,
1992-04,0.239,
1992-05,0.227,
1992-06,0.222,
1992-07,0.222,
1992-08,0.208,
1992-09,0.231,
1992-10,0.251,
1992-11,0.242,
1992-12,0.250,
1993-01,0.233,
1993-02,0.243,
1993-03,0.244,
1993-04,0.251,
1993-05,0.280,
1993-06,0.308,
1993-07,0.308,
1993-08,0.301,
1993-09,0.347,
1993-10,0.338,
1993-11,0.347,
1993-12,0.373,
1994-01,0.434,
1994-02,0.443,
1994-03,0.435,
1994-04,0.420,
1994-05,0.403,
1994-06,0.379,
1994-07,0.375,
1994-08,0.374,
1994-09,0.384,
1994-10,0.388,
1994-11,0.387,
1994-12,0.376,
1995-01,0.353,
1995-02,0.342,
1995-03,0.321,
1995-04,0.368,
1995-05,0.397,
1995-06,0.407,
1995-07,0.397,
1995-08,0.396,
1995-09,0.406,
1995-10,0.412,
1995-11,0.402,
1995-12,0.430,
1996-01,0.440,
1996-02,0.433,
1996-03,0.436,
1996-04,0.472,
1996-05,0.492,
1996-06,0.450,
1996-07,0.686,
1996-08,0.808,
1996-09,0.865,
1996-10,0.915,
1996-11,0.938,
1996-12,0.969,
1997-01,1.033,
1997-02,1.070,
1997-03,1.062,
1997-04,1.104,
1997-05,1.097,
1997-06,1.131,
1997-07,1.303,
1997-08,1.402,
1997-09,1.327,
1997-10,1.138,
1997-11,1.398,
1997-12,1.393,
1998-01,1.499,
1998-02,1.424,
1998-03,1.568,
1998-04,1.446,
1998-05,1.376,
1998-06,1.385,
1998-07,1.426,
1998-08,1.433,
1998-09,1.440,
1998-10,1.412,
1998-11,1.428,
1998-12,1.537,
1999-01,1.655,
1999-02,1.732,
1999-03,1.741,
1999-04,1.761,
1999-05,1.770,
1999-06,1.780,
1999-07,1.748,
1999-08,1.835,
1999-09,1.943,
1999-10,1.896,
1999-11,1.954,
1999-12,2.017,
2000-01,2.055,
2000-02,2.111,
2000-03,2.147,
2000-04,2.273,
2000-05,2.224,
2000-06,2.254,
2000-07,2.280,
2000-08,2.444,
2000-09,2.555,
2000-10,2.614,
2000-11,2.674,
2000-12,2.570,
2001-01,2.582,
2001-02,2.648,
2001-03,2.921,
2001-04,2.655,
2001-05,3.083,
2001-06,2.801,
2001-07,2.839,
2001-08,3.240,
2001-09,3.050,
2001-10,2.913,
2001-11,2.956,
2001-12,3.041,
2002-01,2.998,
2002-02,2.953,
2002-03,3.034,
2002-04,3.198,
2002-05,2.932,
2002-06,2.772,
2002-07,2.769,
2002-08,2.771,
2002-09,2.841,
2002-10,2.822,
2002-11,2.804,
2002-12,2.570,
2003-01,2.475,
2003-02,2.542,
2003-03,2.466,
2003-04,2.453,
2003-05,2.366,
2003-06,2.475,
2003-07,2.493,
2003-08,2.709,
2003-09,2.559,
2003-10,2.589,
2003-11,2.514,
2003-12,2.385,
2004-01,2.419,
2004-02,2.409,
2004-03,2.479,
2004-04,2.549,
2004-05,2.480,
2004-06,2.910,
2004-07,3.209,
2004-08,3.583,
2004-09,4.137,
2004-10,4.087,
2004-11,3.976,
2004-12,3.911,
2005-01,4.033,
2005-02,4.059,
2005-03,4.281,
2005-04,4.311,
2005-05,4.459,
2005-06,4.572,
2005-07,4.525,
2005-08,4.411,
2005-09,4.484,
2005-10,4.541,
2005-11,4.195,
2005-12,3.888,
2006-01,3.719,
2006-02,3.953,
2006-03,3.773,
2006-04,3.907,
2006-05,3.801,
2006-06,3.921,
2006-07,4.488,
2006-08,4.400,
2006-09,4.129,
2006-10,4.100,
2006-11,3.999,
2006-12,4.010,
2007-01,4.050,
2007-02,3.948,
2007-03,3.991,
2007-04,3.990,
2007-05,4.102,
2007-06,4.008,
2007-07,4.145,
2007-08,3.873,
2007-09,3.821,
2007-10,3.675,
2007-11,3.652,
2007-12,3.777,
2008-01,3.741,
2008-02,3.796,
2008-03,3.643,
2008-04,3.468,
2008-05,3.328,
2008-06,3.189,
2008-07,3.245,
2008-08,3.456,
2008-09,3.514,
2008-10,3.841,
2008-11,4.215,
2008-12,3.766,
2009-01,4.265,
2009-02,4.287,
2009-03,4.262,
2009-04,3.867,
2009-05,3.654,
2009-06,3.305,
2009-07,3.239,
2009-08,3.180,
2009-09,3.235,
2009-10,3.157,
2009-11,3.164,
2009-12,3.219,
2010-01,3.308,
2010-02,3.299,
2010-03,3.007,
2010-04,2.694,
2010-05,2.903,
2010-06,2.841,
2010-07,2.614,
2010-08,2.736,
2010-09,2.715,
2010-10,2.610,
2010-11,2.735,
2010-12,2.756,
2011-01,2.720,
2011-02,2.897,
2011-03,2.751,
2011-04,2.522,
2011-05,1.476,
2011-06,1.118,
2011-07,0.970,
2011-08,0.715,
2011-09,0.613,
2011-10,0.477,
2011-11,0.428,
2011-12,0.466,
2012-01,0.409,
2012-02,0.377,
2012-03,0.386,
2012-04,0.367,
2012-05,0.411,
2012-06,0.367,
2012-07,0.348,
2012-08,0.297,
2012-09,0.286,
2012-10,0.280,
2012-11,0.281,
2012-12,0.275,
2013-01,0.272,
2013-02,0.258,
2013-03,0.264,
2013-04,0.259,
2013-05,0.247,
2013-06,0.255,
2013-07,0.284,
2013-08,0.214,
2013-09,0.200,
2013-10,0.247,
2013-11,0.207,
2013-12,0.195,
2014-01,0.209,
2014-02,0.217,
2014-03,0.212,
2014-04,0.204,
2014-05,0.200,
2014-06,0.210,
2014-07,0.234,
2014-08,0.241,
2014-09,0.254,
2014-10,0.250,
2014-11,0.236,
2014-12,0.239,
