"",BBK01.SU0107,BBK01.SU0107_FLAGS
"",Money market rates reported by Frankfurt banks / Three-month funds / Monthly average,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2012-06-06 13:52:58,
1959-12,4.69,
1960-01,4.36,
1960-02,4.47,
1960-03,4.71,
1960-04,4.59,
1960-05,4.64,
1960-06,5.25,
1960-07,5.58,
1960-08,5.44,
1960-09,5.61,
1960-10,6.10,
1960-11,5.38,
1960-12,5.06,
1961-01,4.66,
1961-02,4.13,
1961-03,3.73,
1961-04,3.34,
1961-05,3.23,
1961-06,3.13,
1961-07,3.16,
1961-08,3.09,
1961-09,3.06,
1961-10,4.05,
1961-11,3.71,
1961-12,3.83,
1962-01,2.93,
1962-02,2.94,
1962-03,3.02,
1962-04,3.08,
1962-05,3.08,
1962-06,3.13,
1962-07,3.29,
1962-08,3.26,
1962-09,3.20,
1962-10,4.45,
1962-11,4.33,
1962-12,4.35,
1963-01,3.29,
1963-02,3.31,
1963-03,3.53,
1963-04,3.56,
1963-05,3.60,
1963-06,3.83,
1963-07,3.98,
1963-08,3.81,
1963-09,3.75,
1963-10,5.13,
1963-11,5.00,
1963-12,4.98,
1964-01,3.33,
1964-02,3.33,
1964-03,3.46,
1964-04,3.55,
1964-05,3.69,
1964-06,3.75,
1964-07,3.69,
1964-08,3.91,
1964-09,4.08,
1964-10,5.42,
1964-11,5.50,
1964-12,5.36,
1965-01,3.88,
1965-02,3.95,
1965-03,4.28,
1965-04,4.52,
1965-05,4.69,
1965-06,4.80,
1965-07,5.08,
1965-08,5.27,
1965-09,5.36,
1965-10,6.66,
1965-11,6.58,
1965-12,6.55,
1966-01,5.23,
1966-02,5.36,
1966-03,5.69,
1966-04,6.21,
1966-05,6.35,
1966-06,6.81,
1966-07,6.89,
1966-08,7.00,
1966-09,6.80,
1966-10,7.88,
1966-11,7.73,
1966-12,7.57,
1967-01,5.69,
1967-02,5.56,
1967-03,5.04,
1967-04,4.48,
1967-05,3.69,
1967-06,3.98,
1967-07,3.51,
1967-08,3.56,
1967-09,3.43,
1967-10,4.20,
1967-11,4.00,
1967-12,4.07,
1968-01,3.32,
1968-02,3.45,
1968-03,3.52,
1968-04,3.64,
1968-05,3.68,
1968-06,3.72,
1968-07,3.59,
1968-08,3.55,
1968-09,3.54,
1968-10,4.75,
1968-11,4.50,
1968-12,4.44,
1969-01,3.87,
1969-02,3.91,
1969-03,4.21,
1969-04,4.40,
1969-05,4.38,
1969-06,5.50,
1969-07,5.78,
1969-08,6.50,
1969-09,6.94,
1969-10,7.42,
1969-11,7.69,
1969-12,8.83,
1970-01,9.29,
1970-02,9.51,
1970-03,9.81,
1970-04,9.86,
1970-05,9.93,
1970-06,9.88,
1970-07,9.59,
1970-08,9.16,
1970-09,9.36,
1970-10,9.53,
1970-11,8.84,
1970-12,8.12,
1971-01,7.50,
1971-02,7.47,
1971-03,7.46,
1971-04,6.36,
1971-05,6.16,
1971-06,6.80,
1971-07,7.66,
1971-08,7.56,
1971-09,7.59,
1971-10,7.80,
1971-11,6.79,
1971-12,6.63,
1972-01,5.19,
1972-02,4.88,
1972-03,4.80,
1972-04,4.78,
1972-05,4.71,
1972-06,4.65,
1972-07,4.65,
1972-08,4.80,
1972-09,5.32,
1972-10,6.88,
1972-11,8.07,
1972-12,8.60,
1973-01,7.89,
1973-02,7.96,
1973-03,8.77,
1973-04,10.62,
1973-05,12.42,
1973-06,13.62,
1973-07,14.30,
1973-08,14.57,
1973-09,14.25,
1973-10,14.49,
1973-11,13.62,
1973-12,13.20,
1974-01,12.09,
1974-02,10.67,
1974-03,11.20,
1974-04,10.07,
1974-05,9.10,
1974-06,9.46,
1974-07,9.48,
1974-08,9.65,
1974-09,9.69,
1974-10,9.78,
1974-11,9.04,
1974-12,8.60,
1975-01,7.74,
1975-02,6.43,
1975-03,5.71,
1975-04,4.89,
1975-05,4.99,
1975-06,4.88,
1975-07,4.66,
1975-08,3.88,
1975-09,3.93,
1975-10,4.07,
1975-11,4.12,
1975-12,4.21,
1976-01,3.93,
1976-02,3.72,
1976-03,3.74,
1976-04,3.62,
1976-05,3.77,
1976-06,4.14,
1976-07,4.47,
1976-08,4.56,
1976-09,4.56,
1976-10,4.85,
1976-11,4.69,
1976-12,4.93,
1977-01,4.78,
1977-02,4.71,
1977-03,4.73,
1977-04,4.62,
1977-05,4.44,
1977-06,4.28,
1977-07,4.29,
1977-08,4.12,
1977-09,4.15,
1977-10,4.13,
1977-11,4.15,
1977-12,3.98,
1978-01,3.58,
1978-02,3.46,
1978-03,3.51,
1978-04,3.56,
1978-05,3.60,
1978-06,3.68,
1978-07,3.75,
1978-08,3.70,
1978-09,3.70,
1978-10,3.95,
1978-11,3.85,
1978-12,4.06,
1979-01,3.89,
1979-02,4.15,
1979-03,4.47,
1979-04,5.54,
1979-05,5.92,
1979-06,6.46,
1979-07,6.84,
1979-08,7.09,
1979-09,7.89,
1979-10,8.76,
1979-11,9.65,
1979-12,9.58,
1980-01,8.86,
1980-02,8.97,
1980-03,9.64,
1980-04,10.22,
1980-05,10.26,
1980-06,10.11,
1980-07,9.70,
1980-08,8.98,
1980-09,8.97,
1980-10,9.08,
1980-11,9.45,
1980-12,10.20,
1981-01,9.47,
1981-02,10.67,
1981-03,13.60,
1981-04,13.19,
1981-05,13.20,
1981-06,13.09,
1981-07,12.96,
1981-08,12.90,
1981-09,12.50,
1981-10,11.78,
1981-11,11.08,
1981-12,10.82,
1982-01,10.46,
1982-02,10.27,
1982-03,9.87,
1982-04,9.33,
1982-05,9.18,
1982-06,9.28,
1982-07,9.46,
1982-08,9.00,
1982-09,8.18,
1982-10,7.58,
1982-11,7.31,
1982-12,6.62,
1983-01,5.82,
1983-02,5.83,
1983-03,5.45,
1983-04,5.20,
1983-05,5.33,
1983-06,5.57,
1983-07,5.57,
1983-08,5.71,
1983-09,5.88,
1983-10,6.18,
1983-11,6.30,
1983-12,6.48,
1984-01,6.12,
1984-02,5.95,
1984-03,5.86,
1984-04,5.84,
1984-05,6.10,
1984-06,6.13,
1984-07,6.13,
1984-08,6.02,
1984-09,5.82,
1984-10,6.07,
1984-11,5.96,
1984-12,5.83,
1985-01,5.87,
1985-02,6.16,
1985-03,6.39,
1985-04,6.02,
1985-05,5.84,
1985-06,5.68,
1985-07,5.34,
1985-08,4.79,
1985-09,4.69,
1985-10,4.81,
1985-11,4.84,
1985-12,4.83,
1986-01,4.67,
1986-02,4.49,
1986-03,4.54,
1986-04,4.49,
1986-05,4.60,
1986-06,4.60,
1986-07,4.63,
1986-08,4.57,
1986-09,4.50,
1986-10,4.59,
1986-11,4.69,
1986-12,4.81,
1987-01,4.49,
1987-02,3.97,
1987-03,3.99,
1987-04,3.89,
1987-05,3.76,
1987-06,3.70,
1987-07,3.83,
1987-08,3.95,
1987-09,3.99,
1987-10,4.70,
1987-11,3.94,
1987-12,3.65,
1988-01,3.40,
1988-02,3.32,
1988-03,3.39,
1988-04,3.39,
1988-05,3.54,
1988-06,3.89,
1988-07,4.90,
1988-08,5.32,
1988-09,4.96,
1988-10,5.05,
1988-11,4.91,
1988-12,5.33,
1989-01,5.65,
1989-02,6.39,
1989-03,6.62,
1989-04,6.43,
1989-05,6.98,
1989-06,6.96,
1989-07,7.04,
1989-08,7.02,
1989-09,7.36,
1989-10,8.08,
1989-11,8.23,
1989-12,8.05,
1990-01,8.25,
1990-02,8.26,
1990-03,8.43,
1990-04,8.22,
1990-05,8.29,
1990-06,8.27,
1990-07,8.20,
1990-08,8.40,
1990-09,8.41,
1990-10,8.54,
1990-11,8.81,
1990-12,9.11,
1991-01,9.27,
1991-02,9.01,
1991-03,9.02,
1991-04,9.12,
1991-05,9.00,
1991-06,8.99,
1991-07,9.10,
1991-08,9.25,
1991-09,9.22,
1991-10,9.33,
1991-11,9.37,
1991-12,9.51,
1992-01,9.47,
1992-02,9.55,
1992-03,9.65,
1992-04,9.70,
1992-05,9.73,
1992-06,9.70,
1992-07,9.73,
1992-08,9.83,
1992-09,9.43,
1992-10,8.88,
1992-11,8.89,
1992-12,8.98,
1993-01,8.52,
1993-02,8.34,
1993-03,7.91,
1993-04,7.85,
1993-05,7.45,
1993-06,7.55,
1993-07,7.18,
1993-08,6.56,
1993-09,6.57,
1993-10,6.58,
1993-11,6.26,
1993-12,6.05,
1994-01,5.83,
1994-02,5.86,
1994-03,5.79,
1994-04,5.54,
1994-05,5.15,
1994-06,5.01,
1994-07,4.92,
1994-08,4.96,
1994-09,5.02,
1994-10,5.17,
1994-11,5.16,
1994-12,5.35,
1995-01,5.11,
1995-02,5.04,
1995-03,5.02,
1995-04,4.63,
1995-05,4.55,
1995-06,4.48,
1995-07,4.51,
1995-08,4.41,
1995-09,4.15,
1995-10,4.05,
1995-11,3.96,
1995-12,3.89,
1996-01,3.56,
1996-02,3.30,
1996-03,3.30,
1996-04,3.27,
1996-05,3.25,
1996-06,3.34,
1996-07,3.34,
1996-08,3.27,
1996-09,3.10,
1996-10,3.10,
1996-11,3.17,
1996-12,3.21,
1997-01,3.09,
1997-02,3.16,
1997-03,3.24,
1997-04,3.21,
1997-05,3.15,
1997-06,3.11,
1997-07,3.13,
1997-08,3.24,
1997-09,3.29,
1997-10,3.55,
1997-11,3.70,
1997-12,3.71,
1998-01,3.55,
1998-02,3.49,
1998-03,3.50,
1998-04,3.61,
1998-05,3.60,
1998-06,3.54,
1998-07,3.52,
1998-08,3.48,
1998-09,3.46,
1998-10,3.54,
1998-11,3.61,
1998-12,3.36,
1999-01,3.11,
1999-02,3.07,
1999-03,3.03,
1999-04,2.65,
1999-05,2.55,
1999-06,2.60,
1999-07,2.65,
1999-08,2.67,
1999-09,2.71,
1999-10,3.36,
1999-11,3.44,
1999-12,3.43,
2000-01,3.32,
2000-02,3.52,
2000-03,3.73,
2000-04,3.90,
2000-05,4.34,
2000-06,4.48,
2000-07,4.56,
