"",BBK01.OUH141,BBK01.OUH141_FLAGS
"",Deposits and borrowing from non-profit institutions / Total / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:27,
1968-12,1.098,
1969-01,1.166,
1969-02,1.199,
1969-03,1.189,
1969-04,1.225,
1969-05,1.235,
1969-06,1.244,
1969-07,1.271,
1969-08,1.294,
1969-09,1.289,
1969-10,1.304,
1969-11,1.341,
1969-12,1.394,
1970-01,1.430,
1970-02,1.467,
1970-03,1.466,
1970-04,1.493,
1970-05,1.531,
1970-06,1.516,
1970-07,1.529,
1970-08,1.581,
1970-09,1.578,
1970-10,1.603,
1970-11,1.627,
1970-12,1.632,
1971-01,1.703,
1971-02,1.731,
1971-03,1.714,
1971-04,1.737,
1971-05,1.763,
1971-06,1.755,
1971-07,1.779,
1971-08,1.810,
1971-09,1.812,
1971-10,1.841,
1971-11,1.866,
1971-12,1.869,
1972-01,1.892,
1972-02,1.942,
1972-03,1.957,
1972-04,1.994,
1972-05,2.025,
1972-06,2.055,
1972-07,2.088,
1972-08,2.106,
1972-09,2.117,
1972-10,2.121,
1972-11,2.180,
1972-12,2.177,
1973-01,2.207,
1973-02,2.279,
1973-03,2.251,
1973-04,2.277,
1973-05,2.327,
1973-06,2.343,
1973-07,2.365,
1973-08,2.403,
1973-09,2.411,
1973-10,2.415,
1973-11,2.443,
1973-12,2.472,
1974-01,2.501,
1974-02,2.571,
1974-03,2.594,
1974-04,2.647,
1974-05,2.674,
1974-06,2.683,
1974-07,2.723,
1974-08,2.783,
1974-09,2.794,
1974-10,2.802,
1974-11,2.853,
1974-12,2.837,
1975-01,2.913,
1975-02,2.987,
1975-03,3.012,
1975-04,3.042,
1975-05,3.063,
1975-06,3.098,
1975-07,3.145,
1975-08,3.146,
1975-09,3.164,
1975-10,3.174,
1975-11,3.232,
1975-12,3.288,
1976-01,3.275,
1976-02,3.309,
1976-03,3.358,
1976-04,3.426,
1976-05,3.449,
1976-06,3.450,
1976-07,3.456,
1976-08,3.514,
1976-09,3.502,
1976-10,3.500,
1976-11,3.548,
1976-12,3.593,
1977-01,3.622,
1977-02,3.686,
1977-03,3.729,
1977-04,3.760,
1977-05,3.845,
1977-06,3.848,
1977-07,3.894,
1977-08,3.914,
1977-09,3.909,
1977-10,3.934,
1977-11,3.995,
1977-12,4.008,
1978-01,4.038,
1978-02,4.090,
1978-03,4.115,
1978-04,4.196,
1978-05,4.231,
1978-06,4.251,
