"",BBK01.QUK788,BBK01.QUK788_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Latvia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:59,
2002-03,0.078,
2002-04,0.100,
2002-05,0.103,
2002-06,0.079,
2002-07,0.110,
2002-08,0.101,
2002-09,0.126,
2002-10,0.123,
2002-11,0.129,
2002-12,0.115,
2003-01,0.102,
2003-02,0.127,
2003-03,0.108,
2003-04,0.139,
2003-05,0.110,
2003-06,0.112,
2003-07,0.106,
2003-08,0.098,
2003-09,0.142,
2003-10,0.142,
2003-11,0.137,
2003-12,0.168,
2004-01,0.174,
2004-02,0.192,
2004-03,0.197,
2004-04,0.208,
2004-05,0.219,
2004-06,0.205,
2004-07,0.231,
2004-08,0.228,
2004-09,0.244,
2004-10,0.263,
2004-11,0.269,
2004-12,0.287,
2005-01,0.311,
2005-02,0.324,
2005-03,0.331,
2005-04,0.350,
2005-05,0.367,
2005-06,0.376,
2005-07,0.415,
2005-08,0.450,
2005-09,0.427,
2005-10,0.405,
2005-11,0.482,
2005-12,0.710,
2006-01,0.699,
2006-02,0.629,
2006-03,0.663,
2006-04,0.697,
2006-05,0.765,
2006-06,0.817,
2006-07,0.897,
2006-08,0.981,
2006-09,1.014,
2006-10,1.056,
2006-11,1.067,
2006-12,1.014,
2007-01,1.036,
2007-02,1.226,
2007-03,1.223,
2007-04,1.330,
2007-05,1.339,
2007-06,1.358,
2007-07,1.465,
2007-08,1.560,
2007-09,1.589,
2007-10,1.539,
2007-11,1.619,
2007-12,1.510,
2008-01,1.508,
2008-02,1.581,
2008-03,1.561,
2008-04,1.581,
2008-05,1.513,
2008-06,1.422,
2008-07,1.380,
2008-08,1.538,
2008-09,1.887,
2008-10,1.817,
2008-11,1.698,
2008-12,1.676,
2009-01,1.708,
2009-02,1.663,
2009-03,1.505,
2009-04,1.445,
2009-05,1.434,
2009-06,1.288,
2009-07,1.215,
2009-08,1.263,
2009-09,1.311,
2009-10,1.215,
2009-11,1.311,
2009-12,1.165,
2010-01,1.202,
2010-02,1.174,
2010-03,1.017,
2010-04,0.982,
2010-05,1.064,
2010-06,0.907,
2010-07,1.023,
2010-08,0.860,
2010-09,0.809,
2010-10,0.726,
2010-11,0.725,
2010-12,0.581,
2011-01,0.301,
2011-02,0.140,
2011-03,0.110,
2011-04,0.133,
2011-05,0.042,
2011-06,0.056,
2011-07,0.055,
2011-08,0.054,
2011-09,0.040,
2011-10,0.038,
2011-11,0.039,
2011-12,0.061,
2012-01,0.038,
2012-02,0.042,
2012-03,0.039,
2012-04,0.038,
2012-05,0.036,
2012-06,0.143,
2012-07,0.053,
2012-08,0.035,
2012-09,0.064,
2012-10,0.091,
2012-11,0.110,
2012-12,0.108,
2013-01,0.137,
2013-02,0.138,
2013-03,0.150,
2013-04,0.095,
2013-05,0.136,
2013-06,0.142,
2013-07,0.106,
2013-08,0.043,
2013-09,0.044,
2013-10,0.038,
2013-11,0.055,
2013-12,0.023,
2014-01,0.032,
2014-02,0.081,
2014-03,0.036,
2014-04,0.059,
2014-05,0.043,
2014-06,0.075,
2014-07,0.099,
2014-08,0.083,
2014-09,0.066,
2014-10,0.068,
