"",BBK01.OU2629,BBK01.OU2629_FLAGS
"",Securities (excluding money market paper) issued by domestic general governments) / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:50:08,
1965-01,0.390,
1965-02,0.395,
1965-03,0.393,
1965-04,0.396,
1965-05,0.412,
1965-06,0.412,
1965-07,0.422,
1965-08,0.411,
1965-09,0.405,
1965-10,0.416,
1965-11,0.419,
1965-12,0.410,
1966-01,0.413,
1966-02,0.419,
1966-03,0.434,
1966-04,0.435,
1966-05,0.432,
1966-06,0.428,
1966-07,0.429,
1966-08,0.424,
1966-09,0.422,
1966-10,0.418,
1966-11,0.421,
1966-12,0.415,
1967-01,0.442,
1967-02,0.461,
1967-03,0.474,
1967-04,0.489,
1967-05,0.509,
1967-06,0.525,
1967-07,0.577,
1967-08,0.610,
1967-09,0.623,
1967-10,0.638,
1967-11,0.657,
1967-12,0.638,
1968-01,0.685,
1968-02,0.733,
1968-03,0.753,
1968-04,0.790,
1968-05,0.802,
1968-06,0.799,
1968-07,0.821,
1968-08,0.827,
1968-09,0.830,
1968-10,0.856,
1968-11,0.859,
1968-12,0.853,
1969-01,0.865,
1969-02,0.865,
1969-03,0.864,
1969-04,0.859,
1969-05,0.848,
1969-06,0.857,
1969-07,0.853,
1969-08,0.849,
1969-09,0.840,
1969-10,0.842,
1969-11,0.856,
1969-12,0.857,
1970-01,0.841,
1970-02,0.826,
1970-03,0.813,
1970-04,0.809,
1970-05,0.814,
1970-06,0.814,
1970-07,0.810,
1970-08,0.809,
1970-09,0.811,
1970-10,0.811,
1970-11,0.801,
1970-12,0.815,
1971-01,0.800,
1971-02,0.818,
1971-03,0.819,
1971-04,0.827,
1971-05,0.832,
1971-06,0.826,
1971-07,0.798,
1971-08,0.788,
1971-09,0.796,
1971-10,0.796,
1971-11,0.792,
1971-12,0.813,
1972-01,0.822,
1972-02,0.837,
1972-03,0.832,
1972-04,0.828,
1972-05,0.839,
1972-06,0.831,
1972-07,0.819,
1972-08,0.804,
1972-09,0.810,
1972-10,0.819,
1972-11,0.805,
1972-12,0.799,
1973-01,0.791,
1973-02,0.778,
1973-03,0.788,
1973-04,0.765,
1973-05,0.755,
1973-06,0.755,
1973-07,0.752,
1973-08,0.749,
1973-09,0.769,
1973-10,0.759,
1973-11,0.786,
1973-12,0.785,
1974-01,0.800,
1974-02,0.804,
1974-03,0.853,
1974-04,0.840,
1974-05,0.839,
1974-06,0.849,
1974-07,0.839,
1974-08,0.855,
1974-09,0.856,
1974-10,0.870,
1974-11,0.886,
1974-12,0.956,
1975-01,1.097,
1975-02,1.182,
1975-03,1.239,
1975-04,1.323,
1975-05,1.401,
1975-06,1.512,
1975-07,1.538,
1975-08,1.541,
1975-09,1.425,
1975-10,1.301,
1975-11,1.285,
1975-12,1.348,
1976-01,1.428,
1976-02,1.487,
1976-03,1.560,
1976-04,1.572,
1976-05,1.610,
1976-06,1.597,
1976-07,1.576,
1976-08,1.583,
1976-09,1.627,
1976-10,1.675,
1976-11,1.827,
1976-12,1.897,
1977-01,1.868,
1977-02,1.937,
1977-03,2.057,
1977-04,2.112,
1977-05,2.164,
1977-06,2.240,
1977-07,2.328,
1977-08,2.369,
1977-09,2.467,
1977-10,2.565,
1977-11,2.585,
1977-12,2.646,
1978-01,2.739,
1978-02,2.783,
1978-03,2.810,
1978-04,2.817,
1978-05,2.766,
1978-06,2.864,
1978-07,2.798,
1978-08,2.776,
1978-09,2.803,
1978-10,2.839,
1978-11,2.915,
1978-12,2.816,
1979-01,2.813,
1979-02,2.753,
1979-03,2.685,
1979-04,2.683,
1979-05,2.622,
1979-06,2.501,
1979-07,2.533,
1979-08,2.510,
1979-09,2.506,
1979-10,2.560,
1979-11,2.593,
1979-12,2.829,
1980-01,2.704,
1980-02,2.599,
1980-03,2.546,
1980-04,2.605,
1980-05,2.624,
1980-06,2.765,
1980-07,2.804,
1980-08,2.778,
1980-09,2.769,
1980-10,2.703,
1980-11,2.680,
1980-12,2.483,
1981-01,2.548,
1981-02,2.436,
1981-03,2.511,
1981-04,2.462,
1981-05,2.467,
1981-06,2.556,
1981-07,2.556,
1981-08,2.447,
1981-09,2.572,
1981-10,2.594,
1981-11,2.710,
1981-12,2.583,
1982-01,2.641,
1982-02,2.673,
1982-03,2.856,
1982-04,3.138,
1982-05,3.199,
1982-06,3.179,
1982-07,3.199,
1982-08,3.378,
1982-09,3.559,
1982-10,3.842,
1982-11,3.948,
1982-12,4.141,
1983-01,4.409,
1983-02,4.674,
1983-03,4.732,
1983-04,4.686,
1983-05,4.708,
1983-06,4.809,
1983-07,4.783,
1983-08,4.889,
1983-09,4.947,
1983-10,5.169,
1983-11,5.170,
1983-12,5.248,
1984-01,5.275,
1984-02,5.465,
1984-03,5.580,
1984-04,5.718,
1984-05,5.766,
1984-06,5.828,
1984-07,5.971,
1984-08,5.996,
1984-09,6.130,
1984-10,6.203,
1984-11,6.419,
1984-12,6.497,
1985-01,6.619,
1985-02,6.714,
1985-03,6.649,
1985-04,6.690,
1985-05,6.792,
1985-06,6.874,
1985-07,7.087,
1985-08,7.071,
1985-09,7.117,
1985-10,7.012,
1985-11,7.160,
1985-12,7.080,
1986-01,7.129,
1986-02,7.159,
1986-03,7.130,
1986-04,7.160,
1986-05,7.280,
1986-06,7.372,
1986-07,7.397,
1986-08,7.468,
1986-09,7.517,
1986-10,7.554,
1986-11,7.560,
1986-12,7.543,
1987-01,7.756,
1987-02,7.964,
1987-03,8.133,
1987-04,8.313,
1987-05,8.437,
1987-06,8.632,
1987-07,8.687,
1987-08,8.697,
1987-09,8.664,
1987-10,9.020,
1987-11,8.935,
1987-12,9.172,
1988-01,9.332,
1988-02,9.634,
1988-03,10.038,
1988-04,10.616,
1988-05,10.898,
1988-06,11.456,
1988-07,11.660,
1988-08,11.702,
1988-09,11.894,
1988-10,11.773,
1988-11,11.625,
1988-12,11.664,
1989-01,11.652,
1989-02,11.782,
1989-03,11.972,
1989-04,11.986,
1989-05,12.059,
1989-06,11.732,
1989-07,11.189,
1989-08,11.117,
1989-09,10.991,
1989-10,10.499,
1989-11,10.257,
1989-12,10.066,
1990-01,9.898,
1990-02,10.594,
1990-03,10.664,
1990-04,10.622,
1990-05,11.020,
1990-06,11.216,
1990-07,11.268,
1990-08,12.910,
1990-09,13.664,
1990-10,14.589,
1990-11,14.514,
1990-12,14.411,
1991-01,14.855,
1991-02,14.645,
1991-03,15.727,
1991-04,15.683,
1991-05,15.889,
1991-06,15.881,
1991-07,16.095,
1991-08,16.040,
1991-09,16.081,
1991-10,15.524,
1991-11,15.775,
1991-12,15.119,
1992-01,16.024,
1992-02,16.931,
1992-03,17.608,
1992-04,17.798,
1992-05,18.241,
1992-06,18.441,
1992-07,18.827,
1992-08,18.713,
1992-09,17.955,
1992-10,17.749,
1992-11,17.779,
1992-12,17.729,
1993-01,18.542,
1993-02,18.899,
1993-03,19.511,
1993-04,19.610,
1993-05,20.424,
1993-06,20.482,
1993-07,20.865,
1993-08,21.696,
1993-09,22.303,
1993-10,23.402,
1993-11,24.310,
1993-12,24.614,
1994-01,25.090,
1994-02,25.696,
1994-03,26.950,
1994-04,27.085,
1994-05,28.126,
1994-06,29.339,
1994-07,30.377,
1994-08,31.659,
1994-09,31.837,
1994-10,31.685,
1994-11,31.636,
1994-12,31.709,
1995-01,32.653,
1995-02,33.651,
1995-03,33.094,
1995-04,32.894,
1995-05,32.161,
1995-06,32.373,
1995-07,32.232,
1995-08,32.164,
1995-09,32.350,
1995-10,32.403,
1995-11,32.187,
1995-12,32.542,
1996-01,32.215,
1996-02,32.266,
1996-03,33.228,
1996-04,33.538,
1996-05,33.798,
