"",BBK01.QUX957,BBK01.QUX957_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Remaining countries in Oceania / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:40:55,
2002-03,0.115,
2002-04,0.097,
2002-05,0.093,
2002-06,0.095,
2002-07,0.092,
2002-08,0.095,
2002-09,0.088,
2002-10,0.085,
2002-11,0.056,
2002-12,0.057,
2003-01,0.063,
2003-02,0.059,
2003-03,0.062,
2003-04,0.048,
2003-05,0.089,
2003-06,0.076,
2003-07,0.051,
2003-08,0.060,
2003-09,0.061,
2003-10,0.062,
2003-11,0.102,
2003-12,0.057,
2004-01,0.093,
2004-02,0.062,
2004-03,0.057,
2004-04,0.061,
2004-05,0.060,
2004-06,0.069,
2004-07,0.064,
2004-08,0.063,
2004-09,0.057,
2004-10,0.055,
2004-11,0.056,
2004-12,0.052,
2005-01,0.052,
2005-02,0.052,
2005-03,0.054,
2005-04,0.047,
2005-05,0.053,
2005-06,0.043,
2005-07,0.043,
2005-08,0.042,
2005-09,0.000,
2005-10,0.000,
2005-11,0.000,
2005-12,0.000,
2006-01,0.017,
2006-02,0.017,
2006-03,0.022,
2006-04,0.021,
2006-05,0.021,
2006-06,0.021,
2006-07,0.021,
2006-08,0.020,
2006-09,0.021,
2006-10,0.021,
2006-11,0.020,
2006-12,0.019,
2007-01,0.044,
2007-02,0.056,
2007-03,0.017,
2007-04,0.017,
2007-05,0.017,
2007-06,0.017,
2007-07,0.026,
2007-08,0.028,
2007-09,0.041,
2007-10,0.041,
2007-11,0.040,
2007-12,0.040,
2008-01,0.035,
2008-02,0.038,
2008-03,0.041,
2008-04,0.040,
2008-05,0.041,
2008-06,0.043,
2008-07,0.043,
2008-08,0.046,
2008-09,0.048,
2008-10,0.050,
2008-11,0.049,
2008-12,0.051,
2009-01,0.048,
2009-02,0.046,
2009-03,0.041,
2009-04,0.042,
2009-05,0.040,
2009-06,0.042,
2009-07,0.042,
2009-08,0.041,
2009-09,0.042,
2009-10,0.036,
2009-11,0.036,
2009-12,0.047,
2010-01,0.041,
2010-02,0.024,
2010-03,0.028,
2010-04,0.028,
2010-05,0.029,
2010-06,0.029,
2010-07,0.027,
2010-08,0.066,
2010-09,0.062,
2010-10,0.068,
2010-11,0.069,
2010-12,0.056,
2011-01,0.025,
2011-02,0.022,
2011-03,0.019,
2011-04,0.027,
2011-05,0.028,
2011-06,0.033,
2011-07,0.028,
2011-08,0.032,
2011-09,0.027,
2011-10,0.023,
2011-11,0.024,
2011-12,0.043,
2012-01,0.050,
2012-02,0.049,
2012-03,0.051,
2012-04,0.050,
2012-05,0.061,
2012-06,0.060,
2012-07,0.044,
2012-08,0.038,
2012-09,0.036,
2012-10,0.032,
2012-11,0.030,
2012-12,0.022,
2013-01,0.026,
2013-02,0.022,
2013-03,0.021,
2013-04,0.020,
2013-05,0.017,
2013-06,0.031,
2013-07,0.028,
2013-08,0.027,
2013-09,0.021,
2013-10,0.017,
2013-11,0.025,
2013-12,0.021,
2014-01,0.022,
2014-02,0.022,
2014-03,0.027,
2014-04,0.024,
2014-05,0.022,
2014-06,0.022,
2014-07,0.025,
2014-08,0.027,
2014-09,0.044,
2014-10,0.043,
