"",BBK01.OUL314,BBK01.OUL314_FLAGS
"",Time deposits of social security funds / Total / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:22,
1999-01,1.064,
1999-02,0.815,
1999-03,0.885,
1999-04,0.880,
1999-05,1.183,
1999-06,1.249,
1999-07,1.135,
1999-08,0.837,
1999-09,0.929,
1999-10,0.975,
1999-11,0.978,
1999-12,1.096,
2000-01,0.854,
2000-02,0.992,
2000-03,1.056,
2000-04,0.906,
2000-05,0.988,
2000-06,1.005,
2000-07,0.934,
2000-08,0.909,
2000-09,1.013,
2000-10,0.947,
2000-11,1.077,
2000-12,1.350,
2001-01,1.103,
2001-02,0.904,
2001-03,0.980,
2001-04,0.960,
2001-05,0.803,
2001-06,0.917,
2001-07,0.773,
2001-08,0.741,
2001-09,0.697,
2001-10,0.678,
2001-11,0.623,
2001-12,0.775,
2002-01,0.596,
2002-02,0.571,
2002-03,0.521,
2002-04,0.585,
2002-05,0.613,
2002-06,0.564,
2002-07,0.574,
2002-08,0.577,
2002-09,0.558,
2002-10,0.563,
2002-11,0.469,
2002-12,0.671,
2003-01,0.591,
2003-02,0.564,
2003-03,0.539,
2003-04,0.538,
2003-05,0.561,
2003-06,0.553,
2003-07,0.506,
2003-08,0.594,
2003-09,0.572,
2003-10,0.585,
2003-11,0.617,
2003-12,0.937,
2004-01,0.639,
2004-02,0.600,
2004-03,0.504,
2004-04,0.655,
2004-05,0.738,
2004-06,0.736,
2004-07,0.760,
2004-08,0.928,
2004-09,0.785,
2004-10,0.916,
2004-11,0.896,
2004-12,1.422,
2005-01,0.871,
2005-02,1.230,
2005-03,0.965,
2005-04,1.009,
2005-05,1.086,
2005-06,0.924,
2005-07,1.079,
2005-08,1.095,
2005-09,1.388,
2005-10,1.100,
2005-11,1.228,
2005-12,2.079,
2006-01,1.373,
2006-02,1.499,
2006-03,1.417,
2006-04,1.506,
2006-05,1.509,
2006-06,1.809,
2006-07,1.694,
2006-08,1.717,
2006-09,2.093,
2006-10,2.069,
2006-11,2.519,
2006-12,3.143,
2007-01,2.030,
2007-02,2.502,
2007-03,2.725,
2007-04,2.392,
2007-05,1.815,
2007-06,2.539,
2007-07,1.743,
2007-08,2.609,
2007-09,2.136,
2007-10,2.105,
2007-11,2.066,
2007-12,2.909,
2008-01,1.702,
2008-02,1.917,
2008-03,1.705,
2008-04,1.745,
2008-05,1.790,
2008-06,1.555,
2008-07,1.700,
2008-08,1.725,
2008-09,1.751,
2008-10,1.808,
2008-11,1.822,
2008-12,2.079,
2009-01,1.699,
2009-02,1.465,
2009-03,1.197,
2009-04,1.345,
2009-05,1.194,
2009-06,1.211,
2009-07,1.245,
2009-08,1.282,
2009-09,1.225,
2009-10,1.250,
2009-11,1.321,
2009-12,1.631,
2010-01,1.249,
2010-02,1.106,
2010-03,1.139,
2010-04,1.044,
2010-05,1.052,
2010-06,1.233,
2010-07,1.178,
2010-08,1.152,
2010-09,1.134,
2010-10,1.202,
2010-11,1.512,
2010-12,1.667,
2011-01,1.385,
2011-02,1.333,
2011-03,1.306,
2011-04,1.334,
2011-05,1.602,
2011-06,1.752,
2011-07,1.682,
2011-08,1.504,
2011-09,1.441,
2011-10,1.460,
2011-11,1.517,
2011-12,1.789,
2012-01,1.316,
2012-02,1.317,
2012-03,1.374,
2012-04,1.666,
2012-05,1.494,
2012-06,1.497,
2012-07,1.494,
2012-08,1.624,
2012-09,1.402,
2012-10,1.483,
2012-11,1.512,
2012-12,2.235,
2013-01,1.732,
2013-02,1.666,
2013-03,1.885,
2013-04,1.915,
2013-05,2.266,
2013-06,2.224,
2013-07,2.654,
2013-08,2.350,
2013-09,2.460,
2013-10,2.516,
2013-11,2.439,
2013-12,2.875,
2014-01,2.422,
2014-02,2.542,
2014-03,2.424,
2014-04,2.479,
2014-05,2.761,
2014-06,2.621,
2014-07,2.500,
2014-08,2.872,
2014-09,2.636,
2014-10,2.706,
2014-11,3.187,
2014-12,3.973,Provisional value
