"",BBK01.WX0212,BBK01.WX0212_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 40.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:38,
2002-01,5.268,
2002-02,5.401,
2002-03,5.627,
2002-04,5.559,
2002-05,5.567,
2002-06,5.249,
2002-07,5.132,
2002-08,5.016,
2002-09,4.921,
2002-10,5.102,
2002-11,5.077,
2002-12,4.890,
2003-01,4.742,
2003-02,4.832,
2003-03,5.006,
2003-04,5.064,
2003-05,4.930,
2003-06,5.110,
2003-07,5.386,
2003-08,5.192,
2003-09,5.229,
2003-10,5.271,
2003-11,5.366,
2003-12,5.273,
2004-01,5.269,
2004-02,5.218,
2004-03,5.134,
2004-04,5.240,
2004-05,5.369,
2004-06,5.206,
2004-07,5.119,
2004-08,4.991,
2004-09,4.944,
2004-10,4.896,
2004-11,4.724,
2004-12,4.575,
2005-01,4.294,
2005-02,4.453,
2005-03,4.371,
2005-04,4.299,
2005-05,4.118,
2005-06,3.945,
2005-07,4.045,
2005-08,3.851,
2005-09,3.873,
2005-10,4.037,
2005-11,4.022,
2005-12,3.802,
2006-01,3.990,
2006-02,3.982,
2006-03,4.266,
2006-04,4.450,
2006-05,4.587,
2006-06,4.585,
2006-07,4.485,
2006-08,4.269,
2006-09,4.112,
2006-10,3.992,
2006-11,3.964,
2006-12,4.182,
2007-01,4.348,
2007-02,4.225,
2007-03,4.386,
2007-04,4.438,
2007-05,4.648,
2007-06,4.854,
2007-07,4.670,
2007-08,4.715,
2007-09,4.800,
2007-10,4.715,
2007-11,4.804,
2007-12,4.762,
2008-01,4.642,
2008-02,4.558,
2008-03,4.547,
2008-04,4.699,
2008-05,4.838,
2008-06,4.675,
2008-07,4.529,
2008-08,4.438,
2008-09,4.250,
2008-10,3.918,
2008-11,3.110,
2008-12,3.071,
2009-01,3.229,
2009-02,2.970,
2009-03,3.349,
2009-04,3.428,
2009-05,3.643,
2009-06,3.784,
2009-07,3.644,
2009-08,3.603,
2009-09,3.726,
2009-10,3.680,
2009-11,3.559,
2009-12,3.674,
2010-01,3.592,
2010-02,3.485,
2010-03,3.476,
2010-04,3.313,
2010-05,2.969,
2010-06,3.023,
2010-07,3.169,
2010-08,2.361,
2010-09,2.612,
2010-10,2.681,
2010-11,2.866,
2010-12,3.203,
2011-01,3.412,
2011-02,3.377,
2011-03,3.603,
2011-04,3.549,
2011-05,3.433,
2011-06,3.797,
2011-07,3.361,
2011-08,3.151,
2011-09,2.677,
2011-10,2.799,
2011-11,2.795,
2011-12,2.514,
2012-01,2.411,
2012-02,2.459,
2012-03,2.490,
2012-04,2.487,
2012-05,1.874,
2012-06,2.351,
2012-07,2.394,
2012-08,2.334,
2012-09,2.522,
2012-10,2.491,
2012-11,2.463,
2012-12,2.426,
2013-01,2.559,
2013-02,2.535,
2013-03,2.487,
2013-04,2.301,
2013-05,2.532,
2013-06,2.610,
2013-07,2.550,
2013-08,2.794,
2013-09,2.711,
2013-10,2.736,
2013-11,2.689,
2013-12,2.785,
2014-01,2.578,
2014-02,2.588,
2014-03,2.539,
2014-04,2.457,
2014-05,2.364,
2014-06,2.255,
2014-07,2.185,
2014-08,1.866,
2014-09,2.049,
2014-10,1.923,
2014-11,1.714,
2014-12,1.562,
2015-01,1.224,
