"",BBK01.OUG374,BBK01.OUG374_FLAGS
"",Securities (excluding money market paper) issued by foreign enterprises and households / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:32,
1999-01,13.416,
1999-02,14.513,
1999-03,14.039,
1999-04,14.185,
1999-05,14.990,
1999-06,15.231,
1999-07,15.586,
1999-08,15.525,
1999-09,15.769,
1999-10,15.588,
1999-11,15.923,
1999-12,15.936,
2000-01,15.921,
2000-02,16.725,
2000-03,16.383,
2000-04,17.952,
2000-05,17.756,
2000-06,18.193,
2000-07,19.254,
2000-08,19.931,
2000-09,20.477,
2000-10,21.756,
2000-11,21.561,
2000-12,20.694,
2001-01,21.157,
2001-02,22.175,
2001-03,23.305,
2001-04,23.745,
2001-05,24.543,
2001-06,26.033,
2001-07,25.581,
2001-08,25.912,
2001-09,26.325,
2001-10,26.765,
2001-11,26.493,
2001-12,27.141,
2002-01,28.125,
2002-02,28.277,
2002-03,28.187,
2002-04,28.779,
2002-05,29.062,
2002-06,29.049,
2002-07,29.519,
2002-08,28.550,
2002-09,28.539,
2002-10,29.055,
2002-11,29.167,
2002-12,30.173,
2003-01,29.445,
2003-02,29.089,
2003-03,28.807,
2003-04,29.576,
2003-05,29.513,
2003-06,30.363,
2003-07,30.744,
2003-08,30.831,
2003-09,30.288,
2003-10,30.647,
2003-11,30.565,
2003-12,31.325,
2004-01,30.390,
2004-02,30.179,
2004-03,29.628,
2004-04,29.567,
2004-05,29.511,
2004-06,29.467,
2004-07,29.884,
2004-08,29.394,
2004-09,29.488,
2004-10,29.233,
2004-11,27.801,
2004-12,27.309,
2005-01,27.741,
2005-02,27.356,
2005-03,27.446,
2005-04,27.508,
2005-05,27.278,
2005-06,26.999,
2005-07,26.279,
2005-08,26.525,
2005-09,26.430,
2005-10,27.140,
2005-11,27.965,
2005-12,28.648,
2006-01,28.860,
2006-02,29.145,
2006-03,28.952,
2006-04,28.449,
2006-05,28.318,
2006-06,32.462,
2006-07,32.158,
2006-08,32.622,
2006-09,35.045,
2006-10,36.622,
2006-11,40.291,
2006-12,42.322,
2007-01,44.404,
2007-02,45.912,
2007-03,47.067,
2007-04,48.949,
2007-05,49.974,
2007-06,53.509,
2007-07,54.925,
2007-08,55.728,
2007-09,56.323,
2007-10,56.736,
2007-11,56.864,
2007-12,57.794,
2008-01,57.327,
2008-02,57.535,
2008-03,73.995,
2008-04,74.328,
2008-05,74.661,
2008-06,74.860,
2008-07,73.516,
2008-08,73.499,
2008-09,73.482,
2008-10,75.563,
2008-11,75.795,
2008-12,74.507,
2009-01,73.565,
2009-02,74.762,
2009-03,73.358,
2009-04,75.242,
2009-05,73.208,
2009-06,71.269,
2009-07,71.721,
2009-08,70.413,
2009-09,69.121,
2009-10,67.775,
2009-11,67.745,
2009-12,63.642,
2010-01,64.756,
2010-02,64.240,
2010-03,64.119,
2010-04,67.241,
2010-05,46.950,
2010-06,46.307,
2010-07,44.198,
2010-08,43.792,
2010-09,44.368,
2010-10,47.301,
2010-11,47.204,
2010-12,46.695,
2011-01,45.666,
2011-02,43.953,
2011-03,43.492,
2011-04,42.411,
2011-05,42.223,
2011-06,41.521,
2011-07,40.379,
2011-08,39.454,
2011-09,39.278,
2011-10,38.116,
2011-11,38.250,
2011-12,37.669,
2012-01,36.421,
2012-02,33.931,
2012-03,32.235,
2012-04,31.122,
2012-05,30.411,
2012-06,29.298,
2012-07,29.601,
2012-08,28.706,
2012-09,28.220,
2012-10,26.043,
2012-11,26.294,
2012-12,25.841,
2013-01,25.524,
2013-02,25.723,
2013-03,25.760,
2013-04,27.157,
2013-05,27.234,
2013-06,27.564,
2013-07,28.017,
2013-08,27.105,
2013-09,27.441,
2013-10,27.049,
2013-11,27.387,
2013-12,26.837,
2014-01,26.359,
2014-02,26.314,
2014-03,26.653,
2014-04,25.757,
2014-05,27.207,
2014-06,28.093,
2014-07,28.082,
2014-08,26.472,
2014-09,26.363,
2014-10,23.607,
2014-11,24.532,
2014-12,24.750,Provisional value
