"",BBK01.OUL010,BBK01.OUL010_FLAGS
1974-04,3.822,
1974-05,3.912,
1974-06,3.967,
1974-07,4.048,
1974-08,4.149,
1974-09,4.227,
1974-10,4.323,
1974-11,4.545,
1974-12,4.653,
1975-01,4.915,
1975-02,5.249,
1975-03,5.428,
1975-04,5.788,
1975-05,6.038,
1975-06,6.260,
1975-07,6.472,
1975-08,6.912,
1975-09,7.189,
1975-10,7.437,
1975-11,7.582,
1975-12,7.736,
1976-01,8.115,
1976-02,8.427,
1976-03,8.614,
1976-04,8.703,
1976-05,8.787,
1976-06,8.795,
1976-07,8.848,
1976-08,8.944,
1976-09,8.960,
1976-10,9.003,
1976-11,9.073,
1976-12,9.232,
1977-01,9.363,
1977-02,9.583,
1977-03,9.685,
1977-04,9.699,
1977-05,9.734,
1977-06,9.786,
1977-07,9.907,
1977-08,10.094,
1977-09,10.156,
1977-10,10.273,
1977-11,10.406,
1977-12,10.561,
1978-01,10.939,
1978-02,11.178,
1978-03,11.196,
1978-04,11.237,
1978-05,11.255,
1978-06,11.373,
1978-07,11.431,
1978-08,11.569,
1978-09,11.610,
1978-10,11.664,
1978-11,11.820,
1978-12,12.012,
1979-01,12.239,
1979-02,12.371,
1979-03,12.378,
1979-04,12.382,
1979-05,12.443,
1979-06,12.590,
1979-07,12.621,
1979-08,12.616,
1979-09,12.548,
1979-10,12.506,
1979-11,12.521,
1979-12,12.514,
1980-01,12.434,
1980-02,12.379,
1980-03,12.401,
1980-04,12.523,
1980-05,12.577,
1980-06,12.559,
1980-07,12.659,
1980-08,12.779,
1980-09,12.833,
1980-10,12.991,
1980-11,13.201,
1980-12,13.331,
1981-01,13.473,
1981-02,13.762,
1981-03,13.983,
1981-04,14.123,
1981-05,14.285,
1981-06,14.526,
1981-07,14.681,
1981-08,14.909,
1981-09,15.139,
1981-10,15.269,
1981-11,15.405,
1981-12,15.544,
1982-01,15.571,
1982-02,15.643,
1982-03,15.843,
1982-04,15.917,
1982-05,15.957,
1982-06,16.013,
1982-07,16.122,
1982-08,16.339,
1982-09,16.562,
1982-10,17.027,
1982-11,17.251,
1982-12,17.782,
1983-01,18.414,
1983-02,18.738,
1983-03,19.201,
1983-04,19.434,
1983-05,19.792,
1983-06,20.251,
1983-07,20.376,
1983-08,20.616,
1983-09,20.777,
1983-10,20.890,
1983-11,20.991,
1983-12,21.259,
1984-01,21.347,
1984-02,21.591,
1984-03,21.492,
1984-04,21.556,
1984-05,21.593,
1984-06,21.483,
1984-07,21.492,
1984-08,21.722,
1984-09,21.911,
1984-10,22.046,
1984-11,22.296,
1984-12,22.420,
1985-01,22.618,
1985-02,22.673,
1985-03,22.856,
1985-04,22.905,
1985-05,23.157,
1985-06,23.150,
1985-07,23.530,
1985-08,24.033,
1985-09,24.125,
1985-10,24.229,
1985-11,24.503,
1985-12,28.152,
1986-01,28.592,
1986-02,29.122,
1986-03,29.141,
1986-04,29.147,
1986-05,29.190,
1986-06,29.263,
1986-07,29.694,
1986-08,30.127,
1986-09,30.317,
1986-10,30.623,
1986-11,31.020,
1986-12,31.138,
1987-01,32.086,
1987-02,32.794,
1987-03,32.927,
1987-04,33.203,
1987-05,33.625,
1987-06,33.598,
1987-07,33.903,
1987-08,34.325,
1987-09,34.781,
1987-10,35.091,
1987-11,35.445,
1987-12,35.861,
1988-01,36.562,
1988-02,37.174,
1988-03,37.459,
1988-04,37.502,
1988-05,37.852,
1988-06,38.002,
1988-07,37.917,
1988-08,37.881,
1988-09,38.186,
1988-10,38.178,
1988-11,38.299,
1988-12,38.347,
1989-01,38.198,
1989-02,38.164,
1989-03,38.283,
1989-04,38.289,
1989-05,38.497,
1989-06,38.732,
1989-07,38.564,
1989-08,38.324,
1989-09,38.344,
1989-10,38.315,
1989-11,38.631,
1989-12,38.654,
1990-01,38.184,
1990-02,38.736,
1990-03,39.029,
1990-04,38.927,
1990-05,38.934,
1990-06,38.667,
1990-07,38.545,
1990-08,38.731,
1990-09,38.845,
1990-10,39.064,
1990-11,39.336,
1990-12,39.087,
1991-01,38.347,
1991-02,37.898,
1991-03,37.432,
1991-04,37.325,
1991-05,37.219,
1991-06,36.728,
1991-07,36.276,
1991-08,36.355,
1991-09,36.273,
1991-10,36.073,
1991-11,36.060,
1991-12,35.925,
1992-01,35.710,
1992-02,35.102,
1992-03,34.864,
1992-04,34.480,
1992-05,34.413,
1992-06,34.276,
1992-07,34.268,
1992-08,34.501,
1992-09,34.093,
1992-10,33.751,
1992-11,33.442,
1992-12,33.311,
1993-01,33.067,
1993-02,32.822,
1993-03,32.730,
1993-04,32.959,
1993-05,33.319,
1993-06,33.043,
1993-07,33.677,
1993-08,34.381,
1993-09,34.359,
1993-10,34.782,
1993-11,35.539,
1993-12,36.119,
1994-01,36.112,
1994-02,36.202,
1994-03,37.144,
1994-04,37.757,
1994-05,38.451,
1994-06,38.622,
1994-07,39.086,
1994-08,39.492,
1994-09,39.427,
1994-10,39.147,
1994-11,38.970,
1994-12,39.098,
1995-01,38.923,
1995-02,38.999,
1995-03,38.647,
1995-04,38.889,
1995-05,38.978,
1995-06,39.423,
1995-07,39.762,
1995-08,40.819,
1995-09,42.037,
1995-10,42.869,
1995-11,44.304,
1995-12,45.093,
1996-01,46.300,
1996-02,47.964,
1996-03,49.276,
1996-04,50.743,
1996-05,51.936,
1996-06,53.135,
1996-07,53.155,
1996-08,53.542,
1996-09,54.450,
1996-10,55.291,
1996-11,56.546,
1996-12,56.859,
1997-01,57.987,
1997-02,59.542,
1997-03,61.616,
1997-04,62.427,
1997-05,63.496,
1997-06,63.803,
1997-07,65.204,
1997-08,66.238,
1997-09,66.726,
1997-10,66.834,
1997-11,67.298,
1997-12,66.981,
1998-01,66.772,
1998-02,68.949,
1998-03,70.367,
1998-04,71.699,
1998-05,73.109,
1998-06,72.995,
1998-07,73.651,
1998-08,73.907,
1998-09,74.258,
1998-10,74.014,
1998-11,75.021,
1998-12,74.673,
1999-01,75.380,
1999-02,76.045,
1999-03,76.421,
1999-04,77.131,
1999-05,78.357,
1999-06,78.856,
1999-07,79.008,
1999-08,78.603,
1999-09,78.564,
1999-10,77.358,
1999-11,75.367,
1999-12,70.671,
2000-01,72.290,
2000-02,72.786,
2000-03,72.984,
2000-04,72.837,
2000-05,72.538,
2000-06,71.907,
2000-07,72.446,
2000-08,72.361,
2000-09,72.102,
2000-10,71.180,
2000-11,70.555,
2000-12,69.057,
2001-01,68.608,
2001-02,69.088,
2001-03,68.752,
2001-04,69.438,
2001-05,70.085,
2001-06,70.446,
2001-07,70.576,
2001-08,70.261,
2001-09,70.421,
2001-10,70.086,
2001-11,69.729,
2001-12,68.125,
2002-01,69.924,
2002-02,71.493,
2002-03,72.684,
2002-04,73.214,
2002-05,74.046,
2002-06,71.993,
2002-07,70.096,
2002-08,70.123,
2002-09,70.224,
2002-10,69.780,
2002-11,70.835,
2002-12,69.881,
2003-01,70.026,
2003-02,70.249,
2003-03,70.616,
2003-04,71.891,
2003-05,71.686,
2003-06,72.977,
2003-07,74.796,
2003-08,74.928,
2003-09,74.871,
2003-10,74.973,
2003-11,75.082,
2003-12,74.461,
2004-01,75.059,
2004-02,75.736,
2004-03,76.226,
2004-04,77.516,
2004-05,78.914,
2004-06,79.017,
2004-07,78.427,
2004-08,77.311,
2004-09,77.427,
2004-10,76.371,
2004-11,76.296,
2004-12,74.264,
2005-01,73.967,
2005-02,74.615,
2005-03,75.617,
2005-04,75.249,
2005-05,75.485,
2005-06,75.097,
2005-07,74.951,
2005-08,75.251,
2005-09,74.975,
2005-10,74.902,
2005-11,73.953,
2005-12,73.658,
2006-01,73.898,
2006-02,74.058,
2006-03,74.593,
2006-04,74.089,
2006-05,73.156,
2006-06,72.501,
2006-07,72.406,
2006-08,72.232,
2006-09,72.009,
2006-10,71.715,
2006-11,70.950,
2006-12,70.478,
2007-01,69.303,
2007-02,69.099,
2007-03,68.433,
2007-04,70.086,
2007-05,70.307,
2007-06,70.125,
2007-07,69.876,
2007-08,69.069,
2007-09,68.220,
2007-10,67.976,
2007-11,68.073,
2007-12,67.052,
2008-01,66.647,
2008-02,67.267,
2008-03,68.127,
2008-04,68.184,
2008-05,68.626,
2008-06,70.280,
2008-07,70.896,
2008-08,71.403,
2008-09,69.918,
2008-10,69.719,
2008-11,70.857,
2008-12,71.231,
2009-01,74.012,
2009-02,75.728,
2009-03,78.004,
2009-04,79.676,
2009-05,81.686,
2009-06,85.645,
2009-07,87.403,
2009-08,89.144,
2009-09,90.676,
2009-10,92.381,
2009-11,93.485,
2009-12,92.595,
2010-01,92.650,
2010-02,93.399,
2010-03,93.970,
2010-04,93.980,
2010-05,93.179,
2010-06,90.724,
2010-07,87.747,
2010-08,86.925,
2010-09,86.010,
2010-10,84.508,
2010-11,84.250,
2010-12,83.752,
2011-01,82.887,
2011-02,83.196,
2011-03,82.169,
2011-04,81.804,
2011-05,81.612,
2011-06,80.443,
2011-07,80.185,
2011-08,80.019,
2011-09,79.172,
2011-10,79.163,
2011-11,79.093,
2011-12,79.332,
2012-01,79.123,
2012-02,81.267,
2012-03,81.918,
2012-04,81.824,
2012-05,82.108,
2012-06,81.952,
2012-07,81.654,
2012-08,83.072,
2012-09,83.051,
2012-10,82.942,
2012-11,82.820,
2012-12,81.135,
2013-01,80.734,
2013-02,80.638,
2013-03,79.372,
2013-04,79.882,
2013-05,79.703,
2013-06,79.521,
2013-07,78.703,
2013-08,78.848,
2013-09,78.592,
2013-10,77.530,
2013-11,76.939,
2013-12,75.021,
2014-01,74.840,
2014-02,74.733,
2014-03,74.045,
2014-04,73.253,
2014-05,72.381,
2014-06,71.563,
2014-07,71.573,
2014-08,71.988,
2014-09,72.326,
2014-10,72.206,
2014-11,71.870,
2014-12,70.850,Provisional value
