"",BBK01.OU1607,BBK01.OU1607_FLAGS
"",Deposits and borrowing from domestic non-banks (non-MFIs) / Total / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:16:20,
1958-12,8.085,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,8.514,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,9.496,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,9.362,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,9.873,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,10.216,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,10.937,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,10.972,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,12.078,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,11.515,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,13.237,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,13.234,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,14.170,
1965-01,13.593,
1965-02,13.667,
1965-03,13.439,
1965-04,13.711,
1965-05,14.148,
1965-06,14.229,
1965-07,13.680,
1965-08,13.538,
1965-09,13.294,
1965-10,13.649,
1965-11,13.830,
1965-12,14.987,
1966-01,14.353,
1966-02,14.322,
1966-03,13.977,
1966-04,14.468,
1966-05,14.650,
1966-06,15.102,
1966-07,14.807,
1966-08,15.182,
1966-09,15.001,
1966-10,15.454,
1966-11,15.632,
1966-12,16.599,
1967-01,16.328,
1967-02,16.656,
1967-03,16.283,
1967-04,16.870,
1967-05,17.255,
1967-06,17.276,
1967-07,16.891,
1967-08,17.290,
1967-09,17.073,
1967-10,17.860,
1967-11,18.289,
1967-12,19.904,
1968-01,19.534,
1968-02,19.658,
1968-03,19.349,
1968-04,20.157,
1968-05,20.724,
1968-06,20.522,
1968-07,20.623,
1968-08,20.807,
1968-09,21.018,
1968-10,21.911,
1968-11,22.493,
1968-12,23.833,
1969-01,23.192,
1969-02,23.130,
1969-03,22.992,
1969-04,23.415,
1969-05,25.453,
1969-06,24.576,
1969-07,24.361,
1969-08,24.267,
1969-09,25.091,
1969-10,25.355,
1969-11,24.558,
1969-12,25.599,
1970-01,24.225,
1970-02,24.362,
1970-03,24.001,
1970-04,24.566,
1970-05,25.190,
1970-06,25.840,
1970-07,26.047,
1970-08,26.075,
1970-09,25.378,
1970-10,26.034,
1970-11,26.992,
1970-12,28.358,
1971-01,27.378,
1971-02,27.881,
1971-03,27.952,
1971-04,29.017,
1971-05,29.879,
1971-06,29.178,
1971-07,28.768,
1971-08,28.901,
1971-09,29.113,
1971-10,29.809,
1971-11,30.786,
1971-12,32.433,
1972-01,31.329,
1972-02,31.558,
1972-03,30.674,
1972-04,30.966,
1972-05,31.912,
1972-06,32.597,
1972-07,33.411,
1972-08,32.962,
1972-09,32.692,
1972-10,33.387,
1972-11,33.851,
1972-12,36.384,
1973-01,35.684,
1973-02,36.114,
1973-03,35.468,
1973-04,36.369,
1973-05,37.495,
1973-06,36.756,
1973-07,37.345,
1973-08,37.879,
1973-09,38.410,
1973-10,39.752,
1973-11,38.959,
1973-12,40.557,
1974-01,39.307,
1974-02,38.976,
1974-03,38.015,
1974-04,39.320,
1974-05,38.833,
1974-06,37.846,
1974-07,38.044,
1974-08,37.485,
1974-09,37.256,
1974-10,38.017,
1974-11,38.727,
1974-12,42.325,
1975-01,40.104,
1975-02,39.613,
1975-03,38.993,
1975-04,39.457,
1975-05,39.162,
1975-06,40.074,
1975-07,39.897,
1975-08,40.956,
1975-09,41.148,
1975-10,43.268,
1975-11,43.747,
1975-12,48.124,
1976-01,43.565,
1976-02,43.985,
1976-03,43.032,
1976-04,43.471,
1976-05,44.415,
1976-06,45.295,
1976-07,44.334,
1976-08,45.279,
1976-09,45.358,
1976-10,46.645,
1976-11,47.415,
1976-12,49.856,
1977-01,47.170,
1977-02,47.578,
1977-03,46.428,
1977-04,46.630,
1977-05,47.804,
1977-06,47.263,
1977-07,46.510,
1977-08,46.941,
1977-09,47.372,
1977-10,50.138,
1977-11,51.802,
1977-12,54.950,
1978-01,51.284,
1978-02,50.978,
1978-03,49.757,
1978-04,50.943,
1978-05,51.887,
1978-06,51.612,
1978-07,52.098,
1978-08,52.365,
1978-09,52.698,
1978-10,55.796,
1978-11,57.787,
1978-12,60.308,
1979-01,55.269,
1979-02,55.400,
1979-03,54.659,
1979-04,54.704,
1979-05,55.477,
1979-06,55.998,
1979-07,56.630,
1979-08,56.566,
1979-09,56.341,
1979-10,57.559,
1979-11,58.400,
1979-12,63.004,
1980-01,59.039,
1980-02,59.441,
1980-03,57.854,
1980-04,57.361,
1980-05,57.556,
1980-06,57.765,
1980-07,57.202,
1980-08,56.744,
1980-09,56.571,
1980-10,57.453,
1980-11,59.570,
1980-12,62.984,
1981-01,59.637,
1981-02,59.505,
1981-03,58.929,
1981-04,59.970,
1981-05,59.482,
1981-06,60.344,
1981-07,60.028,
1981-08,60.773,
1981-09,60.497,
1981-10,60.728,
1981-11,61.552,
1981-12,64.804,
1982-01,61.805,
1982-02,61.806,
1982-03,61.007,
1982-04,61.009,
1982-05,61.561,
1982-06,61.737,
1982-07,61.159,
1982-08,61.180,
1982-09,60.990,
1982-10,61.681,
1982-11,61.645,
1982-12,65.929,
1983-01,62.329,
1983-02,62.815,
1983-03,60.731,
1983-04,60.513,
1983-05,60.716,
1983-06,60.998,
1983-07,60.187,
1983-08,60.338,
1983-09,60.178,
1983-10,61.333,
1983-11,61.934,
1983-12,65.029,
1984-01,61.673,
1984-02,61.785,
1984-03,59.697,
1984-04,61.356,
1984-05,61.043,
1984-06,61.930,
1984-07,61.322,
1984-08,61.710,
1984-09,61.578,
1984-10,62.986,
1984-11,64.048,
1984-12,67.770,
1985-01,64.263,
1985-02,64.371,
1985-03,63.100,
1985-04,64.384,
1985-05,65.412,
1985-06,65.508,
1985-07,64.956,
1985-08,64.956,
1985-09,66.545,
1985-10,67.063,
1985-11,67.266,
1985-12,72.643,
1986-01,71.039,
1986-02,70.450,
1986-03,68.113,
1986-04,69.013,
1986-05,69.311,
1986-06,71.908,
1986-07,70.472,
1986-08,70.652,
1986-09,71.237,
1986-10,72.681,
1986-11,75.131,
1986-12,77.326,
1987-01,75.804,
1987-02,76.254,
1987-03,74.948,
1987-04,76.112,
1987-05,77.127,
1987-06,78.173,
1987-07,76.766,
1987-08,77.658,
1987-09,76.580,
1987-10,78.690,
1987-11,80.772,
1987-12,83.628,
1988-01,80.242,
1988-02,82.112,
1988-03,79.311,
1988-04,79.890,
1988-05,81.458,
1988-06,81.648,
1988-07,79.795,
1988-08,80.515,
1988-09,81.513,
1988-10,83.259,
1988-11,84.816,
1988-12,87.627,
1989-01,85.258,
1989-02,85.677,
1989-03,84.226,
1989-04,85.776,
1989-05,85.837,
1989-06,86.300,
1989-07,87.690,
1989-08,88.006,
1989-09,87.190,
1989-10,89.636,
1989-11,91.205,
1989-12,98.046,
1990-01,93.600,
1990-02,96.009,
1990-03,93.232,
1990-04,96.701,
1990-05,96.693,
1990-06,97.339,
1990-07,97.249,
1990-08,99.990,
1990-09,101.992,
1990-10,103.735,
1990-11,105.618,
1990-12,112.668,
1991-01,115.691,
1991-02,115.917,
1991-03,114.985,
1991-04,116.390,
1991-05,117.524,
1991-06,117.033,
1991-07,118.890,
1991-08,119.769,
1991-09,121.605,
1991-10,121.644,
1991-11,124.748,
1991-12,132.865,
1992-01,128.244,
1992-02,128.230,
1992-03,126.686,
1992-04,127.644,
1992-05,129.722,
1992-06,130.067,
1992-07,128.630,
1992-08,129.120,
1992-09,133.593,
1992-10,131.878,
1992-11,134.081,
1992-12,136.211,
1993-01,132.041,
1993-02,132.052,
1993-03,130.539,
1993-04,131.357,
1993-05,132.591,
1993-06,133.744,
1993-07,133.315,
1993-08,133.355,
1993-09,132.777,
1993-10,133.319,
1993-11,136.475,
1993-12,148.318,
1994-01,143.230,
1994-02,142.347,
1994-03,139.171,
1994-04,138.888,
1994-05,138.481,
1994-06,137.184,
1994-07,134.807,
1994-08,132.251,
1994-09,131.568,
1994-10,130.852,
1994-11,130.509,
1994-12,133.130,
1995-01,127.022,
1995-02,127.008,
1995-03,125.740,
1995-04,126.461,
1995-05,127.875,
1995-06,127.161,
1995-07,127.664,
1995-08,128.309,
1995-09,128.309,
