"",BBK01.OUD019,BBK01.OUD019_FLAGS
"",Securities (excluding money market paper) issued by foreign banks (MFIs) / Regional banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:47:19,
1986-06,0.446,
1986-07,0.454,
1986-08,0.434,
1986-09,0.452,
1986-10,0.470,
1986-11,0.443,
1986-12,0.464,
1987-01,0.518,
1987-02,0.519,
1987-03,0.537,
1987-04,0.540,
1987-05,0.530,
1987-06,0.569,
1987-07,0.564,
1987-08,0.537,
1987-09,0.528,
1987-10,0.544,
1987-11,0.466,
1987-12,0.435,
1988-01,0.481,
1988-02,0.476,
1988-03,0.591,
1988-04,0.604,
1988-05,0.635,
1988-06,0.588,
1988-07,0.598,
1988-08,0.622,
1988-09,0.618,
1988-10,0.606,
1988-11,0.694,
1988-12,0.698,
1989-01,0.788,
1989-02,0.900,
1989-03,0.947,
1989-04,0.904,
1989-05,0.855,
1989-06,0.916,
1989-07,0.912,
1989-08,0.884,
1989-09,0.861,
1989-10,0.860,
1989-11,0.926,
1989-12,0.837,
1990-01,0.818,
1990-02,0.892,
1990-03,0.920,
1990-04,0.794,
1990-05,0.813,
1990-06,0.806,
1990-07,0.750,
1990-08,0.737,
1990-09,0.715,
1990-10,0.762,
1990-11,0.767,
1990-12,0.802,
1991-01,0.739,
1991-02,0.723,
1991-03,0.699,
1991-04,0.688,
1991-05,0.636,
1991-06,0.732,
1991-07,0.655,
1991-08,0.653,
1991-09,0.644,
1991-10,0.649,
1991-11,0.757,
1991-12,0.842,
1992-01,0.812,
1992-02,0.889,
1992-03,0.673,
1992-04,0.722,
1992-05,0.737,
1992-06,0.800,
1992-07,0.819,
1992-08,0.782,
1992-09,0.784,
1992-10,0.683,
1992-11,0.750,
1992-12,0.819,
1993-01,0.936,
1993-02,1.069,
1993-03,1.002,
1993-04,1.023,
1993-05,1.221,
1993-06,1.215,
1993-07,1.164,
1993-08,1.238,
1993-09,1.394,
1993-10,1.203,
1993-11,1.233,
1993-12,1.939,
1994-01,2.110,
1994-02,1.854,
1994-03,1.898,
1994-04,2.154,
1994-05,1.815,
1994-06,1.763,
1994-07,1.771,
1994-08,1.749,
1994-09,1.580,
1994-10,1.460,
1994-11,1.554,
1994-12,1.508,
1995-01,1.528,
1995-02,1.538,
1995-03,1.543,
1995-04,1.650,
1995-05,1.661,
1995-06,1.738,
1995-07,1.946,
1995-08,2.021,
1995-09,1.773,
1995-10,1.834,
1995-11,1.769,
1995-12,1.539,
1996-01,1.586,
1996-02,1.631,
1996-03,1.435,
1996-04,1.445,
1996-05,1.550,
1996-06,1.569,
1996-07,1.557,
1996-08,1.435,
1996-09,1.394,
1996-10,1.360,
1996-11,1.423,
1996-12,1.417,
1997-01,1.434,
1997-02,1.536,
1997-03,1.723,
1997-04,1.615,
1997-05,1.635,
1997-06,1.491,
1997-07,1.604,
1997-08,1.603,
1997-09,1.637,
1997-10,1.584,
1997-11,1.492,
1997-12,1.474,
1998-01,1.440,
1998-02,1.815,
1998-03,3.384,
1998-04,2.950,
1998-05,2.737,
1998-06,2.807,
1998-07,1.703,
1998-08,1.796,
