"",BBSA1.M.LE.BG64.1100.U6.S_1.Z9.F_3._X.Z01.M.B.SUM.EUR,BBSA1.M.LE.BG64.1100.U6.S_1.Z9.F_3._X.Z01.M.B.SUM.EUR_FLAGS
"","Stock - Holder: Non-financial corporations/Domestic (home or reference area), Issuer: All sectors/Rest of the World, Security: Debt securities",
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-06 11:29:48,
2013-01,25808,
2013-02,26350,
2013-03,26062,
2013-04,25468,
2013-05,25138,
2013-06,25114,
2013-07,25680,
2013-08,25499,
2013-09,26098,
2013-10,26925,
2013-11,27261,
2013-12,26498,
2014-01,28066,
2014-02,28365,
2014-03,28234,
2014-04,28363,
2014-05,27406,
2014-06,27658,
2014-07,27763,
2014-08,28517,
2014-09,27809,
2014-10,28705,
2014-11,27614,
