"",BBK01.QU4160,BBK01.QU4160_FLAGS
"","Foreign branches: Liabilities to non-residents, total / Cayman Islands / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:50:40,
1980-10,.,Value available later
1980-11,.,Value available later
1980-12,3.146,
1981-01,.,Value available later
1981-02,.,Value available later
1981-03,3.010,
1981-04,.,Value available later
1981-05,.,Value available later
1981-06,4.682,
1981-07,.,Value available later
1981-08,.,Value available later
1981-09,3.997,
1981-10,.,Value available later
1981-11,.,Value available later
1981-12,3.251,
1982-01,.,Value available later
1982-02,.,Value available later
1982-03,3.573,
1982-04,.,Value available later
1982-05,.,Value available later
1982-06,3.338,
1982-07,3.580,
1982-08,3.971,
1982-09,3.543,
1982-10,3.601,
1982-11,4.052,
1982-12,3.604,
1983-01,3.337,
1983-02,3.735,
1983-03,4.504,
1983-04,4.204,
1983-05,4.161,
1983-06,4.859,
1983-07,4.553,
1983-08,5.457,
1983-09,4.900,
1983-10,4.298,
1983-11,4.170,
1983-12,4.535,
1984-01,4.407,
1984-02,3.974,
1984-03,4.063,
1984-04,4.435,
1984-05,4.261,
1984-06,4.317,
1984-07,5.182,
1984-08,4.723,
1984-09,5.026,
1984-10,4.547,
1984-11,4.530,
1984-12,4.088,
1985-01,4.545,
1985-02,5.509,
1985-03,4.465,
1985-04,4.956,
1985-05,4.252,
1985-06,4.804,
1985-07,4.266,
1985-08,3.916,
1985-09,3.354,
1985-10,3.393,
1985-11,3.318,
1985-12,3.355,
1986-01,3.561,
1986-02,3.190,
1986-03,3.665,
1986-04,3.451,
1986-05,3.270,
1986-06,2.619,
1986-07,2.615,
1986-08,2.700,
1986-09,3.765,
1986-10,2.877,
1986-11,2.390,
1986-12,3.478,
1987-01,3.708,
1987-02,3.027,
1987-03,3.452,
1987-04,3.075,
1987-05,2.954,
1987-06,2.833,
1987-07,3.037,
1987-08,3.198,
1987-09,3.043,
1987-10,3.070,
1987-11,3.095,
1987-12,3.747,
1988-01,2.693,
1988-02,2.963,
1988-03,2.793,
1988-04,3.253,
1988-05,3.662,
1988-06,3.412,
1988-07,4.297,
1988-08,3.948,
1988-09,3.893,
1988-10,3.764,
1988-11,3.339,
1988-12,4.226,
1989-01,4.708,
1989-02,4.034,
1989-03,4.110,
1989-04,4.169,
1989-05,3.652,
1989-06,3.832,
1989-07,3.580,
1989-08,4.501,
1989-09,3.551,
1989-10,3.189,
1989-11,3.387,
1989-12,3.118,
1990-01,3.114,
1990-02,3.008,
1990-03,3.705,
1990-04,3.696,
1990-05,3.381,
1990-06,3.488,
1990-07,2.859,
1990-08,-,Nothing exists
1990-09,2.689,
1990-10,3.095,
1990-11,3.364,
1990-12,3.815,
1991-01,4.347,
1991-02,4.184,
1991-03,4.648,
1991-04,5.398,
1991-05,4.828,
1991-06,5.912,
1991-07,5.715,
1991-08,5.764,
1991-09,5.771,
1991-10,5.924,
1991-11,5.270,
1991-12,5.861,
1992-01,4.799,
1992-02,4.779,
1992-03,5.826,
1992-04,5.263,
1992-05,4.844,
1992-06,5.268,
1992-07,4.259,
1992-08,3.699,
1992-09,4.811,
1992-10,6.214,
1992-11,6.577,
1992-12,6.586,
1993-01,5.409,
1993-02,6.651,
1993-03,5.471,
1993-04,5.776,
1993-05,5.371,
1993-06,5.505,
1993-07,6.526,
1993-08,6.849,
1993-09,6.269,
1993-10,5.913,
1993-11,6.491,
1993-12,6.326,
1994-01,5.365,
1994-02,5.973,
1994-03,6.584,
1994-04,4.629,
1994-05,5.109,
1994-06,4.661,
1994-07,4.508,
1994-08,5.276,
1994-09,5.691,
1994-10,5.751,
1994-11,5.419,
1994-12,5.225,
1995-01,6.814,
1995-02,5.689,
1995-03,5.532,
1995-04,5.459,
1995-05,4.255,
1995-06,4.710,
1995-07,4.831,
1995-08,5.233,
1995-09,6.273,
1995-10,7.744,
1995-11,9.671,
1995-12,9.145,
1996-01,8.962,
1996-02,9.866,
1996-03,10.305,
1996-04,11.284,
1996-05,10.370,
1996-06,9.141,
1996-07,9.471,
1996-08,8.631,
1996-09,7.961,
1996-10,9.765,
1996-11,12.833,
1996-12,11.915,
1997-01,13.265,
1997-02,14.916,
1997-03,20.552,
1997-04,26.529,
1997-05,17.946,
1997-06,17.758,
1997-07,21.523,
1997-08,21.264,
1997-09,20.750,
1997-10,16.145,
1997-11,22.790,
1997-12,22.336,
1998-01,25.509,
1998-02,20.212,
1998-03,27.701,
1998-04,30.752,
1998-05,32.015,
1998-06,28.670,
1998-07,30.699,
1998-08,36.079,
1998-09,31.968,
1998-10,33.309,
1998-11,35.616,
1998-12,32.625,
1999-01,44.666,
1999-02,36.723,
1999-03,49.198,
1999-04,49.527,
1999-05,49.669,
1999-06,50.376,
1999-07,38.214,
1999-08,46.028,
1999-09,40.701,
1999-10,41.853,
1999-11,51.693,
1999-12,48.344,
2000-01,57.539,
2000-02,58.130,
2000-03,60.506,
2000-04,59.914,
2000-05,57.664,
2000-06,53.776,
2000-07,58.035,
2000-08,48.934,
2000-09,48.144,
2000-10,57.037,
2000-11,63.432,
2000-12,69.527,
2001-01,55.870,
2001-02,48.958,
2001-03,52.848,
2001-04,60.818,
2001-05,67.157,
2001-06,61.076,
2001-07,72.614,
2001-08,70.525,
2001-09,59.845,
2001-10,60.918,
2001-11,70.668,
2001-12,58.732,
2002-01,67.439,
2002-02,55.896,
2002-03,58.502,
2002-04,58.457,
2002-05,54.520,
2002-06,63.704,
2002-07,50.041,
2002-08,47.289,
2002-09,45.915,
2002-10,45.546,
2002-11,43.513,
2002-12,42.598,
2003-01,41.570,
2003-02,33.727,
2003-03,38.730,
2003-04,32.857,
2003-05,35.922,
2003-06,44.242,
2003-07,40.677,
2003-08,36.704,
2003-09,40.494,
2003-10,37.182,
2003-11,32.913,
2003-12,37.971,
2004-01,39.926,
2004-02,47.924,
2004-03,48.576,
2004-04,56.198,
2004-05,53.098,
2004-06,52.714,
2004-07,53.474,
2004-08,56.960,
2004-09,60.952,
2004-10,60.460,
2004-11,65.829,
2004-12,58.039,
2005-01,66.450,
2005-02,71.234,
2005-03,66.408,
2005-04,61.399,
2005-05,65.771,
2005-06,67.729,
2005-07,62.328,
2005-08,60.171,
2005-09,62.854,
2005-10,64.002,
2005-11,72.207,
2005-12,74.740,
2006-01,69.071,
2006-02,67.653,
2006-03,75.462,
2006-04,68.850,
2006-05,75.723,
2006-06,76.841,
2006-07,89.793,
2006-08,97.849,
2006-09,96.809,
2006-10,108.795,
2006-11,96.253,
2006-12,111.536,
2007-01,98.743,
2007-02,109.737,
2007-03,95.048,
2007-04,104.533,
2007-05,106.076,
2007-06,110.151,
2007-07,105.984,
2007-08,123.092,
2007-09,125.998,
2007-10,119.874,
2007-11,124.059,
2007-12,141.921,
2008-01,136.188,
2008-02,120.534,
2008-03,127.361,
2008-04,110.956,
2008-05,104.742,
2008-06,105.101,
2008-07,97.280,
2008-08,93.877,
2008-09,101.845,
2008-10,121.586,
2008-11,113.012,
2008-12,91.249,
2009-01,93.859,
2009-02,90.048,
2009-03,79.144,
2009-04,94.665,
2009-05,85.744,
2009-06,86.078,
2009-07,67.802,
2009-08,72.960,
2009-09,72.504,
2009-10,64.419,
2009-11,60.688,
2009-12,61.603,
2010-01,69.823,
2010-02,73.669,
2010-03,65.225,
2010-04,94.464,
2010-05,93.352,
2010-06,95.116,
2010-07,67.397,
2010-08,74.844,
2010-09,66.455,
2010-10,72.802,
2010-11,74.574,
2010-12,55.430,
2011-01,57.015,
2011-02,55.552,
2011-03,48.819,
2011-04,51.984,
2011-05,58.530,
2011-06,57.503,
2011-07,50.513,
2011-08,69.485,
2011-09,82.441,
2011-10,71.569,
2011-11,69.042,
2011-12,88.558,
2012-01,86.437,
2012-02,102.516,
2012-03,66.191,
2012-04,74.275,
2012-05,74.304,
2012-06,61.766,
2012-07,61.522,
2012-08,66.367,
2012-09,77.541,
2012-10,74.942,
2012-11,77.587,
2012-12,88.998,
2013-01,90.409,
2013-02,86.062,
2013-03,87.102,
2013-04,89.012,
2013-05,91.092,
2013-06,84.477,
2013-07,94.044,
2013-08,86.597,
2013-09,53.634,
2013-10,72.583,
2013-11,73.907,
2013-12,56.576,
2014-01,68.374,
2014-02,70.319,
2014-03,49.744,
2014-04,56.926,
2014-05,60.244,
2014-06,66.210,
2014-07,88.418,
2014-08,87.978,
2014-09,74.066,
2014-10,96.019,
2014-11,106.031,
