"",BBK01.QUV861,BBK01.QUV861_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Vietnam / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:27:53,
2001-12,0.132,
2002-01,0.132,
2002-02,0.133,
2002-03,0.135,
2002-04,0.136,
2002-05,0.136,
2002-06,0.133,
2002-07,0.133,
2002-08,0.134,
2002-09,0.136,
2002-10,0.138,
2002-11,0.139,
2002-12,0.140,
2003-01,0.132,
2003-02,0.130,
2003-03,0.131,
2003-04,0.134,
2003-05,0.133,
2003-06,0.135,
2003-07,0.134,
2003-08,0.134,
2003-09,0.133,
2003-10,0.134,
2003-11,0.136,
2003-12,0.135,
2004-01,0.125,
2004-02,0.125,
2004-03,0.126,
2004-04,0.126,
2004-05,0.126,
2004-06,0.127,
2004-07,0.127,
2004-08,0.127,
2004-09,0.126,
2004-10,0.126,
2004-11,0.126,
2004-12,0.145,
2005-01,0.145,
2005-02,0.145,
2005-03,0.146,
2005-04,0.146,
2005-05,0.147,
2005-06,0.147,
2005-07,0.146,
2005-08,0.154,
2005-09,0.163,
2005-10,0.163,
2005-11,0.163,
2005-12,0.165,
2006-01,0.165,
2006-02,0.164,
2006-03,0.164,
2006-04,0.163,
2006-05,0.163,
2006-06,0.164,
2006-07,0.162,
2006-08,0.165,
2006-09,0.165,
2006-10,0.165,
2006-11,0.165,
2006-12,0.174,
2007-01,0.173,
2007-02,0.179,
2007-03,0.181,
2007-04,0.183,
2007-05,0.184,
2007-06,0.185,
2007-07,0.184,
2007-08,0.187,
2007-09,0.195,
2007-10,0.202,
2007-11,0.203,
2007-12,0.202,
2008-01,0.204,
2008-02,0.206,
2008-03,0.208,
2008-04,0.211,
2008-05,0.211,
2008-06,0.215,
2008-07,0.214,
2008-08,0.218,
2008-09,0.218,
2008-10,0.234,
2008-11,0.237,
2008-12,0.241,
2009-01,0.239,
2009-02,0.242,
2009-03,0.245,
2009-04,0.326,
2009-05,0.319,
2009-06,0.349,
2009-07,0.349,
2009-08,0.186,
2009-09,0.183,
2009-10,0.183,
2009-11,0.187,
2009-12,0.187,
2010-01,0.207,
2010-02,0.217,
2010-03,0.222,
2010-04,0.222,
2010-05,0.235,
2010-06,0.228,
2010-07,0.220,
2010-08,0.225,
2010-09,0.216,
2010-10,0.213,
2010-11,0.220,
2010-12,0.354,
2011-01,0.366,
2011-02,0.365,
2011-03,0.363,
2011-04,0.376,
2011-05,0.386,
2011-06,0.400,
2011-07,0.399,
2011-08,0.402,
2011-09,0.415,
2011-10,0.419,
2011-11,0.435,
2011-12,0.438,
2012-01,0.432,
2012-02,0.424,
2012-03,0.427,
2012-04,0.449,
2012-05,0.465,
2012-06,0.447,
2012-07,0.449,
2012-08,0.453,
2012-09,0.436,
2012-10,0.435,
2012-11,0.437,
2012-12,0.413,
2013-01,0.404,
2013-02,0.408,
2013-03,0.416,
2013-04,0.415,
2013-05,0.503,
2013-06,0.514,
2013-07,0.511,
2013-08,0.515,
2013-09,0.511,
2013-10,0.515,
2013-11,0.520,
2013-12,0.498,
2014-01,0.517,
2014-02,0.516,
2014-03,0.524,
2014-04,0.535,
2014-05,0.549,
2014-06,0.528,
2014-07,0.535,
2014-08,0.545,
2014-09,0.558,
2014-10,0.565,
2014-11,0.565,
2014-12,0.545,
