"",BBK01.RU5827,BBK01.RU5827_FLAGS
1995-11,0.147,
1995-12,0.094,
1996-01,0.207,
1996-02,0.249,
1996-03,0.218,
1996-04,0.320,
1996-05,0.268,
1996-06,0.321,
1996-07,0.236,
1996-08,0.258,
1996-09,0.354,
1996-10,0.394,
1996-11,0.581,
1996-12,0.674,
1997-01,0.689,
1997-02,0.724,
1997-03,0.781,
1997-04,0.518,
1997-05,0.410,
1997-06,0.426,
1997-07,0.267,
1997-08,0.292,
1997-09,0.424,
1997-10,0.397,
1997-11,0.467,
1997-12,0.645,
1998-01,0.712,
1998-02,0.810,
1998-03,0.886,
1998-04,0.846,
1998-05,0.844,
1998-06,0.915,
1998-07,0.613,
1998-08,0.544,
1998-09,0.516,
1998-10,0.391,
1998-11,0.307,
1998-12,0.265,
1999-01,0.289,
1999-02,0.392,
1999-03,0.361,
1999-04,0.383,
1999-05,0.383,
1999-06,0.401,
1999-07,0.380,
1999-08,0.361,
1999-09,0.517,
1999-10,0.358,
1999-11,0.370,
1999-12,0.161,
2000-01,0.394,
2000-02,0.410,
2000-03,0.421,
2000-04,0.410,
2000-05,0.409,
2000-06,0.393,
2000-07,0.390,
2000-08,0.378,
2000-09,0.382,
2000-10,0.413,
2000-11,0.393,
2000-12,0.368,
2001-01,0.342,
2001-02,0.397,
2001-03,0.363,
2001-04,0.360,
2001-05,0.315,
2001-06,0.518,
2001-07,0.430,
2001-08,0.459,
2001-09,0.320,
2001-10,0.374,
2001-11,0.431,
2001-12,0.170,
2002-01,0.132,
2002-02,0.115,
2002-03,0.078,
2002-04,0.078,
2002-05,0.120,
2002-06,0.138,
2002-07,0.097,
2002-08,0.166,
2002-09,0.201,
2002-10,0.182,
2002-11,0.117,
2002-12,0.122,
2003-01,0.118,
2003-02,0.089,
2003-03,0.146,
2003-04,0.379,
2003-05,0.321,
2003-06,0.235,
2003-07,0.312,
2003-08,0.195,
2003-09,0.464,
2003-10,0.389,
2003-11,0.579,
2003-12,0.210,
2004-01,0.350,
2004-02,0.371,
2004-03,0.407,
2004-04,0.344,
2004-05,0.384,
2004-06,0.383,
2004-07,0.410,
2004-08,0.497,
2004-09,0.570,
2004-10,0.402,
2004-11,0.428,
2004-12,0.576,
2005-01,0.724,
2005-02,0.630,
2005-03,0.668,
2005-04,0.749,
2005-05,0.699,
2005-06,0.754,
2005-07,0.900,
2005-08,0.928,
2005-09,0.968,
2005-10,0.827,
2005-11,0.796,
2005-12,0.679,
2006-01,0.822,
2006-02,0.740,
2006-03,0.657,
2006-04,0.792,
2006-05,0.627,
2006-06,0.645,
2006-07,0.604,
2006-08,0.528,
2006-09,0.493,
2006-10,0.591,
2006-11,0.565,
2006-12,0.507,
2007-01,0.512,
2007-02,0.675,
2007-03,0.574,
2007-04,0.568,
2007-05,0.859,
2007-06,0.798,
2007-07,0.693,
2007-08,0.562,
2007-09,0.576,
2007-10,0.950,
2007-11,0.711,
2007-12,0.708,
2008-01,0.178,
2008-02,0.128,
2008-03,0.253,
2008-04,0.122,
2008-05,0.097,
2008-06,0.252,
2008-07,0.107,
2008-08,0.115,
2008-09,0.224,
2008-10,0.149,
2008-11,0.127,
2008-12,0.294,
2009-01,0.180,
2009-02,0.323,
2009-03,0.216,
2009-04,0.268,
2009-05,0.350,
2009-06,0.165,
2009-07,0.114,
2009-08,0.143,
2009-09,0.175,
2009-10,0.190,
2009-11,0.223,
2009-12,0.128,
2010-01,0.239,
2010-02,0.921,
2010-03,0.198,
2010-04,0.338,
2010-05,0.350,
2010-06,0.419,
2010-07,0.354,
2010-08,0.701,
2010-09,0.580,
2010-10,0.399,
2010-11,0.310,
2010-12,0.454,
2011-01,0.312,
2011-02,0.277,
2011-03,0.314,
2011-04,0.264,
2011-05,0.265,
2011-06,0.225,
2011-07,0.225,
2011-08,0.276,
2011-09,0.235,
2011-10,0.293,
2011-11,0.267,
2011-12,0.310,
2012-01,0.230,
2012-02,0.267,
2012-03,0.438,
2012-04,0.289,
2012-05,0.333,
2012-06,0.473,
2012-07,0.877,
2012-08,0.622,
2012-09,1.209,
2012-10,0.575,
2012-11,0.850,
2012-12,0.351,
2013-01,0.410,
2013-02,0.414,
2013-03,0.421,
2013-04,0.494,
2013-05,0.568,
2013-06,0.462,
2013-07,0.364,
2013-08,0.527,
2013-09,0.455,
2013-10,0.679,
2013-11,0.408,
2013-12,0.372,
2014-01,0.561,
2014-02,0.369,
2014-03,0.315,
2014-04,0.346,
2014-05,0.569,
2014-06,0.417,
2014-07,0.399,
2014-08,0.567,
2014-09,0.576,
2014-10,0.369,
2014-11,0.495,
2014-12,0.313,
