"",BBK01.QU2376,BBK01.QU2376_FLAGS
"",Banks in Germany: Short-term liabilities to foreign banks / Algeria / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:16:17,
1975-12,0.061,
1976-01,0.109,
1976-02,0.079,
1976-03,0.108,
1976-04,0.077,
1976-05,0.093,
1976-06,0.087,
1976-07,0.125,
1976-08,0.138,
1976-09,0.157,
1976-10,0.183,
1976-11,0.138,
1976-12,0.126,
1977-01,0.093,
1977-02,0.140,
1977-03,0.153,
1977-04,0.183,
1977-05,0.092,
1977-06,0.087,
1977-07,0.084,
1977-08,0.094,
1977-09,0.099,
1977-10,0.093,
1977-11,0.054,
1977-12,0.071,
1978-01,0.053,
1978-02,0.029,
1978-03,0.030,
1978-04,0.027,
1978-05,0.052,
1978-06,0.046,
1978-07,0.042,
1978-08,0.043,
1978-09,0.038,
1978-10,0.039,
1978-11,0.048,
1978-12,0.052,
1979-01,0.037,
1979-02,0.036,
1979-03,0.039,
1979-04,0.035,
1979-05,0.023,
1979-06,0.021,
1979-07,0.017,
1979-08,0.017,
1979-09,0.015,
1979-10,0.026,
1979-11,0.018,
1979-12,0.020,
1980-01,0.021,
1980-02,0.028,
1980-03,0.064,
1980-04,0.056,
1980-05,0.077,
1980-06,0.054,
1980-07,0.049,
1980-08,0.049,
1980-09,0.053,
1980-10,0.081,
1980-11,0.073,
1980-12,0.050,
1981-01,0.050,
1981-02,0.046,
1981-03,0.036,
1981-04,0.036,
1981-05,0.028,
1981-06,0.037,
1981-07,0.028,
1981-08,0.050,
1981-09,0.073,
1981-10,0.083,
1981-11,0.092,
1981-12,0.088,
1982-01,0.028,
1982-02,0.025,
1982-03,0.027,
1982-04,0.026,
1982-05,0.024,
1982-06,0.017,
1982-07,0.020,
1982-08,0.014,
1982-09,0.021,
1982-10,0.033,
1982-11,0.021,
1982-12,0.026,
1983-01,0.030,
1983-02,0.052,
1983-03,0.033,
1983-04,0.028,
1983-05,0.018,
1983-06,0.031,
1983-07,0.024,
1983-08,0.022,
1983-09,0.025,
1983-10,0.026,
1983-11,0.016,
1983-12,0.032,
1984-01,0.022,
1984-02,0.012,
1984-03,0.036,
1984-04,0.031,
1984-05,0.060,
1984-06,0.066,
1984-07,0.017,
1984-08,0.021,
1984-09,0.039,
1984-10,0.019,
1984-11,0.027,
1984-12,0.014,
1985-01,0.016,
1985-02,0.043,
1985-03,0.029,
1985-04,0.031,
1985-05,0.075,
1985-06,0.104,
1985-07,0.043,
1985-08,0.033,
1985-09,0.062,
1985-10,0.044,
1985-11,0.030,
1985-12,0.020,
1986-01,0.039,
1986-02,0.025,
1986-03,0.016,
1986-04,0.012,
1986-05,0.029,
1986-06,0.025,
1986-07,0.009,
1986-08,0.009,
1986-09,.,No value available
1986-10,.,No value available
1986-11,.,No value available
1986-12,.,No value available
1987-01,.,No value available
1987-02,.,No value available
1987-03,.,No value available
1987-04,.,No value available
1987-05,.,No value available
1987-06,.,No value available
1987-07,.,No value available
1987-08,.,No value available
1987-09,.,No value available
1987-10,.,No value available
1987-11,.,No value available
1987-12,.,No value available
1988-01,.,No value available
1988-02,.,No value available
1988-03,.,No value available
1988-04,.,No value available
1988-05,.,No value available
1988-06,.,No value available
1988-07,.,No value available
1988-08,.,No value available
1988-09,0.011,
1988-10,0.027,
1988-11,0.007,
1988-12,0.028,
1989-01,0.010,
1989-02,0.016,
1989-03,0.019,
1989-04,0.013,
1989-05,0.016,
1989-06,0.026,
1989-07,0.017,
1989-08,0.011,
1989-09,0.016,
1989-10,0.009,
1989-11,0.018,
1989-12,0.026,
1990-01,0.015,
1990-02,0.018,
1990-03,0.015,
1990-04,0.017,
1990-05,0.010,
1990-06,0.015,
1990-07,0.013,
1990-08,0.010,
1990-09,0.024,
1990-10,0.017,
1990-11,0.027,
1990-12,0.024,
1991-01,0.032,
1991-02,0.031,
1991-03,0.029,
1991-04,0.031,
1991-05,0.021,
1991-06,0.015,
1991-07,0.016,
1991-08,0.031,
1991-09,.,No value available
1991-10,.,No value available
1991-11,.,No value available
1991-12,0.064,
1992-01,0.173,
1992-02,0.134,
1992-03,0.175,
1992-04,0.175,
1992-05,0.088,
1992-06,0.152,
1992-07,0.092,
1992-08,0.065,
1992-09,.,No value available
1992-10,.,No value available
1992-11,.,No value available
1992-12,0.077,
1993-01,0.020,
1993-02,0.019,
1993-03,0.028,
1993-04,0.101,
1993-05,0.030,
1993-06,0.031,
1993-07,0.040,
1993-08,0.051,
1993-09,0.046,
1993-10,0.022,
1993-11,0.037,
1993-12,0.051,
1994-01,0.066,
1994-02,0.066,
1994-03,.,No value available
1994-04,.,No value available
1994-05,.,No value available
1994-06,0.136,
1994-07,0.170,
1994-08,0.121,
1994-09,0.154,
1994-10,0.134,
1994-11,0.126,
1994-12,.,No value available
1995-01,0.129,
1995-02,.,No value available
1995-03,.,No value available
1995-04,.,No value available
1995-05,.,No value available
1995-06,.,No value available
1995-07,.,No value available
1995-08,.,No value available
1995-09,.,No value available
1995-10,.,No value available
1995-11,.,No value available
1995-12,.,No value available
1996-01,.,No value available
1996-02,.,No value available
1996-03,0.118,
1996-04,0.126,
1996-05,0.132,
1996-06,0.143,
1996-07,0.142,
1996-08,0.142,
1996-09,0.171,
1996-10,0.151,
1996-11,0.154,
1996-12,.,No value available
1997-01,.,No value available
1997-02,.,No value available
1997-03,0.162,
1997-04,0.165,
1997-05,0.681,
1997-06,0.704,
1997-07,0.985,
1997-08,1.161,
1997-09,1.217,
1997-10,1.353,
1997-11,1.321,
1997-12,1.230,
1998-01,1.379,
1998-02,1.423,
1998-03,1.313,
1998-04,1.291,
1998-05,1.148,
1998-06,1.215,
1998-07,1.234,
1998-08,1.210,
1998-09,1.093,
1998-10,0.943,
1998-11,1.000,
1998-12,0.874,
1999-01,0.746,
1999-02,0.602,
1999-03,0.673,
1999-04,0.881,
1999-05,1.003,
1999-06,0.920,
1999-07,0.849,
1999-08,0.919,
1999-09,0.933,
1999-10,0.857,
1999-11,0.904,
1999-12,0.772,
2000-01,1.148,
2000-02,1.142,
2000-03,1.195,
2000-04,1.182,
2000-05,1.264,
2000-06,1.258,
2000-07,1.246,
2000-08,1.354,
2000-09,.,No value available
2000-10,1.410,
2000-11,1.440,
2000-12,.,No value available
2001-01,.,No value available
2001-02,.,No value available
2001-03,1.388,
2001-04,1.431,
2001-05,1.304,
2001-06,1.309,
2001-07,1.380,
2001-08,1.458,
2001-09,.,No value available
2001-10,1.315,
2001-11,1.268,
2001-12,.,No value available
2002-01,1.513,
2002-02,.,No value available
2002-03,.,No value available
2002-04,.,No value available
2002-05,.,No value available
2002-06,.,No value available
2002-07,.,No value available
2002-08,1.298,
2002-09,1.237,
2002-10,1.157,
2002-11,1.109,
2002-12,1.083,
2003-01,1.042,
2003-02,1.063,
2003-03,1.018,
2003-04,1.057,
2003-05,0.930,
2003-06,0.848,
2003-07,0.951,
2003-08,0.939,
2003-09,0.958,
2003-10,0.914,
2003-11,0.943,
2003-12,0.718,
2004-01,0.804,
2004-02,0.800,
2004-03,0.686,
2004-04,0.854,
2004-05,0.870,
2004-06,0.813,
2004-07,0.815,
2004-08,0.832,
2004-09,0.499,
2004-10,0.836,
2004-11,0.473,
2004-12,0.402,
2005-01,0.560,
2005-02,0.378,
2005-03,0.193,
2005-04,0.393,
2005-05,0.389,
2005-06,0.318,
2005-07,0.428,
2005-08,0.457,
2005-09,0.264,
2005-10,0.186,
2005-11,0.299,
2005-12,0.545,
2006-01,0.451,
2006-02,0.391,
2006-03,0.597,
2006-04,0.784,
2006-05,0.653,
2006-06,0.590,
2006-07,0.760,
2006-08,0.580,
2006-09,0.454,
2006-10,0.340,
2006-11,0.584,
2006-12,1.463,
2007-01,1.500,
2007-02,1.517,
2007-03,1.432,
2007-04,1.639,
2007-05,1.182,
2007-06,1.545,
2007-07,1.337,
2007-08,1.609,
2007-09,1.595,
2007-10,1.405,
2007-11,1.279,
2007-12,1.396,
2008-01,1.436,
2008-02,1.208,
2008-03,1.463,
2008-04,1.418,
2008-05,1.433,
2008-06,1.397,
2008-07,1.026,
2008-08,1.011,
2008-09,0.732,
2008-10,0.623,
2008-11,0.428,
2008-12,0.508,
2009-01,0.291,
2009-02,0.141,
2009-03,0.362,
2009-04,0.499,
2009-05,0.130,
2009-06,0.259,
2009-07,0.265,
2009-08,0.253,
2009-09,0.242,
2009-10,0.240,
2009-11,0.211,
2009-12,0.273,
2010-01,0.217,
2010-02,0.225,
2010-03,0.231,
2010-04,0.249,
2010-05,0.305,
2010-06,0.341,
2010-07,0.230,
2010-08,0.318,
2010-09,0.283,
2010-10,0.317,
2010-11,0.224,
2010-12,0.289,
2011-01,0.246,
2011-02,0.312,
2011-03,0.193,
2011-04,0.150,
2011-05,0.252,
2011-06,0.230,
2011-07,0.194,
2011-08,0.173,
2011-09,0.256,
2011-10,0.197,
2011-11,0.220,
2011-12,0.230,
2012-01,0.280,
2012-02,0.222,
2012-03,0.253,
2012-04,0.221,
2012-05,0.191,
2012-06,0.248,
2012-07,0.254,
2012-08,0.329,
2012-09,0.230,
2012-10,0.278,
2012-11,0.254,
2012-12,0.147,
2013-01,0.286,
2013-02,0.252,
2013-03,0.244,
2013-04,0.224,
2013-05,0.295,
2013-06,0.225,
2013-07,0.277,
2013-08,0.230,
2013-09,0.242,
2013-10,0.276,
2013-11,0.222,
2013-12,0.151,
2014-01,0.190,
2014-02,0.187,
2014-03,0.188,
2014-04,0.150,
2014-05,0.187,
2014-06,0.213,
2014-07,0.227,
2014-08,0.313,
2014-09,0.252,
2014-10,0.265,
2014-11,0.260,
2014-12,0.196,
