"",BBK01.RU5798,BBK01.RU5798_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Morocco / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:17:43,
1982-06,0.015,
1982-07,0.012,
1982-08,0.012,
1982-09,0.015,
1982-10,0.018,
1982-11,0.017,
1982-12,0.016,
1983-01,0.015,
1983-02,0.017,
1983-03,0.015,
1983-04,0.016,
1983-05,0.017,
1983-06,0.015,
1983-07,0.015,
1983-08,0.015,
1983-09,0.013,
1983-10,0.013,
1983-11,0.015,
1983-12,0.021,
1984-01,0.016,
1984-02,0.014,
1984-03,0.015,
1984-04,0.023,
1984-05,0.019,
1984-06,0.019,
1984-07,0.018,
1984-08,0.014,
1984-09,0.018,
1984-10,0.017,
1984-11,0.014,
1984-12,0.016,
1985-01,0.019,
1985-02,0.017,
1985-03,0.018,
1985-04,0.018,
1985-05,0.016,
1985-06,0.016,
1985-07,0.014,
1985-08,0.018,
1985-09,0.016,
1985-10,0.015,
1985-11,0.032,
1985-12,0.016,
1986-01,0.016,
1986-02,0.013,
1986-03,0.016,
1986-04,0.015,
1986-05,0.016,
1986-06,0.018,
1986-07,0.016,
1986-08,0.013,
1986-09,0.014,
1986-10,0.019,
1986-11,0.018,
1986-12,0.021,
1987-01,0.021,
1987-02,0.018,
1987-03,0.022,
1987-04,0.018,
1987-05,0.016,
1987-06,0.020,
1987-07,0.018,
1987-08,0.015,
1987-09,0.019,
1987-10,0.017,
1987-11,0.016,
1987-12,0.014,
1988-01,0.027,
1988-02,0.018,
1988-03,0.020,
1988-04,0.021,
1988-05,0.020,
1988-06,0.025,
1988-07,0.022,
1988-08,0.019,
1988-09,0.022,
1988-10,0.028,
1988-11,0.025,
1988-12,0.031,
1989-01,0.022,
1989-02,0.040,
1989-03,0.030,
1989-04,0.037,
1989-05,0.028,
1989-06,0.020,
1989-07,0.015,
1989-08,0.017,
1989-09,0.016,
1989-10,0.049,
1989-11,0.036,
1989-12,0.029,
1990-01,0.034,
1990-02,0.038,
1990-03,0.037,
1990-04,0.040,
1990-05,0.041,
1990-06,0.040,
1990-07,0.043,
1990-08,0.043,
1990-09,0.071,
1990-10,0.083,
1990-11,0.103,
1990-12,0.097,
1991-01,0.089,
1991-02,0.088,
1991-03,0.092,
1991-04,0.099,
1991-05,0.080,
1991-06,0.094,
1991-07,0.132,
1991-08,0.141,
1991-09,0.149,
1991-10,0.153,
1991-11,0.146,
1991-12,0.109,
1992-01,0.123,
1992-02,0.223,
1992-03,0.273,
1992-04,0.161,
1992-05,0.188,
1992-06,0.155,
1992-07,0.155,
1992-08,0.123,
1992-09,0.223,
1992-10,0.280,
1992-11,0.370,
1992-12,0.404,
1993-01,0.370,
1993-02,0.359,
1993-03,0.259,
1993-04,0.361,
1993-05,0.311,
1993-06,0.410,
1993-07,0.445,
1993-08,0.429,
1993-09,0.461,
1993-10,0.488,
1993-11,0.460,
1993-12,0.432,
1994-01,0.530,
1994-02,0.484,
1994-03,0.521,
1994-04,0.545,
1994-05,0.450,
1994-06,0.514,
1994-07,0.562,
1994-08,0.499,
1994-09,0.355,
1994-10,0.329,
1994-11,0.291,
1994-12,0.258,
1995-01,0.318,
1995-02,0.243,
1995-03,0.243,
1995-04,0.236,
1995-05,0.207,
1995-06,0.168,
1995-07,0.173,
1995-08,0.260,
1995-09,0.270,
1995-10,0.213,
1995-11,0.264,
1995-12,0.205,
1996-01,0.280,
1996-02,0.216,
1996-03,0.203,
1996-04,0.229,
1996-05,0.216,
1996-06,0.245,
1996-07,0.265,
1996-08,0.205,
1996-09,0.216,
1996-10,0.212,
1996-11,0.177,
1996-12,0.217,
1997-01,0.183,
1997-02,0.266,
1997-03,0.163,
1997-04,0.277,
1997-05,0.251,
1997-06,0.334,
1997-07,0.256,
1997-08,0.174,
1997-09,0.361,
1997-10,0.279,
1997-11,0.337,
1997-12,0.330,
1998-01,0.304,
1998-02,0.323,
1998-03,0.301,
1998-04,0.263,
1998-05,0.211,
1998-06,0.344,
1998-07,0.269,
1998-08,0.319,
1998-09,0.242,
1998-10,0.307,
1998-11,0.274,
1998-12,0.453,
1999-01,0.422,
1999-02,0.540,
1999-03,0.516,
1999-04,0.523,
1999-05,0.504,
1999-06,0.532,
1999-07,0.564,
1999-08,0.702,
1999-09,0.595,
1999-10,0.528,
1999-11,0.482,
1999-12,0.508,
2000-01,0.455,
2000-02,0.582,
2000-03,0.593,
2000-04,0.602,
2000-05,0.549,
2000-06,0.531,
2000-07,0.432,
2000-08,0.456,
2000-09,0.541,
2000-10,0.556,
2000-11,0.440,
2000-12,0.722,
2001-01,0.617,
2001-02,0.941,
2001-03,0.758,
2001-04,0.834,
2001-05,0.907,
2001-06,0.885,
2001-07,0.765,
2001-08,0.869,
2001-09,0.685,
2001-10,0.761,
2001-11,0.677,
2001-12,0.726,
2002-01,0.630,
2002-02,0.686,
2002-03,0.668,
2002-04,0.704,
2002-05,0.630,
2002-06,0.795,
2002-07,0.974,
2002-08,0.833,
2002-09,0.604,
2002-10,0.649,
2002-11,0.528,
2002-12,0.438,
2003-01,0.398,
2003-02,0.361,
2003-03,0.158,
2003-04,0.075,
2003-05,0.058,
2003-06,0.103,
2003-07,0.376,
2003-08,0.223,
2003-09,0.466,
2003-10,0.422,
2003-11,0.408,
2003-12,0.402,
2004-01,0.342,
2004-02,0.308,
2004-03,0.442,
2004-04,0.093,
2004-05,0.358,
2004-06,0.482,
2004-07,0.198,
2004-08,0.493,
2004-09,0.402,
2004-10,0.387,
2004-11,0.245,
2004-12,0.597,
2005-01,0.420,
2005-02,0.378,
2005-03,0.450,
2005-04,0.439,
2005-05,0.673,
2005-06,0.419,
2005-07,0.368,
2005-08,0.405,
2005-09,0.343,
2005-10,0.519,
2005-11,0.700,
2005-12,0.580,
2006-01,0.597,
2006-02,0.570,
2006-03,0.592,
2006-04,0.428,
2006-05,0.550,
2006-06,0.469,
2006-07,0.466,
2006-08,0.947,
2006-09,0.669,
2006-10,0.642,
2006-11,0.630,
2006-12,1.063,
2007-01,0.590,
2007-02,0.473,
2007-03,0.634,
2007-04,0.546,
2007-05,0.756,
2007-06,0.689,
2007-07,0.653,
2007-08,0.883,
2007-09,0.913,
2007-10,0.564,
2007-11,0.492,
2007-12,0.256,
2008-01,0.444,
2008-02,0.280,
2008-03,0.511,
2008-04,0.375,
2008-05,0.871,
2008-06,0.526,
2008-07,0.814,
2008-08,0.536,
2008-09,0.456,
2008-10,0.249,
2008-11,0.133,
2008-12,0.135,
2009-01,0.134,
2009-02,0.069,
2009-03,0.089,
2009-04,0.082,
2009-05,0.105,
2009-06,0.189,
2009-07,0.136,
2009-08,0.325,
2009-09,0.510,
2009-10,0.499,
2009-11,0.303,
2009-12,0.357,
2010-01,0.392,
2010-02,0.496,
2010-03,0.218,
2010-04,0.131,
2010-05,0.249,
2010-06,0.328,
2010-07,0.293,
2010-08,0.259,
2010-09,0.390,
2010-10,0.301,
2010-11,0.271,
2010-12,0.353,
2011-01,0.238,
2011-02,0.221,
2011-03,0.401,
2011-04,0.120,
2011-05,0.288,
2011-06,0.216,
2011-07,0.265,
2011-08,0.277,
2011-09,0.368,
2011-10,0.444,
2011-11,0.374,
2011-12,0.108,
2012-01,0.202,
2012-02,0.111,
2012-03,0.201,
2012-04,0.354,
2012-05,0.111,
2012-06,0.133,
2012-07,0.119,
2012-08,0.120,
2012-09,0.211,
2012-10,0.125,
2012-11,0.106,
2012-12,0.156,
2013-01,0.271,
2013-02,0.225,
2013-03,0.133,
2013-04,0.263,
2013-05,0.124,
2013-06,0.135,
2013-07,0.168,
2013-08,0.205,
2013-09,0.107,
2013-10,0.153,
2013-11,0.205,
2013-12,0.219,
2014-01,0.246,
2014-02,0.148,
2014-03,0.318,
2014-04,0.350,
2014-05,0.193,
2014-06,0.398,
2014-07,0.537,
2014-08,0.198,
2014-09,0.393,
2014-10,0.402,
2014-11,0.258,
2014-12,0.312,
