"",BBK01.OUE401,BBK01.OUE401_FLAGS
"",Balances and loans to banks (MFIs) / medium-term / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:07,
1999-01,4.446,
1999-02,4.454,
1999-03,4.459,
1999-04,4.565,
1999-05,4.677,
1999-06,4.215,
1999-07,4.720,
1999-08,4.889,
1999-09,4.922,
1999-10,4.932,
1999-11,5.077,
1999-12,5.126,
2000-01,5.278,
2000-02,5.295,
2000-03,4.933,
2000-04,4.966,
2000-05,4.747,
2000-06,4.916,
2000-07,4.538,
2000-08,4.520,
2000-09,4.567,
2000-10,4.511,
2000-11,4.311,
2000-12,4.208,
2001-01,4.068,
2001-02,4.234,
2001-03,3.939,
2001-04,3.836,
2001-05,4.036,
2001-06,4.271,
2001-07,4.317,
2001-08,4.557,
2001-09,4.474,
2001-10,4.369,
2001-11,4.627,
2001-12,4.623,
2002-01,4.634,
2002-02,4.513,
2002-03,4.600,
2002-04,4.639,
2002-05,4.743,
2002-06,4.793,
2002-07,5.021,
2002-08,5.120,
2002-09,4.974,
2002-10,4.883,
2002-11,5.040,
2002-12,5.553,
2003-01,5.604,
2003-02,5.546,
2003-03,5.422,
2003-04,5.461,
2003-05,5.346,
2003-06,5.301,
2003-07,5.305,
2003-08,4.940,
2003-09,4.908,
2003-10,4.880,
2003-11,5.132,
2003-12,5.000,
2004-01,4.872,
2004-02,5.049,
2004-03,5.018,
2004-04,5.066,
2004-05,5.154,
2004-06,4.515,
2004-07,4.850,
2004-08,4.789,
2004-09,4.967,
2004-10,5.151,
2004-11,5.096,
2004-12,4.997,
2005-01,5.048,
2005-02,5.122,
2005-03,5.527,
2005-04,5.428,
2005-05,5.432,
2005-06,5.184,
2005-07,5.152,
2005-08,5.316,
2005-09,5.583,
2005-10,5.418,
2005-11,5.401,
2005-12,5.718,
2006-01,4.749,
2006-02,4.785,
2006-03,4.864,
2006-04,5.017,
2006-05,4.991,
2006-06,5.288,
2006-07,5.758,
2006-08,5.934,
2006-09,5.833,
2006-10,5.822,
2006-11,5.804,
2006-12,5.860,
2007-01,5.845,
2007-02,5.937,
2007-03,5.841,
2007-04,6.086,
2007-05,6.116,
2007-06,6.689,
2007-07,6.432,
2007-08,6.455,
2007-09,6.358,
2007-10,6.297,
2007-11,6.275,
2007-12,6.155,
2008-01,6.255,
2008-02,6.271,
2008-03,6.236,
2008-04,5.956,
2008-05,5.742,
2008-06,5.678,
2008-07,6.737,
2008-08,6.580,
2008-09,6.581,
2008-10,6.963,
2008-11,6.991,
2008-12,7.044,
2009-01,6.769,
2009-02,6.587,
2009-03,6.516,
2009-04,6.522,
2009-05,6.902,
2009-06,22.728,
2009-07,22.536,
2009-08,22.660,
2009-09,22.704,
2009-10,22.760,
2009-11,22.678,
2009-12,22.495,
2010-01,22.444,
2010-02,22.625,
2010-03,22.654,
2010-04,22.634,
2010-05,24.163,
2010-06,24.286,
2010-07,8.898,
2010-08,9.993,
2010-09,10.145,
2010-10,10.230,
2010-11,11.006,
2010-12,10.485,
2011-01,10.551,
2011-02,10.888,
2011-03,11.225,
2011-04,11.460,
2011-05,11.876,
2011-06,12.160,
2011-07,12.215,
2011-08,12.676,
2011-09,13.166,
2011-10,12.684,
2011-11,13.436,
2011-12,20.441,
2012-01,19.788,
2012-02,18.774,
2012-03,20.272,
2012-04,19.404,
2012-05,17.534,
2012-06,19.561,
2012-07,19.872,
2012-08,19.816,
2012-09,19.611,
2012-10,19.554,
2012-11,19.613,
2012-12,19.502,
2013-01,19.563,
2013-02,17.873,
2013-03,17.886,
2013-04,13.611,
2013-05,14.124,
2013-06,14.199,
2013-07,13.903,
2013-08,13.425,
2013-09,13.512,
2013-10,13.494,
2013-11,13.912,
2013-12,14.519,
2014-01,14.514,
2014-02,14.884,
2014-03,15.228,
2014-04,15.407,
2014-05,15.593,
2014-06,15.919,
2014-07,15.993,
2014-08,16.386,
2014-09,16.524,
2014-10,16.876,
2014-11,17.703,
2014-12,18.176,Provisional value
